recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
raw,Raw iterate,0.0,248,curve,1.5472412959890391,0.021096095888035495,5.014471650123596,0.041042368268209554,32,0.8323446065187454,0.05,floor_05p00pct,0.4,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,248,curve,1.6134962781031987,0.020499312068081456,5.231226995587349,0.038333616232577764,32,0.7557082530111074,0.05,floor_05p00pct,0.4,2203,0.0662549821141595,0.0018451279616444065,35.90806897485421,8,32,,
tsa:1.000,Uniform LAWA,1.0,248,curve,1.713307950190638,0.02016137813184674,5.556714907288551,0.035296933390304444,32,0.9624425871297717,0.05,floor_05p00pct,0.4,2203,0.16606665420159872,0.0036003940046880336,46.12457802822834,8,32,,
raw,Raw iterate,0.0,504,curve,1.3262443022812667,0.017523653416652178,4.301076129078865,0.0419833933359164,32,0.7908363407477736,0.05,floor_05p00pct,0.4,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,504,curve,1.3188306960668967,0.01772365359784401,4.276261746883392,0.04159983088971216,32,0.7750718928873539,0.05,floor_05p00pct,0.4,2203,-0.0074136062143700596,0.0013303437745045793,-5.572699595734862,8,32,,
tsa:1.000,Uniform LAWA,1.0,504,curve,1.3485863949795565,0.018099897820592337,4.372245974838734,0.041084193332818576,32,0.7923306571319699,0.05,floor_05p00pct,0.4,2203,0.022342092698289788,0.0026086424661168612,8.564643483530913,8,32,,
raw,Raw iterate,0.0,760,curve,1.2560167221689376,0.01768388216234952,4.073297329246998,0.04562170838347962,32,0.7649510446935892,0.05,floor_05p00pct,0.4,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,760,curve,1.2232388562245773,0.017430928266889273,3.9673807695508003,0.04561483273798914,32,0.7664642725139856,0.05,floor_05p00pct,0.4,2203,-0.032777865944360114,0.0008338629301760915,-39.30845797095001,8,32,,
tsa:1.000,Uniform LAWA,1.0,760,curve,1.226811364869072,0.017278233549066054,3.9791696593165398,0.0450547657960153,32,0.8117244681343436,0.05,floor_05p00pct,0.4,2203,-0.02920535729986566,0.0011864556649787274,-24.615633067409476,8,32,,
raw,Raw iterate,0.0,1016,curve,1.2196202327728334,0.01718095330176206,3.95622967928648,0.0455939345038808,32,0.783056459389627,0.05,floor_05p00pct,0.4,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1016,curve,1.183525173839503,0.017227343384507585,3.8391159251332283,0.04642600499179392,32,0.7718629902228713,0.05,floor_05p00pct,0.4,2203,-0.036095058933330454,0.0008139097769622342,-44.34773970654155,8,32,,
tsa:1.000,Uniform LAWA,1.0,1016,curve,1.1821304463133115,0.017266887875173036,3.834452785551548,0.04659881012289071,32,0.7827062644064426,0.05,floor_05p00pct,0.4,2203,-0.037489786459521744,0.0011206703174970849,-33.4530020775885,8,32,,
raw,Raw iterate,0.0,1272,curve,1.1929695033008545,0.017204434398379015,3.8695591390132904,0.046500549383766486,32,0.7687042914330959,0.05,floor_05p00pct,0.3569333333333334,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1272,curve,1.1589627798717208,0.0171924746057212,3.7594147101044655,0.04695594611134085,32,0.7611065041273832,0.05,floor_05p00pct,0.3569333333333334,2203,-0.03400672342913344,0.0008246278708239832,-41.238872262652606,8,32,,
tsa:1.000,Uniform LAWA,1.0,1272,curve,1.1573809594273354,0.017206896972256795,3.754325583577156,0.04678825263389834,32,0.7688519032672048,0.05,floor_05p00pct,0.3569333333333334,2203,-0.03558854387351914,0.001238279011359234,-28.74032713714037,8,32,,
raw,Raw iterate,0.0,1528,curve,1.1680610944600667,0.017269976132374187,3.789129137992859,0.0474902302346456,32,0.7845915406942368,0.05,floor_05p00pct,0.3070461538461539,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1528,curve,1.138441847315485,0.01720901603108652,3.692988008260727,0.04754220796463426,32,0.7948221992701292,0.05,floor_05p00pct,0.3070461538461539,2203,-0.02961924714458177,0.0006064413820940231,-48.84107189767862,8,32,,
tsa:1.000,Uniform LAWA,1.0,1528,curve,1.1370774977710987,0.01715568142218023,3.6884685158729553,0.04721101451162303,32,0.8495017029345036,0.05,floor_05p00pct,0.3070461538461539,2203,-0.03098359668896814,0.0008457890088461259,-36.632772907793814,8,32,,
raw,Raw iterate,0.0,1784,curve,1.149310083671839,0.017311097536054254,3.7279858961701393,0.04712029910078551,32,0.7885077185928822,0.05,floor_05p00pct,0.2571589743589744,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1784,curve,1.122219268890328,0.017313227751792816,3.640195608139038,0.04769610980962195,32,0.8310615867376328,0.05,floor_05p00pct,0.2571589743589744,2203,-0.02709081478151096,0.000616483951898106,-43.944071371364096,8,32,,
tsa:1.000,Uniform LAWA,1.0,1784,curve,1.1205327670420278,0.01733469700325658,3.63473279774189,0.04787137324023629,32,0.7838390776887536,0.05,floor_05p00pct,0.2571589743589744,2203,-0.028777316629811287,0.000921871754157279,-31.216182185902657,8,32,,
raw,Raw iterate,0.0,2040,curve,1.1288545572938316,0.017343501522626713,3.6617038026452065,0.04796112411107169,32,0.8545093899592757,0.05,floor_05p00pct,0.20727179487179487,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2040,curve,1.1067921844173063,0.017377449312945922,3.59011609852314,0.048177850454632055,32,0.8039777837693691,0.05,floor_05p00pct,0.20727179487179487,2203,-0.02206237287652533,0.0004398036168048261,-50.16414607230496,8,32,,
tsa:1.000,Uniform LAWA,1.0,2040,curve,1.1056217340025154,0.017382221612982494,3.586291119456291,0.04806181194998504,32,0.8780331136658788,0.05,floor_05p00pct,0.20727179487179487,2203,-0.023232823291316325,0.0006466634566696029,-35.92722466639487,8,32,,
raw,Raw iterate,0.0,2296,curve,1.1098837930899752,0.017231273431073755,3.6000566259026527,0.047531956040417975,32,0.7687489092350006,0.05,floor_05p00pct,0.1573846153846154,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2296,curve,1.0920011288026092,0.017228698242326982,3.5421028956770897,0.04783683508368285,32,0.7591993790119886,0.05,floor_05p00pct,0.1573846153846154,2203,-0.017882664287365995,0.0004098926489893355,-43.62767746984226,8,32,,
tsa:1.000,Uniform LAWA,1.0,2296,curve,1.0917230305111607,0.017259582822215215,3.5412367284297943,0.04792590925658039,32,0.7732065804302692,0.05,floor_05p00pct,0.1573846153846154,2203,-0.018160762578814243,0.0006237134890893039,-29.117155387052993,8,32,,
