name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.0.attn.c_q.weight,0,attn_qkv,attn,589824,768x768,1,0.08011235296726227,0.24625086784362793,0.7545300822555522,0.3547688212033033,0.6998806305261245
transformer.h.0.attn.c_k.weight,0,attn_qkv,attn,589824,768x768,1,0.08007631450891495,0.24483982367174967,0.7535477463283472,0.35609988779629104,0.6987239292660281
transformer.h.0.attn.c_v.weight,0,attn_qkv,attn,589824,768x768,1,0.07577678561210632,0.23989892431667872,0.7599537017618454,0.34556904737175737,0.707192327195044
transformer.h.0.attn.c_proj.weight,0,attn_out,attn,589824,768x768,1,0.07305360585451126,0.23721812239715032,0.7645495892708037,0.3375178154214223,0.7135158869246907
transformer.h.0.mlp.c_fc.weight,0,mlp_up,mlp,2359296,3072x768,0,0.384746253490448,1.219741974558149,0.7602062472229029,0.3593643244549916,0.7004209613839556
transformer.h.0.mlp.c_proj.weight,0,mlp_down,mlp,2359296,768x3072,0,0.08283594995737076,0.2649397999048233,0.7618121735336795,0.34881935093471633,0.7064964112994816
transformer.h.1.attn.c_q.weight,1,attn_qkv,attn,589824,768x768,1,0.07679611444473267,0.24354809096881322,0.7602700059906083,0.3455031967192745,0.7073834046356668
transformer.h.1.attn.c_k.weight,1,attn_qkv,attn,589824,768x768,1,0.07607647031545639,0.24176037311553955,0.7606430094943571,0.3452784475754099,0.7076822809594736
transformer.h.1.attn.c_v.weight,1,attn_qkv,attn,589824,768x768,1,0.07219655066728592,0.23518506969724381,0.7651240481403323,0.3365065688761291,0.7143087396321016
transformer.h.1.attn.c_proj.weight,1,attn_out,attn,589824,768x768,1,0.07170198857784271,0.23899785109928676,0.7692242498343308,0.3322286221376473,0.7184978138483418
transformer.h.1.attn.ve_gate.weight,1,attn_aux,attn,72,6x12,0,0.0002246732183266431,0.0015627589475895678,0.8743039189901347,0.1352779366809014,0.8695129911546167
transformer.h.1.mlp.c_fc.weight,1,mlp_up,mlp,2359296,3072x768,0,0.36498498916625977,1.2115303788866316,0.7684862472244453,0.34132024744926887,0.7135829998875882
transformer.h.1.mlp.c_proj.weight,1,mlp_down,mlp,2359296,768x3072,0,0.08133168518543243,0.27192731627396177,0.7697675505806433,0.3355141991116506,0.7171266757344963
transformer.h.2.attn.c_q.weight,2,attn_qkv,attn,589824,768x768,1,0.07591329514980316,0.2393501911844526,0.7592068271765647,0.3467670997047246,0.70621986373592
transformer.h.2.attn.c_k.weight,2,attn_qkv,attn,589824,768x768,1,0.07592212408781052,0.23856140886034286,0.7585815594982926,0.34785022615342687,0.7053656666724328
transformer.h.2.attn.c_v.weight,2,attn_qkv,attn,589824,768x768,1,0.07057070732116699,0.23415352404117584,0.7684112385626056,0.33258696154451783,0.7179121385090439
transformer.h.2.attn.c_proj.weight,2,attn_out,attn,589824,768x768,1,0.07045767456293106,0.23750926979950496,0.7712167625366579,0.3290176952958513,0.7210995336204034
transformer.h.2.mlp.c_fc.weight,2,mlp_up,mlp,2359296,3072x768,0,0.36931490898132324,1.2113763008798872,0.7663585988981679,0.3435298095774207,0.7114143946603737
transformer.h.2.mlp.c_proj.weight,2,mlp_down,mlp,2359296,768x3072,0,0.0798160508275032,0.26351616638047354,0.7675253098104864,0.3379618060247602,0.7147817518928631
transformer.h.3.attn.c_q.weight,3,attn_qkv,attn,589824,768x768,1,0.07591810822486877,0.2402083490576063,0.7598489260358487,0.3452715838173102,0.7072886711092693
transformer.h.3.attn.c_k.weight,3,attn_qkv,attn,589824,768x768,1,0.07590935379266739,0.24087346451623098,0.7603741446651082,0.3455889713000532,0.7073925866825275
transformer.h.3.attn.c_v.weight,3,attn_qkv,attn,589824,768x768,1,0.07091731578111649,0.23481905460357666,0.7680442281306451,0.33045747654980284,0.7187933757904211
transformer.h.3.attn.c_proj.weight,3,attn_out,attn,589824,768x768,1,0.07161008566617966,0.2397793403693608,0.7700304516505759,0.3296012618643398,0.720214594893118
transformer.h.3.attn.ve_gate.weight,3,attn_aux,attn,72,6x12,0,0.000304248183965683,0.001607068781075733,0.8408175150796664,0.12471138664023962,0.8580530642197134
transformer.h.3.mlp.c_fc.weight,3,mlp_up,mlp,2359296,3072x768,0,0.3658297061920166,1.2174161246844701,0.7689368896114555,0.33886677944639226,0.7150350550825316
transformer.h.3.mlp.c_proj.weight,3,mlp_down,mlp,2359296,768x3072,0,0.08283516019582748,0.27889384755066465,0.7710021634375526,0.33265327922888005,0.7191744421043362
transformer.h.4.attn.c_q.weight,4,attn_qkv,attn,589824,768x768,1,0.07655855268239975,0.2385238834789821,0.757020563840038,0.34890758832412855,0.7040564877579547
transformer.h.4.attn.c_k.weight,4,attn_qkv,attn,589824,768x768,1,0.07645301520824432,0.2379654539482934,0.7568431160760436,0.3491549029413615,0.7038441065673411
transformer.h.4.attn.c_v.weight,4,attn_qkv,attn,589824,768x768,1,0.07007613033056259,0.23467808961868286,0.7700568991555449,0.32769954463199213,0.7211786772617763
transformer.h.4.attn.c_proj.weight,4,attn_out,attn,589824,768x768,1,0.07046838849782944,0.23726863520486013,0.7710110156719061,0.3278819068558851,0.7215645544080105
transformer.h.4.mlp.c_fc.weight,4,mlp_up,mlp,2359296,3072x768,0,0.36749401688575745,1.2153954420770918,0.7678334296783117,0.339467678994909,0.7141828753417014
transformer.h.4.mlp.c_proj.weight,4,mlp_down,mlp,2359296,768x3072,0,0.08404035121202469,0.2803828162806375,0.7693880117714611,0.3352419672400111,0.717073022265725
transformer.h.5.attn.c_q.weight,5,attn_qkv,attn,589824,768x768,1,0.07595194876194,0.2394327734197889,0.7591768293767398,0.34526893514479884,0.7069539471159705
transformer.h.5.attn.c_k.weight,5,attn_qkv,attn,589824,768x768,1,0.07545891404151917,0.2390801374401365,0.7600968347616448,0.34399936619631033,0.7080487342826672
transformer.h.5.attn.c_v.weight,5,attn_qkv,attn,589824,768x768,1,0.07054239511489868,0.23647885663168772,0.7702361165111659,0.3262819217378334,0.7219770973866662
transformer.h.5.attn.c_proj.weight,5,attn_out,attn,589824,768x768,1,0.07152454555034637,0.2410426139831543,0.7711706320744153,0.3306543998283483,0.7202581161230335
transformer.h.5.attn.ve_gate.weight,5,attn_aux,attn,72,6x12,0,0.0001382653135806322,0.0018808027795915092,0.9315202325032016,0.038856907544778475,0.9463316624792115
transformer.h.5.mlp.c_fc.weight,5,mlp_up,mlp,2359296,3072x768,0,0.36960458755493164,1.2248478446687971,0.7681934060337838,0.33923550002764014,0.7144789530030718
transformer.h.5.mlp.c_proj.weight,5,mlp_down,mlp,2359296,768x3072,0,0.08492740243673325,0.2843270237956728,0.7700030212142114,0.33555494420378285,0.7172240385052142
transformer.h.6.attn.c_q.weight,6,attn_qkv,attn,589824,768x768,1,0.07635454088449478,0.23906767155442918,0.7579290935343385,0.34667747448860586,0.7056258095228662
transformer.h.6.attn.c_k.weight,6,attn_qkv,attn,589824,768x768,1,0.07663000375032425,0.23847693843500956,0.7568127086668455,0.348934971666467,0.7039388685001893
transformer.h.6.attn.c_v.weight,6,attn_qkv,attn,589824,768x768,1,0.07115668058395386,0.23805721529892512,0.7698787747530407,0.3264039675392829,0.7217374036068789
