recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
raw,Raw iterate,0.0,248,curve,1.5514453445982737,0.02096621935512867,5.027975916862488,0.038992546709297304,32,0.9034922746941447,0.1,floor_10p00pct,0.4,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,248,curve,1.6213714896281735,0.020878095794958317,5.256100550293922,0.036629661345690616,32,0.8666022759862244,0.1,floor_10p00pct,0.4,4403,0.06992614502989965,0.001844969560563875,37.900974912848014,8,32,,
tsa:1.000,Uniform LAWA,1.0,248,curve,1.722432423500405,0.02098572325416468,5.5850741267204285,0.034025380056439784,32,0.8556138472631574,0.1,floor_10p00pct,0.4,4403,0.17098707890213125,0.0037607390967513057,45.46634969967407,8,32,,
raw,Raw iterate,0.0,504,curve,1.327995449223845,0.01750347603744326,4.305980183184147,0.04062561581804324,32,0.8310127221047878,0.1,floor_10p00pct,0.4,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,504,curve,1.3230325207855302,0.017799758123688742,4.289406605064869,0.04016336389450753,32,0.838583204895258,0.1,floor_10p00pct,0.4,4403,-0.004962928438314897,0.0013572883595344134,-3.656502616744842,8,32,,
tsa:1.000,Uniform LAWA,1.0,504,curve,1.3558086056141962,0.018233386135226643,4.395338237285614,0.0395955266243309,32,0.823445376008749,0.1,floor_10p00pct,0.4,4403,0.027813156390351486,0.0027797742277601385,10.005545095208154,8,32,,
raw,Raw iterate,0.0,760,curve,1.2526351082645277,0.017107740458253327,4.063319094479084,0.04397560185059112,32,0.8408356546424329,0.1,floor_10p00pct,0.4,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,760,curve,1.2218785708589155,0.017213773416121462,3.963300533592701,0.044876002946387654,32,0.8636359353549778,0.1,floor_10p00pct,0.4,4403,-0.030756537405612107,0.0007717336167667725,-39.85382616150453,8,32,,
tsa:1.000,Uniform LAWA,1.0,760,curve,1.2259063301718705,0.01729726712041597,3.976178638637066,0.04497877039882502,32,0.8333484982140362,0.1,floor_10p00pct,0.4,4403,-0.026728778092657397,0.0011069817673431868,-24.145635349358862,8,32,,
raw,Raw iterate,0.0,1016,curve,1.2217267685761164,0.01749377735686287,3.9626525789499283,0.04647138541830429,32,0.8265509740449488,0.1,floor_10p00pct,0.4,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1016,curve,1.1845686317356923,0.017384422931327907,3.8423089012503624,0.04675677916961771,32,0.8507827310822904,0.1,floor_10p00pct,0.4,4403,-0.03715813684042393,0.0007820684275045065,-47.512641520373634,8,32,,
tsa:1.000,Uniform LAWA,1.0,1016,curve,1.1822552013655592,0.01733144989824203,3.834810331463814,0.04637769044577972,32,0.8399313250556588,0.1,floor_10p00pct,0.4,4403,-0.03947156721055701,0.0010411458583662004,-37.91165944077909,8,32,,
raw,Raw iterate,0.0,1272,curve,1.195304489399994,0.017243570120289927,3.877678893506527,0.04709437433840785,32,0.8194769662804902,0.1,floor_10p00pct,0.3569333333333334,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1272,curve,1.1589143932195807,0.017255465859687596,3.7594847977161407,0.0474591255914993,32,0.8392218640074134,0.1,floor_10p00pct,0.3569333333333334,4403,-0.03639009618041322,0.0010080590535811718,-36.09917102687178,8,32,,
tsa:1.000,Uniform LAWA,1.0,1272,curve,1.1573495495532222,0.017322990430524914,3.7542361095547676,0.047508874765305374,32,0.7929575880989432,0.1,floor_10p00pct,0.3569333333333334,4403,-0.037954939846771715,0.001468342576279319,-25.84883150561974,8,32,,
raw,Raw iterate,0.0,1528,curve,1.1683733326517314,0.017075258058205117,3.7907441779971123,0.04742396429582957,32,0.836548384744674,0.1,floor_10p00pct,0.3070461538461539,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1528,curve,1.1382894936478967,0.017088658486493626,3.692885644733906,0.04772616713929607,32,0.8464223258197308,0.1,floor_10p00pct,0.3070461538461539,4403,-0.030083839003834816,0.0005714429852010517,-52.64539032402396,8,32,,
tsa:1.000,Uniform LAWA,1.0,1528,curve,1.1371271478331233,0.017157048454955536,3.6889278814196587,0.047805403877016574,32,0.8057089671492577,0.1,floor_10p00pct,0.3070461538461539,4403,-0.03124618481860813,0.0008427927331720839,-37.074577875160905,8,32,,
raw,Raw iterate,0.0,1784,curve,1.1461210428556665,0.017181939284972924,3.718498170375824,0.048202154076270765,32,0.8568514250218868,0.1,floor_10p00pct,0.2571589743589744,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1784,curve,1.119974026898848,0.017164738182305603,3.6336642429232597,0.04851098411665208,32,0.8487555403262377,0.1,floor_10p00pct,0.2571589743589744,4403,-0.026147015956818398,0.0006004583830212417,-43.54509270943666,8,32,,
tsa:1.000,Uniform LAWA,1.0,1784,curve,1.1189424707504982,0.01718673579638378,3.630264163017273,0.04860388393752479,32,0.8468614760786295,0.1,floor_10p00pct,0.2571589743589744,4403,-0.027178572105168105,0.0008849300294254466,-30.71267919658482,8,32,,
raw,Raw iterate,0.0,2040,curve,1.1275211526826878,0.017089089022223607,3.658013589680195,0.04771658458989568,32,0.837906057946384,0.1,floor_10p00pct,0.20727179487179487,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2040,curve,1.104478429710801,0.017140694769382517,3.5832295641303062,0.048278210063991564,32,0.8516424698755145,0.1,floor_10p00pct,0.20727179487179487,4403,-0.023042722971886857,0.0006851091820576011,-33.63365077473085,8,32,,
tsa:1.000,Uniform LAWA,1.0,2040,curve,1.103808098144569,0.017141940251005076,3.5810555145144463,0.0483787613141866,32,0.8465734091587365,0.1,floor_10p00pct,0.20727179487179487,4403,-0.02371305453811867,0.0010946131371515192,-21.663411239359395,8,32,,
raw,Raw iterate,0.0,2296,curve,1.1069483653828585,0.01727886756482911,3.591119535267353,0.04900397012623362,32,0.8571304650977254,0.1,floor_10p00pct,0.1573846153846154,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2296,curve,1.090157202671737,0.017285087990706736,3.5367150381207466,0.04917016389258868,32,0.8323114789091051,0.1,floor_10p00pct,0.1573846153846154,4403,-0.016791162711121674,0.0003834934599732121,-43.78474332337917,8,32,,
tsa:1.000,Uniform LAWA,1.0,2296,curve,1.0903152458524459,0.01732972567684676,3.5371855050325394,0.04922192878973743,32,0.8536915928125381,0.1,floor_10p00pct,0.1573846153846154,4403,-0.016633119530412674,0.0005967798808300979,-27.871448191712904,8,32,,
raw,Raw iterate,0.0,2488,curve,1.0935184489226573,0.017544606178042287,3.5476448982954025,0.04957053240384595,32,0.8420127462595701,0.1,floor_10p00pct,0.11996923076923079,4403,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2488,curve,1.0804776166310508,0.01746271425456233,3.5052236542105675,0.04958160688310148,32,0.8578347638249397,0.1,floor_10p00pct,0.11996923076923079,4403,-0.01304083229160672,0.00040854701017690656,-31.92002870357528,8,32,,
tsa:1.000,Uniform LAWA,1.0,2488,curve,1.0806892603949783,0.017404251090815028,3.5058045014739037,0.04945509745107186,32,0.8525126590393484,0.1,floor_10p00pct,0.11996923076923079,4403,-0.012829188527679062,0.0006539658320713673,-19.617521128044213,8,32,,
