recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
raw,Raw iterate,0.0,248,curve,1.5336578944836874,0.020129415751747856,4.970893129706383,0.03918243325710706,32,0.9761908899527043,0.1,floor_10p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,248,curve,1.5346455455550316,0.02015259844246821,4.974222630262375,0.039114999002466254,32,1.1475647368934005,0.1,floor_10p00pct,0.4,,0.0009876510713441172,0.0003220238964824515,3.067011740844328,8,32,,
tsa:0.200,TSA alpha=0.20,0.2,248,curve,1.5416564382126128,0.02019249673361633,4.997108578681946,0.03898802833288011,32,1.122219817014411,0.1,floor_10p00pct,0.4,,0.007998543728925112,0.000636109722596692,12.574157326622673,8,32,,
tsa:0.300,TSA alpha=0.30,0.3,248,curve,1.5539723063880717,0.0202374159660022,5.037211760878563,0.03877816225366908,32,1.0930632199160755,0.1,floor_10p00pct,0.4,,0.020314411904384072,0.0009627819228980173,21.099702249536186,8,32,,
tsa:0.400,TSA alpha=0.40,0.4,248,curve,1.570439562679251,0.020284170103763273,5.090791612863541,0.03850024523270501,32,1.1517286899033934,0.1,floor_10p00pct,0.4,,0.036781668195563694,0.0013135676851677158,28.00134976742171,8,32,,
tsa:0.500,TSA alpha=0.50,0.5,248,curve,1.5896669655694748,0.02033196984595709,5.1533206552267075,0.038160949466623816,32,1.14266889099963,0.1,floor_10p00pct,0.4,,0.056009071085787177,0.0016827240816665256,33.28476230655549,8,32,,
tsa:0.550,TSA alpha=0.55,0.55,248,curve,1.6002450327235673,0.0203583433209488,5.187729775905609,0.03798267972286024,32,1.1430636642035097,0.1,floor_10p00pct,0.4,,0.06658713823987981,0.001880724566777425,35.405045170423456,8,32,,
tsa:0.600,TSA alpha=0.60,0.6,248,curve,1.6108608041093493,0.020383106051827624,5.222248554229736,0.03777456612733673,32,1.1085403219331056,0.1,floor_10p00pct,0.4,,0.0772029096256617,0.0020805311172399726,37.10730831465712,8,32,,
tsa:0.650,TSA alpha=0.65,0.65,248,curve,1.622438422580058,0.020414952586121544,5.259899213910103,0.037573586725922085,32,1.1105391969904304,0.1,floor_10p00pct,0.4,,0.08878052809637059,0.0022972220391033415,38.646907693356304,8,32,,
tsa:0.700,TSA alpha=0.70,0.7,248,curve,1.6336105706309962,0.020442688108919093,5.29623045027256,0.037359638329365306,32,1.1280218129977584,0.1,floor_10p00pct,0.4,,0.09995267614730864,0.0025113803899125134,39.79989512890582,8,32,,
tsa:0.750,TSA alpha=0.75,0.75,248,curve,1.6454608137182358,0.020475370492587297,5.334771126508713,0.03713249983395049,32,1.1511269819457084,0.1,floor_10p00pct,0.4,,0.11180291923454815,0.0027387606639669125,40.822449623111304,8,32,,
tsa:0.800,TSA alpha=0.80,0.8,248,curve,1.656958148297893,0.02050735435320821,5.372155472636223,0.03689282041508559,32,1.1194906090386212,0.1,floor_10p00pct,0.4,,0.12330025381420534,0.002973404459753079,41.467703261750195,8,32,,
tsa:0.900,TSA alpha=0.90,0.9,248,curve,1.6807423506187138,0.020593167884346748,5.449507832527161,0.036463244762684366,32,1.1671493211761117,0.1,floor_10p00pct,0.4,,0.14708445613502624,0.003470460523623737,42.381826600190124,8,32,,
tsa:1.000,Uniform LAWA,1.0,248,curve,1.704199168798901,0.020691984441972122,5.5257897824049,0.036035096792822054,32,1.177003932185471,0.1,floor_10p00pct,0.4,,0.17054127431521365,0.003988479105350236,42.75847254319215,8,32,,
raw,Raw iterate,0.0,504,curve,1.3174318160566738,0.01772972836244994,4.2727194502949715,0.04380361731743754,32,1.090358740882948,0.1,floor_10p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,504,curve,1.311082186256117,0.017714431288018383,4.25205522030592,0.04377516371773623,32,1.1548049161210656,0.1,floor_10p00pct,0.4,,-0.006349629800556929,0.00015777695755724242,-40.24434175220577,8,32,,
tsa:0.200,TSA alpha=0.20,0.2,504,curve,1.3067731491429617,0.017697121411686816,4.238006375730038,0.04369202649073302,32,1.1130426998715848,0.1,floor_10p00pct,0.4,,-0.010658666913712207,0.0003165409353479916,-33.67231761665999,8,32,,
tsa:0.300,TSA alpha=0.30,0.3,504,curve,1.3044361287378148,0.017690354921844564,4.230357803404331,0.043574156778682004,32,1.1241770449560136,0.1,floor_10p00pct,0.4,,-0.012995687318859223,0.0005045059647164008,-25.75923423653578,8,32,,
tsa:0.400,TSA alpha=0.40,0.4,504,curve,1.3039343036918125,0.017691974559534255,4.228649452328682,0.04343246501698734,32,1.1512677948921919,0.1,floor_10p00pct,0.4,,-0.01349751236486161,0.0007168174467522413,-18.829776571449507,8,32,,
tsa:0.500,TSA alpha=0.50,0.5,504,curve,1.305257199360179,0.01768949819128697,4.2328615337610245,0.04319942393220164,32,1.140088943997398,0.1,floor_10p00pct,0.4,,-0.012174616696495028,0.0009500592588532346,-12.814586651353045,8,32,,
tsa:0.550,TSA alpha=0.55,0.55,504,curve,1.3065155159247395,0.017691499833871024,4.236904427409172,0.04309332925980259,32,1.1774438640568405,0.1,floor_10p00pct,0.4,,-0.010916300131934162,0.001081300681466177,-10.095526914060882,8,32,,
tsa:0.600,TSA alpha=0.60,0.6,504,curve,1.3082209471105553,0.017696272837259178,4.242390140891075,0.04296079456482987,32,1.1311015060637146,0.1,floor_10p00pct,0.4,,-0.009210868946118632,0.001223287567701785,-7.529602351328785,8,32,,
tsa:0.650,TSA alpha=0.65,0.65,504,curve,1.3103280851810961,0.017707143637215084,4.2491825222969055,0.042833251114241744,32,1.1878307738807052,0.1,floor_10p00pct,0.4,,-0.007103730875577613,0.0013539023839644092,-5.2468560213159,8,32,,
tsa:0.700,TSA alpha=0.70,0.7,504,curve,1.3127980626528868,0.017717308300990497,4.25715671479702,0.04271274252305613,32,1.1707248280290514,0.1,floor_10p00pct,0.4,,-0.004633753403787029,0.001503283030336721,-3.0824224781870333,8,32,,
tsa:0.750,TSA alpha=0.75,0.75,504,curve,1.3156305588807453,0.01773579890837692,4.266285941004753,0.042571641884077534,32,1.1939321339596063,0.1,floor_10p00pct,0.4,,-0.0018012571759287166,0.0016685574025349821,-1.0795296423078573,8,32,,
tsa:0.800,TSA alpha=0.80,0.8,504,curve,1.3187174001077253,0.017748033097155256,4.276255249977112,0.042431310979971916,32,1.183298576856032,0.1,floor_10p00pct,0.4,,0.001285584051051565,0.001820007476756166,0.706361961404074,8,32,,
tsa:0.900,TSA alpha=0.90,0.9,504,curve,1.325911674814698,0.017789926023200228,4.2994978949427605,0.04216163759377754,32,1.1787931299768388,0.1,floor_10p00pct,0.4,,0.008479858758023956,0.0021473476155305553,3.9489920945700248,8,32,,
tsa:1.000,Uniform LAWA,1.0,504,curve,1.3342289751895904,0.017848444601910766,4.326367422938347,0.041896215765772904,32,1.1843242379836738,0.1,floor_10p00pct,0.4,,0.016797159132916302,0.0025094940609395036,6.693444465306998,8,32,,
raw,Raw iterate,0.0,760,curve,1.251660936068261,0.01711049920453708,4.060176029801369,0.044807515379680446,32,1.1560381171293557,0.1,floor_10p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,760,curve,1.2422283905528388,0.01713197562832412,4.029560878872871,0.04507016764166216,32,1.1990765898954123,0.1,floor_10p00pct,0.4,,-0.009432545515422025,0.00019568836364000305,-48.201872303324855,8,32,,
