recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
tsa:0.550,TSA alpha=0.55,0.55,1528,curve,1.1382540554829372,0.017200273171831856,3.692205809056759,0.047293530942652935,32,0.7893002568744123,0.1,floor_10p00pct,0.3070461538461539,2203,-0.031082474441738565,0.000648072359625449,-47.961425881058354,8,32,,
tsa:1.000,Uniform LAWA,1.0,1528,curve,1.135886442515516,0.017154788680077932,3.6844726875424385,0.047069105146782655,32,0.7902355892583728,0.1,floor_10p00pct,0.3070461538461539,2203,-0.033450087409159834,0.0008371209915581785,-39.9584859852784,8,32,,
raw,Raw iterate,0.0,1784,curve,1.147836506067152,0.017500669252235215,3.7232390716671944,0.047669312206217666,32,0.8210666701197624,0.1,floor_10p00pct,0.2571589743589744,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1784,curve,1.1209291999102338,0.01747186629890181,3.6359357088804245,0.04802520161574409,32,0.8211781540885568,0.1,floor_10p00pct,0.2571589743589744,2203,-0.02690730615691815,0.0006115953323579235,-43.995277160112806,8,32,,
tsa:1.000,Uniform LAWA,1.0,1784,curve,1.1187868024530996,0.01749740873632246,3.628945969045162,0.048195653013521945,32,0.8061720137484372,0.1,floor_10p00pct,0.2571589743589744,2203,-0.029049703614052312,0.0009012159956178062,-32.23389704056241,8,32,,
raw,Raw iterate,0.0,2040,curve,1.1287196698790745,0.017611588115273566,3.661177210509777,0.048594560100373926,32,0.8225980801507831,0.1,floor_10p00pct,0.20727179487179487,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2040,curve,1.1058391162121084,0.017548312048690232,3.5869556441903114,0.048581625536015006,32,0.8186042811721563,0.1,floor_10p00pct,0.20727179487179487,2203,-0.02288055366696611,0.00043188676280293484,-52.97813139368259,8,32,,
tsa:1.000,Uniform LAWA,1.0,2040,curve,1.1040700425767738,0.01748559555460913,3.5812299996614456,0.048315854122983254,32,0.8083188012242317,0.1,floor_10p00pct,0.20727179487179487,2203,-0.024649627302300678,0.0006941350778739355,-35.51128316090862,8,32,,
raw,Raw iterate,0.0,2296,curve,1.1085740672996647,0.017328550288114763,3.5958073437213898,0.047703801906262534,32,0.7931087259203196,0.1,floor_10p00pct,0.1573846153846154,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2296,curve,1.0909282857905067,0.017437938822253404,3.538529336452484,0.048301350783425935,32,0.8030240111984313,0.1,floor_10p00pct,0.1573846153846154,2203,-0.01764578150915813,0.00041126570767091234,-42.90603660852263,8,32,,
tsa:1.000,Uniform LAWA,1.0,2296,curve,1.0902528340607178,0.01753482141088031,3.5363069772720337,0.04862932963245475,32,0.7902986030094326,0.1,floor_10p00pct,0.1573846153846154,2203,-0.0183212332389468,0.0006020371972241942,-30.432061878269806,8,32,,
raw,Raw iterate,0.0,2488,curve,1.0931980355366875,0.017594893260299706,3.546022415161133,0.04922797224989961,32,0.8135456405580044,0.1,floor_10p00pct,0.11996923076923079,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2488,curve,1.0806173327670998,0.017551793200431157,3.5052126944065094,0.04922272262298874,32,0.7979028513655066,0.1,floor_10p00pct,0.11996923076923079,2203,-0.01258070276958809,0.00039220077202615486,-32.07720042108718,8,32,,
tsa:1.000,Uniform LAWA,1.0,2488,curve,1.0814000302657227,0.017505144341520788,3.5077240839600563,0.049019278808844435,32,0.797978401184082,0.1,floor_10p00pct,0.11996923076923079,2203,-0.011798005270964935,0.0006790936798009182,-17.37316311708808,8,32,,
raw,Raw iterate,0.0,2600,curve,1.084511476631739,0.01760861518754555,3.518159195780754,0.04984153942370868,32,0.809726516250521,0.1,floor_10p00pct,0.09814358974358975,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2600,curve,1.0748037993209258,0.017564300829282974,3.4865663051605225,0.04964704499094936,32,0.8001829967834055,0.1,floor_10p00pct,0.09814358974358975,2203,-0.009707677310813158,0.0002711543356514658,-35.80129850216054,8,32,,
tsa:1.000,Uniform LAWA,1.0,2600,curve,1.0761280537218199,0.0175123194450475,3.4907884895801544,0.04932851619483191,32,0.8174349232576787,0.1,floor_10p00pct,0.09814358974358975,2203,-0.008383422909919207,0.0004688868645491705,-17.879415150560416,8,32,,
raw,Raw iterate,0.0,2696,curve,1.0789887915871723,0.017631193330867323,3.499976970255375,0.04953368365366871,32,0.8365660328418016,0.1,floor_10p00pct,0.07943589743589745,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2696,curve,1.0709614602428545,0.01760998496848953,3.4740313589572906,0.049661447227977606,32,0.8440338391810656,0.1,floor_10p00pct,0.07943589743589745,2203,-0.008027331344317826,0.0003012030599901012,-26.650895726562798,8,32,,
tsa:1.000,Uniform LAWA,1.0,2696,curve,1.071894118139582,0.01757448149058403,3.4771134927868843,0.049593341090193435,32,0.8124480149708688,0.1,floor_10p00pct,0.07943589743589745,2203,-0.007094673447590141,0.0004849258956341614,-14.630428095229043,8,32,,
raw,Raw iterate,0.0,2760,curve,1.074520529239696,0.017694910785230483,3.485232673585415,0.04976163658462829,32,0.8062877752818167,0.1,floor_10p00pct,0.06696410256410257,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2760,curve,1.0681143833181925,0.01763751975147405,3.4646694138646126,0.04978742222762589,32,0.7907160250470042,0.1,floor_10p00pct,0.06696410256410257,2203,-0.00640614592150349,0.0002612198218703976,-24.52396558436463,8,32,,
tsa:1.000,Uniform LAWA,1.0,2760,curve,1.06918044965736,0.017597213361482997,3.4682803228497505,0.04973109051226066,32,0.7885786183178425,0.1,floor_10p00pct,0.06696410256410257,2203,-0.005340079582335969,0.00041281002798877764,-12.935925050932,8,32,,
raw,Raw iterate,0.0,2808,curve,1.0713966751594832,0.017601465699288596,3.4755260720849037,0.04964437593757713,32,0.8075509998016059,0.1,floor_10p00pct,0.05761025641025641,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2808,curve,1.066292398504186,0.01761623859360831,3.458870343863964,0.04975982533630111,32,0.785975880920887,0.1,floor_10p00pct,0.05761025641025641,2203,-0.0051042766552971235,0.0002069033240985432,-24.669862978451114,8,32,,
tsa:1.000,Uniform LAWA,1.0,2808,curve,1.0674616888185122,0.017631666751868714,3.4625928550958633,0.04978979815694022,32,0.7876898129470646,0.1,floor_10p00pct,0.05761025641025641,2203,-0.003934986340970781,0.0003408351298227333,-11.545131345519895,8,32,,
raw,Raw iterate,0.0,2856,curve,1.0684837634583673,0.017612493652717272,3.4659807458519936,0.0497100976280968,32,0.8290569577366114,0.1,floor_10p00pct,0.04825641025641026,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2856,curve,1.0645261748699715,0.017623111984611976,3.4531330838799477,0.049773318920826766,32,0.8076337110251188,0.1,floor_10p00pct,0.04825641025641026,2203,-0.003957588588395889,0.00021147735124563418,-18.714006795929127,8,32,,
tsa:1.000,Uniform LAWA,1.0,2856,curve,1.065745824434425,0.01762169915027582,3.4570822715759277,0.049751442438953755,32,0.7896720855496824,0.1,floor_10p00pct,0.04825641025641026,2203,-0.002737939023942433,0.00035157799885300714,-7.787572125885927,8,32,,
raw,Raw iterate,0.0,2904,curve,1.065412439408377,0.01758976536754584,3.45589392632246,0.049616253098173455,32,0.8062136271037161,0.1,floor_10p00pct,0.04000000000000001,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2904,curve,1.062740852572085,0.01760214012530666,3.4472663700580597,0.049703381160729934,32,0.8337542857043445,0.1,floor_10p00pct,0.04000000000000001,2203,-0.0026715868362922023,0.00019381384129780178,-13.784293311576315,8,32,,
tsa:1.000,Uniform LAWA,1.0,2904,curve,1.0642876876074165,0.017615769760460333,3.4523078948259354,0.04972381346784919,32,0.8212334862910211,0.1,floor_10p00pct,0.04000000000000001,2203,-0.0011247518009604614,0.00033587826085968245,-3.348688891271654,8,32,,
raw,Raw iterate,0.0,2936,curve,1.0640402570038288,0.01755919125746718,3.451421767473221,0.049614146169371875,32,0.819302745629102,0.1,floor_10p00pct,0.04000000000000001,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2936,curve,1.061746657956879,0.0175915484380119,3.444007530808449,0.04970327478704524,32,0.8162692398764193,0.1,floor_10p00pct,0.04000000000000001,2203,-0.002293599046949736,0.0001895802537707749,-12.09830138598174,8,32,,
tsa:1.000,Uniform LAWA,1.0,2936,curve,1.06324305980773,0.01760996268574868,3.448888674378395,0.04972030048329583,32,0.8079969510436058,0.1,floor_10p00pct,0.04000000000000001,2203,-0.0007971971960986125,0.00034811042971688556,-2.290069840041749,8,32,,
raw,Raw iterate,0.0,2968,curve,1.063131966043259,0.01756306335205963,3.4485974311828613,0.04959237501041265,32,0.7980219619348645,0.1,floor_10p00pct,0.04000000000000001,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2968,curve,1.0609045454128754,0.017584921245264597,3.441344566643238,0.04969243731566664,32,0.8281370340846479,0.1,floor_10p00pct,0.04000000000000001,2203,-0.002227420630383666,0.00018192245223621064,-12.243791808014727,8,32,,
tsa:1.000,Uniform LAWA,1.0,2968,curve,1.0621697276636044,0.01759957769919198,3.4454394727945328,0.04971516905921378,32,0.8277305508963764,0.1,floor_10p00pct,0.04000000000000001,2203,-0.0009622383796547146,0.00030121835949277465,-3.1944878169944215,8,32,,
raw,Raw iterate,0.0,3000,curve,1.061737386514657,0.017477356703909368,3.4440148174762726,0.04950976211512141,32,0.8175050420686603,0.1,floor_10p00pct,0.04000000000000001,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,curve,1.059660772540978,0.01754433187381303,3.4373034089803696,0.04967143803931297,32,0.8893323000520468,0.1,floor_10p00pct,0.04000000000000001,2203,-0.002076613973679333,0.000200190397410268,-10.373194721340921,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,curve,1.061091335036683,0.017588840739447154,3.441979929804802,0.049735294798387,32,0.8737552450038493,0.1,floor_10p00pct,0.04000000000000001,2203,-0.0006460514779742244,0.0003524989729349009,-1.8327754903658582,8,32,,
raw,Raw iterate,0.0,3000,alpha_select,1.101558402151487,0.011827080657151627,3.5477921925485134,0.02800076112540823,64,1.8527054782025516,0.1,floor_10p00pct,,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,alpha_select,1.0992587400752307,0.011830787658848254,3.54042249545455,0.028031916069326375,64,1.5872330185957253,0.1,floor_10p00pct,,2203,-0.002299662076256216,0.00010724352883217453,-21.443364474279456,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,alpha_select,1.1005255207952627,0.011839761307964589,3.5445688031613827,0.028048747806483483,64,1.6444285498000681,0.1,floor_10p00pct,,2203,-0.0010328813562242457,0.0001873506257230192,-5.513092642408713,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,alpha_select,1.10020982912024,0.011842723875552913,3.543530259281397,0.028062303851535852,64,1.5863196081481874,0.1,floor_10p00pct,,2203,-0.001348573031247087,0.00017611301970214683,-7.657429493446179,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,alpha_select,1.1020418307550992,0.01186399019120747,3.5494544319808483,0.028102778460445725,64,1.6010116301476955,0.1,floor_10p00pct,,2203,0.0004834286036121821,0.0002490940684404861,1.9407471508205887,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5864234116016255,3000,alpha_select,1.0994125995916175,0.011832552118099707,3.5409200191497803,0.02803937896564308,64,1.661757386289537,0.1,floor_10p00pct,,2203,-0.00214580255986949,0.00010190520759729746,-21.056848913444504,8,32,,0.5864234116016255
raw,Raw iterate,0.0,3000,floor_select,1.0703168150294666,0.012987084575661919,3.464060191065073,0.030627480201916978,64,1.6301391399465501,0.1,floor_10p00pct,,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,floor_select,1.0683575640327083,0.012970658888156567,3.4577537178993225,0.03057870692471339,64,1.61168675404042,0.1,floor_10p00pct,,2203,-0.0019592509967580676,0.00011568169134567715,-16.936569425696607,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,floor_select,1.0699048913968991,0.012963626648252728,3.4628118611872196,0.030525388124790227,64,1.665869897697121,0.1,floor_10p00pct,,2203,-0.00041192363256751206,0.00021290372903610307,-1.9347882464644865,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,floor_select,1.069528673087862,0.012972105356495178,3.4615744836628437,0.030561846986533886,64,1.6701961630024016,0.1,floor_10p00pct,,2203,-0.0007881419416047222,0.00020079637327481613,-3.925080561719343,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,floor_select,1.0715246535628857,0.012932722203913097,3.4681630097329617,0.03045052731755726,64,1.717292039655149,0.1,floor_10p00pct,,2203,0.0012078385334193115,0.00025158928991521486,4.800834462493817,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5864234116016255,3000,floor_select,1.0684874268269353,0.012974993028559478,3.458169210702181,0.030591952387806678,64,1.6222839611582458,0.1,floor_10p00pct,,2203,-0.0018293882025310262,0.00010960062229418512,-16.691403426712885,8,32,,0.5864234116016255
raw,Raw iterate,0.0,3000,holdout,1.0570573318864074,0.01073537074371613,3.452998417119185,0.02888756747741932,96,2.42107043415308,0.1,floor_10p00pct,,2203,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,holdout,1.054913580132901,0.01072929660099157,3.4460005487004914,0.028866538981957134,96,2.436490885913372,0.1,floor_10p00pct,,2203,-0.0021437517535062393,9.886158777939085e-05,-21.684375111292074,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,holdout,1.0562261807541766,0.010731541299782248,3.4503092616796494,0.02885162125801979,96,2.4284052159637213,0.1,floor_10p00pct,,2203,-0.0008311511322307355,0.00017608768599005156,-4.720097987304422,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,holdout,1.0558595811145652,0.01073122560655909,3.4491056775053344,0.02885490743102311,96,2.3950963229872286,0.1,floor_10p00pct,,2203,-0.0011977507718421143,0.00016326708246940214,-7.336143659372272,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,holdout,1.0576804211242516,0.01076662987425581,3.455057409902414,0.02894168679846058,96,2.45631037093699,0.1,floor_10p00pct,,2203,0.0006230892378445105,0.00024215162258314386,2.573136744646714,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5864234116016255,3000,holdout,1.0550379374271004,0.010731721487328157,3.4464112470547357,0.028879264563871482,96,2.4441338190808892,0.1,floor_10p00pct,,2203,-0.0020193944593069196,9.544815000190513e-05,-21.156978519401505,8,32,,0.5864234116016255
