name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.2.attn.c_q.weight,2,attn_qkv,attn,589824,768x768,1,0.07589377462863922,0.23961031649793899,0.7594523279947228,0.3481227050747578,0.7056648114599826
transformer.h.2.attn.c_k.weight,2,attn_qkv,attn,589824,768x768,1,0.07574950903654099,0.23829976149967738,0.758797373077149,0.34815045862116367,0.7053234572279927
transformer.h.2.attn.c_v.weight,2,attn_qkv,attn,589824,768x768,1,0.07087674736976624,0.23351727851799556,0.767154604420849,0.33491497155546374,0.7161198164326926
transformer.h.2.attn.c_proj.weight,2,attn_out,attn,589824,768x768,1,0.07043274492025375,0.23661839536258153,0.7706155891315832,0.3304584633790995,0.7200785628762418
transformer.h.2.mlp.c_fc.weight,2,mlp_up,mlp,2359296,3072x768,0,0.3675244450569153,1.210098317691258,0.7670390832744463,0.34516924595135384,0.7109349186615462
transformer.h.2.mlp.c_proj.weight,2,mlp_down,mlp,2359296,768x3072,0,0.08006608486175537,0.26257421714918955,0.7663261315383798,0.3398253857137142,0.7132503729123328
transformer.h.3.attn.c_q.weight,3,attn_qkv,attn,589824,768x768,1,0.07577774673700333,0.23977008249078477,0.7598533733461345,0.3465497698049986,0.7066518017705679
transformer.h.3.attn.c_k.weight,3,attn_qkv,attn,589824,768x768,1,0.07586901634931564,0.23956215168748582,0.7594752071537078,0.3475328684983798,0.705971169327664
transformer.h.3.attn.c_v.weight,3,attn_qkv,attn,589824,768x768,1,0.07090351730585098,0.2341229702745165,0.7675496384976418,0.3292408749000101,0.7191543817988159
transformer.h.3.attn.c_proj.weight,3,attn_out,attn,589824,768x768,1,0.07119520008563995,0.23880245217255183,0.7703363249140266,0.3298840393777073,0.7202261427681595
transformer.h.3.attn.ve_gate.weight,3,attn_aux,attn,72,6x12,0,0.00023218151181936264,0.0016850571513974241,0.8788979607631096,0.14986109143379545,0.864518434664657
transformer.h.3.mlp.c_fc.weight,3,mlp_up,mlp,2359296,3072x768,0,0.36603620648384094,1.2130209973880224,0.7681931942767389,0.34054108464292826,0.7138260548169053
transformer.h.3.mlp.c_proj.weight,3,mlp_down,mlp,2359296,768x3072,0,0.08240511268377304,0.27694819441863466,0.7706849747725032,0.33375142967628774,0.7184667725481078
transformer.h.4.attn.c_q.weight,4,attn_qkv,attn,589824,768x768,1,0.07633893191814423,0.23907846212387085,0.7579748822984204,0.3474459210486327,0.7052644806248938
transformer.h.4.attn.c_k.weight,4,attn_qkv,attn,589824,768x768,1,0.07630690187215805,0.23854425762380874,0.7576413502992498,0.3487994473153398,0.704420951491955
transformer.h.4.attn.c_v.weight,4,attn_qkv,attn,589824,768x768,1,0.07000727951526642,0.2341263954128538,0.769814113705718,0.32831340533765746,0.7207503541840302
transformer.h.4.attn.c_proj.weight,4,attn_out,attn,589824,768x768,1,0.07003476470708847,0.23664252247129167,0.7716336760656407,0.32683314673425956,0.7224002646656906
transformer.h.4.mlp.c_fc.weight,4,mlp_up,mlp,2359296,3072x768,0,0.3669726848602295,1.2120103921209062,0.7675892223228598,0.3396655127704526,0.7139618547762036
transformer.h.4.mlp.c_proj.weight,4,mlp_down,mlp,2359296,768x3072,0,0.08393882215023041,0.2797121043716158,0.7691774830520395,0.33533309485660534,0.7169221940977171
transformer.h.5.attn.c_q.weight,5,attn_qkv,attn,589824,768x768,1,0.07622090727090836,0.2395499965974263,0.758619599408406,0.3468401109519945,0.7058897442282057
transformer.h.5.attn.c_k.weight,5,attn_qkv,attn,589824,768x768,1,0.07589707523584366,0.23916150629520416,0.7591017046194494,0.3463285799427678,0.7063865623383407
transformer.h.5.attn.c_v.weight,5,attn_qkv,attn,589824,768x768,1,0.07034698128700256,0.2356948916401182,0.7701393583362541,0.3256698409956227,0.7222347586703157
transformer.h.5.attn.c_proj.weight,5,attn_out,attn,589824,768x768,1,0.07129179686307907,0.24058933981827327,0.7714135660089069,0.3303478560921222,0.7205328549583923
transformer.h.5.attn.ve_gate.weight,5,attn_aux,attn,72,6x12,0,0.0002228982630185783,0.00178075026321624,0.8887538108106015,0.03912459331242402,0.9248146087490887
transformer.h.5.mlp.c_fc.weight,5,mlp_up,mlp,2359296,3072x768,0,0.36731067299842834,1.2237850001880102,0.7691460801581927,0.3383292327725991,0.7154084236927969
transformer.h.5.mlp.c_proj.weight,5,mlp_down,mlp,2359296,768x3072,0,0.08443517982959747,0.2835455409118107,0.770544555542265,0.33447498822046495,0.7180347836609
transformer.h.6.attn.c_q.weight,6,attn_qkv,attn,589824,768x768,1,0.07632331550121307,0.2391293134008135,0.7580514203769162,0.3472818435864063,0.705384788395255
transformer.h.6.attn.c_k.weight,6,attn_qkv,attn,589824,768x768,1,0.07653088122606277,0.2381373643875122,0.7567886741261916,0.3481637190271964,0.7043124775494976
transformer.h.6.attn.c_v.weight,6,attn_qkv,attn,589824,768x768,1,0.07032118737697601,0.23679764355931962,0.7710293857182516,0.32552233126685226,0.7227535272256997
transformer.h.6.attn.c_proj.weight,6,attn_out,attn,589824,768x768,1,0.07101521641016006,0.23827362486294337,0.7703919219398759,0.33000866528801537,0.7201916283259302
transformer.h.6.mlp.c_fc.weight,6,mlp_up,mlp,2359296,3072x768,0,0.36959168314933777,1.2194498521941048,0.7674121947545838,0.3393550552913262,0.7140285697316288
transformer.h.6.mlp.c_proj.weight,6,mlp_down,mlp,2359296,768x3072,0,0.08537090569734573,0.2849235726254327,0.7694513132250123,0.3368488407203763,0.716301236252318
transformer.h.7.attn.c_q.weight,7,attn_qkv,attn,589824,768x768,1,0.07653433829545975,0.23950920786176408,0.7578360981388753,0.35079395874623304,0.7035210696963212
transformer.h.7.attn.c_k.weight,7,attn_qkv,attn,589824,768x768,1,0.07640597969293594,0.24055793029921396,0.7589442290296449,0.3497891132466979,0.7045775578914735
transformer.h.7.attn.c_v.weight,7,attn_qkv,attn,589824,768x768,1,0.07407650351524353,0.240707699741636,0.7646752831024579,0.3368501569852523,0.7139125630586028
transformer.h.7.attn.c_proj.weight,7,attn_out,attn,589824,768x768,1,0.07972107827663422,0.2534388303756714,0.7607122699753373,0.34933532387782384,0.7056884730487567
transformer.h.7.attn.ve_gate.weight,7,attn_aux,attn,72,6x12,0,0.00045876516378484666,0.0016597645922697016,0.7834511587700191,0.17443874046671945,0.8045062091516498
transformer.h.7.mlp.c_fc.weight,7,mlp_up,mlp,2359296,3072x768,0,0.3797622323036194,1.2375561169215612,0.7651901788627115,0.34583119597979195,0.7096794914414597
transformer.h.7.mlp.c_proj.weight,7,mlp_down,mlp,2359296,768x3072,0,0.08755000680685043,0.28845944574901033,0.767160090759038,0.34320929409550205,0.711975398331768
transformer.h.8.attn.c_q.weight,8,attn_qkv,attn,589824,768x768,1,0.07841262221336365,0.2411045879125595,0.7545903014662,0.35256337875405314,0.7010134613560735
transformer.h.8.attn.c_k.weight,8,attn_qkv,attn,589824,768x768,1,0.07830635458230972,0.24096216900008066,0.7547319926697942,0.35266196159429786,0.7010350155377482
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.0723867192864418,0.23839644023350307,0.7670828773404105,0.3333221507517322,0.7168803632943391
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.07253271341323853,0.2389197519847325,0.76711465963014,0.33744231414326037,0.7148361727434398
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.3790800869464874,1.2468079839433943,0.7668473656129299,0.34519581010198247,0.7108257777554736
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.08753111958503723,0.29042695462703705,0.7684105048754083,0.34231365889982185,0.7130484229877931
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.07818877696990967,0.24258842425686972,0.7562520756746903,0.3529711518590324,0.7016404619078289
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.07770977169275284,0.2421992357288088,0.7570878909628499,0.3506452228664356,0.7032213340482072
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.07445212453603745,0.24211415435586656,0.7648134703524118,0.33951567195302296,0.7126488991996944
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.07681164890527725,0.24596271557467325,0.7620267984136996,0.34865588207644455,0.7066854581686275
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,0.0004489634884521365,0.0015470560507050582,0.775070594428295,0.14966124765218566,0.8127046733880546
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.38211479783058167,1.2504858544894628,0.7659471731267725,0.3475983289451403,0.709174422090816
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.08806508779525757,0.29130999531064716,0.7678680237134243,0.34338493730991654,0.7122415432017539
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.07882220298051834,0.24256399060998643,0.7547430332961038,0.3522148445256809,0.7012640943852114
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.07803569734096527,0.2419543798480715,0.7561308837246693,0.35011430893434164,0.7030082873951637
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.07320822775363922,0.23968252539634705,0.7660262343433768,0.3363838382329137,0.7148211980552316
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.07349596917629242,0.23876742380005972,0.7646346935650625,0.3412920207261913,0.7116713364194356
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.3809564709663391,1.2510757786887032,0.7665754025100542,0.34728806140436747,0.7096436705528434
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.088220976293087,0.2912276174340929,0.7675021656384973,0.34444907063998115,0.711526547499258
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.07908868044614792,0.24244557746819087,0.7540272039465908,0.35438448926327876,0.6998213573416561
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.07857047766447067,0.2424150790487017,0.7552211430663218,0.35249030389799213,0.7013654195841649
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.0767517164349556,0.2442489287682942,0.7608985602307489,0.34382627179734765,0.7085361442167006
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.07996669411659241,0.25051233385290417,0.7580279311279825,0.35295887233430384,0.7025345293968394
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,0.0004510995640885085,0.0016732924850657582,0.7876571020551061,0.16276463485048806,0.812446233602309
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.3806799650192261,1.2458734171731132,0.7659591322443232,0.34890416440985206,0.7085274839172355
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.08810433000326157,0.28844585163252695,0.7660223409785023,0.3455685964494535,0.7102268722645244
