candidate_id,family,mean_gain_vs_raw,se_gain_vs_raw,lo95_gain_vs_raw,hi95_gain_vs_raw,mean_gain_vs_scalar,se_gain_vs_scalar,lo95_gain_vs_scalar,hi95_gain_vs_scalar
module_layer_scan|base=0.650|layer=6|module=mlp|rest=0.250|target=0.850,module_layer_scan,0.002150012020752038,8.882051246700496e-05,0.0019399515087675711,0.0023600725327365046,7.977825770327449e-05,2.4079070274485278e-05,2.28312565041168e-05,0.00013672525890243218
functional4|attn_out=0.650|mlp_down=0.650|mlp_up=0.750|qkv=0.650|rest=0.250,functional4,0.0021489597909885357,8.90790458861211e-05,0.0019382878474678593,0.002359631734509212,7.872602793977234e-05,2.478744251110787e-05,2.0103726401002222e-05,0.00013734832947854246
layer_scan|base=0.650|layer=10|rest=0.250|target=0.850,layer_scan,0.0021479970064478228,8.716963539313981e-05,0.0019418408187430471,0.0023541531941525984,7.776324339905938e-05,2.307638121926698e-05,2.3187601815492968e-05,0.00013233888498262578
module_layer_scan|base=0.650|layer=11|module=mlp|rest=0.250|target=0.450,module_layer_scan,0.00214787038577938,8.093033924903845e-05,0.001956470133455404,0.002339270638103356,7.763662273061649e-05,1.7590424487360368e-05,3.603526881800922e-05,0.00011923797664322377
module_layer_scan|base=0.650|layer=8|module=attn|rest=0.250|target=0.850,module_layer_scan,0.0021477613815114056,8.813162332317511e-05,0.0019393300923520964,0.0023561926706707147,7.752761846264219e-05,2.4578822620351192e-05,1.9398702965511613e-05,0.00013565653395977278
square_rect_rest|rectangular=0.550|rest=0.250|square=0.650,square_rect_rest,0.0021469729755430145,7.656174693197101e-05,0.0019659044440489028,0.002328041507037126,7.673921249425108e-05,1.1823279837825923e-05,4.8777155677792764e-05,0.00010470126931070938
complement_split|embedding=0.150|hidden=0.650|other=0.250|scalar=0.250|unembed=0.150,complement_split,0.0021460551518892425,8.05606132491004e-05,0.00195552930155512,0.002336581002223365,7.582138884047913e-05,1.9335236343404232e-05,3.009355488832812e-05,0.00012154922279263014
hidden_rest|hidden=0.550|rest=0.375,hidden_rest,0.002145487189584353,7.365389485898636e-05,0.00197129572824285,0.002319678650925856,7.525342653558979e-05,6.454247045297543e-06,5.9989132273461096e-05,9.051772079771847e-05
layer_scan|base=0.650|layer=3|rest=0.250|target=0.850,layer_scan,0.002145254936941681,9.172808333767232e-05,0.001928318019848086,0.002362191854035276,7.502117389291763e-05,2.6189323153189615e-05,1.3083424635624186e-05,0.00013695892315021107
module_layer_scan|base=0.650|layer=0|module=attn|rest=0.250|target=0.850,module_layer_scan,0.0021449056694927394,8.817644509957832e-05,0.0019363683768322366,0.002353442962153242,7.467190644397598e-05,2.323145998241464e-05,1.972950358556535e-05,0.0001296143093023866
layer_scan|base=0.650|layer=8|rest=0.250|target=0.850,layer_scan,0.0021448571363520724,8.7319541969417e-05,0.0019383464195944012,0.0023513678531097435,7.462337330330906e-05,2.3438621603498314e-05,1.9191033211035545e-05,0.00013005571339558259
layer_scan|base=0.650|layer=11|rest=0.250|target=0.450,layer_scan,0.0021448253690152168,7.951451391481161e-05,0.001956773543606687,0.0023328771944237463,7.459160596645338e-05,1.6774013501384434e-05,3.49210640356792e-05,0.00011426214789722757
module_layer_scan|base=0.650|layer=1|module=mlp|rest=0.250|target=0.450,module_layer_scan,0.002144788177910108,8.074091441993877e-05,0.0019538359153069527,0.0023357404405132632,7.455441486134461e-05,1.7687454261153753e-05,3.272358553371598e-05,0.00011638524418897323
functional4|attn_out=0.650|mlp_down=0.750|mlp_up=0.650|qkv=0.650|rest=0.250,functional4,0.002143796910691675,8.936956713795699e-05,0.0019324378844104068,0.0023551559369729435,7.35631476429118e-05,2.3846087822077567e-05,1.7167149943698347e-05,0.00012995914534212524
layer_scan|base=0.650|layer=9|rest=0.250|target=0.850,layer_scan,0.0021430594663123647,8.350510866925516e-05,0.0019455698843095762,0.002340549048315153,7.282570326360132e-05,1.991244413283199e-05,2.5732772889453654e-05,0.00011991863363774899
attn_mlp_rest|attn=0.650|mlp=0.550|rest=0.250,attn_mlp_rest,0.002143017986808455,7.763563006826334e-05,0.001959409721697012,0.0023266262519198977,7.278422375969155e-05,1.1960079297831726e-05,4.449863622031952e-05,0.00010106981129906358
layer_scan|base=0.650|layer=4|rest=0.250|target=0.850,layer_scan,0.002142122485392687,8.730203560873113e-05,0.001935653171178038,0.002348591799607336,7.188872234392381e-05,2.2730126996401596e-05,1.813197199743403e-05,0.00012564547269041358
module_layer_scan|base=0.650|layer=4|module=attn|rest=0.250|target=0.850,module_layer_scan,0.002142111876936685,8.426131331990446e-05,0.001942833870935111,0.002341389882938259,7.187811388792171e-05,2.0869759407265302e-05,2.2521132889739262e-05,0.00012123509488610416
attn_mlp_rest|attn=0.450|mlp=0.550|rest=0.250,attn_mlp_rest,0.0021409376819957996,7.098010135909617e-05,0.001973069742281537,0.002308805621710062,7.070391894703617e-05,1.2092839420256897e-05,4.2104353718128615e-05,9.930348417594373e-05
adaptive_binary|high=0.750|low=0.550|rest=0.250,adaptive_binary,0.0021407839898623347,8.835966309707841e-05,0.0019318133866377443,0.002349754593086925,7.055022681357135e-05,2.3830180219801336e-05,1.4191850593741187e-05,0.00012690860303340152
module_layer_scan|base=0.650|layer=3|module=attn|rest=0.250|target=0.850,module_layer_scan,0.0021406255770170858,8.814738546994699e-05,0.001932157010380661,0.0023490941436535104,7.039181396832237e-05,2.331430113302753e-05,1.5253491788712256e-05,0.0001255301361479325
module_layer_scan|base=0.650|layer=9|module=attn|rest=0.250|target=0.850,module_layer_scan,0.0021404450937957385,8.476432595866535e-05,0.001939977462903495,0.002340912724687982,7.021133074697509e-05,2.213140636768685e-05,1.7870554687395682e-05,0.0001225521068065545
square_rect_rest|rectangular=0.550|rest=0.250|square=0.450,square_rect_rest,0.002139884679317662,7.065317076214741e-05,0.001972789930465183,0.0023069794281701406,6.965091626889852e-05,1.049207826535608e-05,4.483715117133139e-05,9.446468136646566e-05
module_layer_scan|base=0.650|layer=6|module=attn|rest=0.250|target=0.850,module_layer_scan,0.0021398606707323385,8.572219281127067e-05,0.0019371276847336835,0.002342593656730994,6.962690768357515e-05,2.1200389907451107e-05,1.948798555245328e-05,0.00011976582981469702
input_write_rest|input=0.550|rest=0.250|write=0.450,input_write_rest,0.0021395218162248973,7.124618347917282e-05,0.0019710245922966536,0.002308019040153141,6.928805317613388e-05,1.0732744870050776e-05,4.3905111558463795e-05,9.467099479380397e-05
depth_half_rest|early=0.750|late=0.550|rest=0.250,depth_half_rest,0.002139092899260285,9.356638934450308e-05,0.0019178083884605355,0.002360377410060035,6.885913621152177e-05,2.8739473353137744e-05,8.902817313510033e-07,0.00013682799069169254
functional4|attn_out=0.650|mlp_down=0.650|mlp_up=0.550|qkv=0.650|rest=0.250,functional4,0.002137748612594336,7.970061009763468e-05,0.00194925666971343,0.002326240555475242,6.751484954557263e-05,1.5016935737915945e-05,3.199979652540142e-05,0.00010302990256574386
depth_thirds_rest|early=0.750|late=0.750|middle=0.450|rest=0.250,depth_thirds_rest,0.002137706329555759,9.474157382343674e-05,0.001913642507463331,0.002361770151648187,6.747256650699567e-05,2.911546344970587e-05,-1.3855045515587103e-06,0.00013633063756555004
module_layer_scan|base=0.650|layer=5|module=mlp|rest=0.250|target=0.850,module_layer_scan,0.0021375059596631355,8.679703357572891e-05,0.0019322309752565366,0.0023427809440697343,6.727219661437208e-05,2.342612630736184e-05,1.186940789746133e-05,0.00012267498533128285
module_layer_scan|base=0.650|layer=7|module=attn|rest=0.250|target=0.850,module_layer_scan,0.002136758805294243,8.758364248337238e-05,0.0019296234908210675,0.0023438941197674187,6.652504224547969e-05,2.2271340108229253e-05,1.3853322889517503e-05,0.00011919676160144187
attn_mlp_rest|attn=0.650|mlp=0.750|rest=0.250,attn_mlp_rest,0.002135938741845919,9.144500558540904e-05,0.0019196713036364265,0.0023522061800554115,6.57049787971555e-05,2.6575471742916725e-05,2.8539881251574432e-06,0.00012855596946915356
adaptive_binary|high=0.750|low=0.450|rest=0.250,adaptive_binary,0.0021348157986891578,8.289143782299198e-05,0.0019387775482377816,0.002330854049140534,6.458203564039438e-05,2.2212376442008503e-05,1.204976535504426e-05,0.00011711430592574448
layer_scan|base=0.650|layer=6|rest=0.250|target=0.850,layer_scan,0.002134517405082232,8.738715690689242e-05,0.0019278467789974312,0.0023411880311670326,6.428364203346854e-05,2.135264840188104e-05,1.3784628563019873e-05,0.0001147826555039172
depth_thirds_rest|early=0.750|late=0.450|middle=0.600|rest=0.250,depth_thirds_rest,0.0021343629729461025,8.509701253443654e-05,0.00193310853830216,0.002335617407590045,6.41292098973391e-05,2.0592492342055263e-05,1.54279655083784e-05,0.00011283045428629981
functional4|attn_out=0.450|mlp_down=0.450|mlp_up=0.850|qkv=0.850|rest=0.250,functional4,0.0021341993847266046,8.68210095346209e-05,0.001928867697177226,0.002339531072275983,6.396562167784118e-05,2.3556358481713006e-05,8.254833868589913e-06,0.00011967640948709244
input_write_rest|input=0.850|rest=0.250|write=0.450,input_write_rest,0.0021341993847266046,8.68210095346209e-05,0.001928867697177226,0.002339531072275983,6.396562167784118e-05,2.3556358481713006e-05,8.254833868589913e-06,0.00011967640948709244
adaptive_affine|intercept=0.350|rest=0.250|slope=0.250,adaptive_affine,0.0021341360025758133,6.987635171463641e-05,0.001968878430770698,0.0022993935743809285,6.39022395270499e-05,1.2817056849759137e-05,3.3589900077369536e-05,9.421457897673026e-05
hidden_rest|hidden=0.625|rest=0.125,hidden_rest,0.0021332521703693367,7.437207304731657e-05,0.001957362217612433,0.0023091421231262402,6.301840732057329e-05,1.4106967610135513e-05,2.9655428922602798e-05,9.638138571854379e-05
depth_half_rest|early=0.650|late=0.450|rest=0.250,depth_half_rest,0.002130411407659315,8.11654015901392e-05,0.0019384552328986359,0.0023223675824199943,6.01776446105518e-05,2.0056485731643024e-05,1.2744055855216047e-05,0.00010761123336588756
functional4|attn_out=0.650|mlp_down=0.850|mlp_up=0.650|qkv=0.650|rest=0.250,functional4,0.0021303861341264263,9.289513535573007e-05,0.0019106891390101247,0.002350083129242728,6.0152371077662904e-05,2.790365353756267e-05,-5.839769538672812e-06,0.0001261445116939986
functional4|attn_out=0.750|mlp_down=0.650|mlp_up=0.650|qkv=0.650|rest=0.250,functional4,0.002130249427785896,8.76208983874329e-05,0.0019230260030996171,0.0023374728524721746,6.0015664737132594e-05,2.13757426121118e-05,9.462033459488183e-06,0.00011056929601477701
module_layer_scan|base=0.650|layer=5|module=attn|rest=0.250|target=0.850,module_layer_scan,0.0021291142321856675,8.262232682117476e-05,0.0019337124292535892,0.002324516035117746,5.888046913690411e-05,2.0737626148445428e-05,9.835983295830667e-06,0.00010792495497797755
layer_scan|base=0.650|layer=7|rest=0.250|target=0.850,layer_scan,0.002127904784176298,8.696673581577357e-05,0.0019222284539719935,0.0023335811143806026,5.767102112753464e-05,2.3230885421538767e-05,2.72997710559545e-06,0.00011261206514947384
functional4|attn_out=0.750|mlp_down=0.750|mlp_up=0.550|qkv=0.550|rest=0.250,functional4,0.0021264523655371292,8.400847142050415e-05,0.001927772330627637,0.0023251324004466218,5.621860248836586e-05,1.8970369555510623e-05,1.1353678489583233e-05,0.0001010835264871485
input_write_rest|input=0.550|rest=0.250|write=0.750,input_write_rest,0.0021264523655371292,8.400847142050415e-05,0.001927772330627637,0.0023251324004466218,5.621860248836586e-05,1.8970369555510623e-05,1.1353678489583233e-05,0.0001010835264871485
square_rect_rest|rectangular=0.750|rest=0.250|square=0.650,square_rect_rest,0.002125859465673126,9.38409573230291e-05,0.001903925601604162,0.0023477933297420895,5.562570262436246e-05,2.8348581669777787e-05,-1.1418693024662022e-05,0.00012267009827338695
depth_thirds_rest|early=0.800|late=0.500|middle=0.650|rest=0.250,depth_thirds_rest,0.002121915711644748,9.208853283235073e-05,0.0019041263314962388,0.0023397050917932575,5.1681948595984784e-05,2.6294410595600298e-05,-1.0504332462609925e-05,0.0001138682296545795
layer_scan|base=0.650|layer=5|rest=0.250|target=0.850,layer_scan,0.0021218872051280385,8.892989437508555e-05,0.0019115680049309612,0.0023322064053251158,5.1653442079275125e-05,2.6266701226592223e-05,-1.0467306321615486e-05,0.00011377419048016574
functional4|attn_out=0.650|mlp_down=0.650|mlp_up=0.850|qkv=0.650|rest=0.250,functional4,0.002121158192247627,9.810275624011644e-05,0.0018891451737397514,0.0023531712107555023,5.092442919886345e-05,3.310476320381722e-05,-2.7368335778164292e-05,0.00012921719417589118
depth_half_rest|early=0.750|late=0.650|rest=0.250,depth_half_rest,0.0021184847155760436,9.499313329601915e-05,0.0018938259553309582,0.002343143475821129,4.825095252728026e-05,2.95990704793395e-05,-2.175084915635767e-05,0.00011825275421091818
square_rect_rest|rectangular=0.850|rest=0.250|square=0.450,square_rect_rest,0.0021170625462319952,8.99127463120941e-05,0.0019044189012038927,0.002329706191260098,4.682878318323187e-05,2.8369493953487744e-05,-2.0265070016766646e-05,0.00011392263638323038
input_write_rest|input=0.650|rest=0.250|write=0.750,input_write_rest,0.002116831490016395,9.053283274897521e-05,0.0019027213405650688,0.0023309416394677214,4.659772696763171e-05,2.6342734468884067e-05,-1.5702840051279115e-05,0.00010889829398654253
hidden_rest|hidden=0.700|rest=0.375,hidden_rest,0.0021165642037653254,9.694294314762567e-05,0.0018872941432211906,0.00234583426430946,4.633044071656201e-05,3.108128776182356e-05,-2.7176804840150714e-05,0.00011983768627327474
complement_split|embedding=0.450|hidden=0.650|other=0.250|scalar=0.250|unembed=0.450,complement_split,0.00211638359889543,8.835489436914538e-05,0.0019074242737124013,0.002325342924078459,4.614983584666672e-05,2.605770092180757e-05,-1.5476626833408176e-05,0.00010777629852674162
input_write_rest|input=0.750|rest=0.250|write=0.650,input_write_rest,0.002116248493433589,9.090274760109582e-05,0.0019012634953569974,0.0023312334915101805,4.6014730384825574e-05,2.6039898958760278e-05,-1.5569630652642494e-05,0.00010759909142229364
functional4|attn_out=0.650|mlp_down=0.650|mlp_up=0.650|qkv=0.750|rest=0.250,functional4,0.0021159782871909157,8.413013184354255e-05,0.0019170105253809376,0.0023149460490008936,4.574452414215233e-05,1.8043138787125262e-05,3.072500910601084e-06,8.841654737370358e-05
hidden_rest|hidden=0.550|rest=0.125,hidden_rest,0.0021123338350864376,6.706634568348528e-05,0.001953721927544995,0.00227094574262788,4.210007203767421e-05,1.415470252986895e-05,8.624200554534145e-06,7.557594352081427e-05
hidden_rest|hidden=0.700|rest=0.250,hidden_rest,0.002111958987224533,8.924475304489439e-05,0.001900895146273358,0.0023230228281757082,4.1725224175769796e-05,2.4526517002573218e-05,-1.6279988535315872e-05,9.973043688685546e-05
complement_split|embedding=0.000|hidden=0.650|other=0.250|scalar=0.250|unembed=0.000,complement_split,0.002111737215580435,7.78222032645666e-05,0.0019276877048597348,0.002295786726301135,4.150345253167145e-05,1.7471324014859267e-05,1.837712365292788e-07,8.282313382681362e-05
depth_half_rest|early=0.550|late=0.450|rest=0.250,depth_half_rest,0.002110371996661832,6.917001677803728e-05,0.0019467849069817736,0.00227395908634189,4.013823361306845e-05,9.316838524249371e-06,1.8103910503218688e-05,6.217255672291821e-05
depth_half_rest|early=0.750|late=0.450|rest=0.250,depth_half_rest,0.002110069962653159,8.932134936216967e-05,0.0018988249714116277,0.0023213149538946903,3.983619960439564e-05,2.5614800899839533e-05,-2.0742804523724867e-05,0.00010041520373251615
hidden_rest|hidden=0.625|rest=0.500,hidden_rest,0.0021096190589951847,8.29736521336859e-05,0.0019133863716990175,0.002305851746291352,3.93852959464213e-05,1.8511458249154134e-05,-4.3943028128282306e-06,8.316489470567084e-05
adaptive_binary|high=0.750|low=0.650|rest=0.250,adaptive_binary,0.002108910307385016,9.170916078628892e-05,0.0018920181421254428,0.0023258024726445893,3.86765443362528e-05,2.997547876091934e-05,-3.2215462933321453e-05,0.00010956855160582705
depth_thirds_rest|early=0.550|late=0.800|middle=0.550|rest=0.250,depth_thirds_rest,0.0021086552192595464,8.17370468346394e-05,0.0019153471034956241,0.002301963335023469,3.842145621078298e-05,1.7862497835542924e-05,-3.823351170276039e-06,8.0666263591842e-05
attn_mlp_rest|attn=0.450|mlp=0.850|rest=0.250,attn_mlp_rest,0.0021084868000517953,8.889616173647942e-05,0.0018982473775450215,0.0023187262225585694,3.825303700303196e-05,2.928593864331252e-05,-3.1008207888402157e-05,0.00010751428189446608
attn_mlp_rest|attn=0.550|mlp=0.850|rest=0.250,attn_mlp_rest,0.002108040848450808,9.376341581650544e-05,0.0018862903700447727,0.0023297913268568436,3.7807085402044756e-05,3.1919121088758815e-05,-3.768163597286985e-05,0.00011329580677695936
input_write_rest|input=0.450|rest=0.250|write=0.650,input_write_rest,0.002105168853836054,7.223092883303246e-05,0.0019343427071459322,0.0022759950005261757,3.493509078729071e-05,9.369391075814135e-06,1.2776480892990276e-05,5.7093700681591135e-05
depth_half_rest|early=0.450|late=0.550|rest=0.250,depth_half_rest,0.0021042913822803717,6.49260706313094e-05,0.001950741225237325,0.0022578415393234184,3.405761923160836e-05,9.497691445943356e-06,1.1595578961952324e-05,5.6519659501264396e-05
input_write_rest|input=0.450|rest=0.250|write=0.750,input_write_rest,0.0021035812883018526,7.293823264950478e-05,0.0019310823680857739,0.0022760802085179314,3.3347525253089264e-05,1.2700407296929645e-05,3.311061995850652e-06,6.338398851032787e-05
square_rect_rest|rectangular=0.850|rest=0.250|square=0.550,square_rect_rest,0.002102783370425339,9.724821868035121e-05,0.001872791333246308,0.0023327754076043696,3.2549607376575456e-05,3.342609833081133e-05,-4.650311517579334e-05,0.00011160232992894425
hidden_rest|hidden=0.550|rest=0.500,hidden_rest,0.0021018685238068826,7.595850227153845e-05,0.001922226665934694,0.002281510381679071,3.163476075811926e-05,9.486404514124444e-06,9.199414082214953e-06,5.4070107434023573e-05
depth_thirds_rest|early=0.800|late=0.800|middle=0.500|rest=0.250,depth_thirds_rest,0.002101754482943582,9.748401428932846e-05,0.0018712047891493203,0.002332304176737844,3.152071989481883e-05,3.26328016669651e-05,-4.565585604755364e-05,0.0001086972958371913
complement_split|embedding=0.300|hidden=0.650|other=0.250|scalar=0.250|unembed=0.150,complement_split,0.0021012951892886134,8.184191387324912e-05,0.0019077390629783793,0.0022948513155988475,3.1061426239850035e-05,1.9883093392591948e-05,-1.5962089633629926e-05,7.808494211333e-05
depth_half_rest|early=0.450|late=0.650|rest=0.250,depth_half_rest,0.0020994994684712734,6.6138309060717e-05,0.0019430823675426778,0.002255916569399869,2.926570542251001e-05,1.1325974832341391e-05,2.479774944022616e-06,5.60516359009974e-05
functional4|attn_out=0.650|mlp_down=0.650|mlp_up=0.450|qkv=0.650|rest=0.250,functional4,0.0020990867415336305,7.233963508110495e-05,0.0019280035045668173,0.0022701699785004437,2.8852978484867134e-05,7.630870726985962e-06,1.0805969215545331e-05,4.689998775418893e-05
depth_half_rest|early=0.650|late=0.750|rest=0.250,depth_half_rest,0.002098150151896784,9.013262705011396e-05,0.0018849864889232642,0.0023113138148703033,2.7916388848020415e-05,2.668040673288265e-05,-3.5182773075247064e-05,9.101555077128789e-05
input_write_rest|input=0.550|rest=0.250|write=0.850,input_write_rest,0.0020964714035287967,8.65240435992082e-05,0.0018918420404166693,0.0023011007666409243,2.6237640480033294e-05,2.241858151966659e-05,-2.678230481397819e-05,7.925758577404478e-05
depth_thirds_rest|early=0.800|late=0.400|middle=0.600|rest=0.250,depth_thirds_rest,0.002096269838932612,9.083001583829179e-05,0.001881456851475052,0.0023110828263901723,2.60360758838488e-05,2.7692297344078096e-05,-3.94562073348959e-05,9.15283591025935e-05
adaptive_affine|intercept=0.350|rest=0.250|slope=0.500,adaptive_affine,0.0020961219835205066,9.357087259460971e-05,0.0018748268698342545,0.0023174170972067587,2.5888220471743245e-05,2.8297992689729968e-05,-4.1036532239468134e-05,9.281297318295462e-05
complement_split|embedding=0.450|hidden=0.650|other=0.250|scalar=0.250|unembed=0.300,complement_split,0.0020952413381597193,8.841201702981267e-05,0.0018861469178842122,0.0023043357584352263,2.5007575110955887e-05,2.5613114665869678e-05,-3.556744107382591e-05,8.558259129573768e-05
input_write_rest|input=0.450|rest=0.250|write=0.550,input_write_rest,0.002092789072871924,6.989473531417472e-05,0.0019274880238539008,0.0022580901218899473,2.2555309823160674e-05,9.186358500118775e-06,8.295719703797692e-07,4.428104767594158e-05
depth_half_rest|early=0.550|late=0.750|rest=0.250,depth_half_rest,0.0020913733023303974,7.98599130687885e-05,0.0019025046079227126,0.0022802419967380824,2.1139539281633986e-05,2.0458361809395127e-05,-2.7244486397585497e-05,6.952356496085347e-05
attn_mlp_rest|attn=0.750|mlp=0.650|rest=0.250,attn_mlp_rest,0.0020912676457184153,8.815691341352108e-05,0.001882776545495438,0.0022997587459413927,2.1033882669651942e-05,2.501133086852826e-05,-3.8117914834417396e-05,8.018568017372128e-05
square_rect_rest|rectangular=0.650|rest=0.250|square=0.750,square_rect_rest,0.0020890133177182833,8.543816678132951e-05,0.001886952053280439,0.0022910745821561277,1.8779554669519968e-05,2.0405009909506347e-05,-2.947829376646255e-05,6.703740310550248e-05
functional4|attn_out=0.850|mlp_down=0.650|mlp_up=0.650|qkv=0.650|rest=0.250,functional4,0.002087663672481239,9.174771833231155e-05,0.0018706803186253223,0.002304647026337156,1.7429909432475736e-05,2.7574640432315782e-05,-4.77841151899511e-05,8.264393405490257e-05
depth_thirds_rest|early=0.450|late=0.750|middle=0.600|rest=0.250,depth_thirds_rest,0.0020833240672311418,7.505427222759553e-05,0.0019058207134128784,0.0022608274210494054,1.3090304182378394e-05,2.09465747370752e-05,-3.644834507080446e-05,6.262895343556125e-05
input_write_rest|input=0.850|rest=0.250|write=0.550,input_write_rest,0.002083045944713856,9.257894628011493e-05,0.0018640967367613843,0.0023019951526663278,1.2812181665092758e-05,2.7485999139509462e-05,-5.2192206299847123e-05,7.781656963003264e-05
attn_mlp_rest|attn=0.750|mlp=0.550|rest=0.250,attn_mlp_rest,0.0020811230890093115,8.052466586302065e-05,0.0018906822542432676,0.002271563923775355,1.0889325960548087e-05,1.6309796510337e-05,-2.7683342786398915e-05,4.946199470749509e-05
functional4|attn_out=0.750|mlp_down=0.550|mlp_up=0.550|qkv=0.750|rest=0.250,functional4,0.0020811230890093115,8.052466586302065e-05,0.0018906822542432676,0.002271563923775355,1.0889325960548087e-05,1.6309796510337e-05,-2.7683342786398915e-05,4.946199470749509e-05
hidden_rest|hidden=0.700|rest=0.125,hidden_rest,0.0020798963976067144,8.417798561714869e-05,0.0018808154616221577,0.002278977333591271,9.662634557951015e-06,2.2413937947048938e-05,-4.334632868681973e-05,6.267159780272175e-05
functional4|attn_out=0.850|mlp_down=0.850|mlp_up=0.450|qkv=0.450|rest=0.250,functional4,0.0020792682352504693,8.026759012298967e-05,0.0018894353846095986,0.00226910108589134,9.0344722017059e-06,1.86818914973632e-05,-3.514820118955808e-05,5.321714559296988e-05
input_write_rest|input=0.450|rest=0.250|write=0.850,input_write_rest,0.0020792682352504693,8.026759012298967e-05,0.0018894353846095986,0.00226910108589134,9.0344722017059e-06,1.86818914973632e-05,-3.514820118955808e-05,5.321714559296988e-05
depth_half_rest|early=0.850|late=0.550|rest=0.250,depth_half_rest,0.0020782381597788785,9.645468455591695e-05,0.001850122830804135,0.0023063534887536223,8.004396730115163e-06,3.385294699355959e-05,-7.205782290965328e-05,8.80666163698836e-05
square_rect_rest|rectangular=0.450|rest=0.250|square=0.550,square_rect_rest,0.0020782300382205837,6.916930910983827e-05,0.0019146446221758161,0.0022418154542653513,7.996275171820357e-06,6.481098658640048e-06,-7.331523155863358e-06,2.3324073499504072e-05
depth_thirds_rest|early=0.500|late=0.500|middle=0.800|rest=0.250,depth_thirds_rest,0.0020747394354931944,7.185308743151616e-05,0.0019048068837176587,0.00224467198726873,4.505672444431001e-06,1.5383740771177053e-05,-3.1876874479402734e-05,4.0888219368264736e-05
depth_thirds_rest|early=0.450|late=0.450|middle=0.750|rest=0.250,depth_thirds_rest,0.0020717175551565876,6.712349914747806e-05,0.001912970479672802,0.0022304646306403734,1.4837921078242507e-06,1.2572810386202272e-05,-2.8250904455544126e-05,3.121848867119263e-05
attn_mlp_rest|attn=0.550|mlp=0.450|rest=0.250,attn_mlp_rest,0.002071367469679293,6.903869452892005e-05,0.001908090957118397,0.002234643982240189,1.1337066305296475e-06,8.658786843407329e-06,-1.9344324254128688e-05,2.1611737515187983e-05
depth_thirds_rest|early=0.500|late=0.800|middle=0.650|rest=0.250,depth_thirds_rest,0.0020703255065728306,8.332225403654786e-05,0.0018732683757763948,0.0022673826373692664,9.174352406720807e-08,2.3746458629797415e-05,-5.6068631135403684e-05,5.62521181835381e-05
scalar|alpha=0.500,scalar,0.0020702337630487634,6.791601594034707e-05,0.0019096123853498425,0.0022308551407476842,0.0,0.0,0.0,0.0
functional4|attn_out=0.650|mlp_down=0.650|mlp_up=0.650|qkv=0.850|rest=0.250,functional4,0.0020692584928485693,8.652974266660409e-05,0.0018646156514420505,0.002273901334255088,-9.752702001940977e-07,2.318217360848481e-05,-5.5801110784260675e-05,5.385057038387248e-05
square_rect_rest|rectangular=0.550|rest=0.250|square=0.750,square_rect_rest,0.002068232473442314,8.54030398153848e-05,0.001866254284278929,0.0022702106626056994,-2.001289606449238e-06,2.2309321379633205e-05,-5.476283466928177e-05,5.0760255456383296e-05
scalar|alpha=0.550,scalar,0.002065591046661796,7.92950890125947e-05,0.0018780581611470093,0.002253123932176582,-4.642716386967557e-06,2.2955583692936855e-05,-5.893267182076322e-05,4.964723904682811e-05
adaptive_binary|high=0.850|low=0.450|rest=0.250,adaptive_binary,0.00206476958237074,8.99866944838585e-05,0.0018519510499164144,0.0022775881148250653,-5.464180678023487e-06,2.6583551131567375e-05,-6.833427910418033e-05,5.740591774813336e-05
square_rect_rest|rectangular=0.450|rest=0.250|square=0.650,square_rect_rest,0.002063712015671452,6.717074890058622e-05,0.0019048531945215657,0.0022225708368213385,-6.521747377311298e-06,9.489002992384215e-06,-2.896323945429997e-05,1.5919744699677373e-05
complement_split|embedding=0.150|hidden=0.650|other=0.250|scalar=0.250|unembed=0.000,complement_split,0.0020636124250415985,7.828060943069658e-05,0.001878478783738001,0.002248746066345196,-6.6213380071648495e-06,1.849835211756952e-05,-5.0369940765216764e-05,3.7127264750887065e-05
hidden_rest|hidden=0.700|rest=0.500,hidden_rest,0.0020607293347205437,9.930413499797917e-05,0.001825875055450323,0.0022955836139907644,-9.504428328219704e-06,3.2675456133934234e-05,-8.678188208497418e-05,6.777302542853477e-05
depth_half_rest|early=0.850|late=0.450|rest=0.250,depth_half_rest,0.002060184103243875,9.416665522080919e-05,0.001837479963646661,0.0022828882428410887,-1.0049659804888499e-05,3.3996322281641076e-05,-9.045096200096965e-05,7.035164239119265e-05
adaptive_binary|high=0.850|low=0.550|rest=0.250,adaptive_binary,0.0020587129723665955,9.07143620414383e-05,0.0018441735061385939,0.002273252438594597,-1.152079068216785e-05,2.7031604686683964e-05,-7.545053576617543e-05,5.2408954401839735e-05
input_write_rest|input=0.650|rest=0.250|write=0.850,input_write_rest,0.0020569608273116333,9.177448578332868e-05,0.001839914168434061,0.002274007486189206,-1.3272935737130079e-05,2.638971165526988e-05,-7.568460380184335e-05,4.9138732327583194e-05
attn_mlp_rest|attn=0.650|mlp=0.450|rest=0.250,attn_mlp_rest,0.0020556348775114565,7.060881673203568e-05,0.001888645025940192,0.0022226247290827207,-1.4598885537306892e-05,1.3605228861467276e-05,-4.6775251794677006e-05,1.757748072006322e-05
depth_half_rest|early=0.450|late=0.750|rest=0.250,depth_half_rest,0.0020549885343725135,7.33913151325311e-05,0.0018814180740840774,0.0022285589946609494,-1.5245228676249913e-05,1.3540801990233071e-05,-4.726922538315113e-05,1.6778768030651305e-05
