recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
raw,Raw iterate,0.0,248,curve,1.5381316193011645,0.019791951914402573,4.986881583929062,0.04141679297254833,32,0.8507590210065246,0.05,floor_05p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,248,curve,1.6094049976260827,0.019739026912619268,5.218998029828072,0.03892345713020428,32,0.8096994690131396,0.05,floor_05p00pct,0.4,5503,0.07127337832491831,0.0017893491102259134,39.83201372923796,8,32,,
tsa:1.000,Uniform LAWA,1.0,248,curve,1.7100315848220338,0.019787961844102562,5.546105608344078,0.03563980422202545,32,0.7742324499413371,0.05,floor_05p00pct,0.4,5503,0.17189996552086936,0.004010367655271451,42.86389186660092,8,32,,
raw,Raw iterate,0.0,504,curve,1.3176963158005868,0.017270219808302324,4.273746341466904,0.04292467979738393,32,0.7881305508781224,0.05,floor_05p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,504,curve,1.309515373572542,0.017455243420866844,4.246896229684353,0.042968132775037145,32,0.7712996040936559,0.05,floor_05p00pct,0.4,5503,-0.008180942228044684,0.0011831418354416295,-6.914591288195803,8,32,,
tsa:1.000,Uniform LAWA,1.0,504,curve,1.3392356480100067,0.01779759947279826,4.342943422496319,0.04280287218620031,32,0.7848688189405948,0.05,floor_05p00pct,0.4,5503,0.021539332209419865,0.002413474920207171,8.924614061276818,8,32,,
raw,Raw iterate,0.0,760,curve,1.250076039235687,0.016968678012948248,4.0545047000050545,0.04373046315570224,32,0.801711164880544,0.05,floor_05p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,760,curve,1.2186206481580588,0.017058230932103624,3.9525915011763573,0.04494293239491152,32,0.816159687936306,0.05,floor_05p00pct,0.4,5503,-0.03145539107762828,0.0009546092324339219,-32.95106522008797,8,32,,
tsa:1.000,Uniform LAWA,1.0,760,curve,1.2221034132289825,0.017096112209495008,3.9639868438243866,0.04514199879459209,32,0.8165094039868563,0.05,floor_05p00pct,0.4,5503,-0.027972626006704734,0.0013675726422138106,-20.454215844375895,8,32,,
raw,Raw iterate,0.0,1016,curve,1.2178793846593983,0.016782060980801105,3.9505577236413956,0.044516447986804014,32,0.7906211600638926,0.05,floor_05p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1016,curve,1.181764901418049,0.016908805510629447,3.833312541246414,0.045378829824685454,32,0.8103909299243242,0.05,floor_05p00pct,0.4,5503,-0.0361144832413494,0.0007288070009747414,-49.552876403558365,8,32,,
tsa:1.000,Uniform LAWA,1.0,1016,curve,1.179897009272716,0.017051040972997596,3.8271800130605698,0.045717251287842244,32,0.7977970710489899,0.05,floor_05p00pct,0.4,5503,-0.03798237538668246,0.0010780107868831777,-35.23376189629775,8,32,,
raw,Raw iterate,0.0,1272,curve,1.1909858424805624,0.017275334047387448,3.8636031076312065,0.046519941627290805,32,0.8504511599894613,0.05,floor_05p00pct,0.3569333333333334,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1272,curve,1.1575097596212853,0.017099258008631785,3.7549444437026978,0.04653988128765582,32,0.8149566501379013,0.05,floor_05p00pct,0.3569333333333334,5503,-0.03347608285927703,0.0008131859488472802,-41.16657808307013,8,32,,
tsa:1.000,Uniform LAWA,1.0,1272,curve,1.156001021813801,0.016997431564933427,3.750004470348358,0.04625746470280883,32,0.8283282769843936,0.05,floor_05p00pct,0.3569333333333334,5503,-0.034984820666761306,0.0011678193922688958,-29.957389728553068,8,32,,
raw,Raw iterate,0.0,1528,curve,1.1695137892776644,0.016877903977168887,3.793620243668556,0.0455774045714254,32,0.8247583699412644,0.05,floor_05p00pct,0.3070461538461539,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1528,curve,1.1376396377153133,0.016973051724493572,3.6902815625071526,0.04639327311992123,32,0.8303670650348067,0.05,floor_05p00pct,0.3070461538461539,5503,-0.03187415156235103,0.000599048567830516,-53.20795887683171,8,32,,
tsa:1.000,Uniform LAWA,1.0,1528,curve,1.1357389764019412,0.01708369528263221,3.6840447783470154,0.04662447837439152,32,0.8495576549321413,0.05,floor_05p00pct,0.3070461538461539,5503,-0.033774812875723294,0.0008200022741933743,-41.18868195694596,8,32,,
raw,Raw iterate,0.0,1784,curve,1.147358359959046,0.01701972708525617,3.722154028713703,0.046928909245039556,32,0.7727077649906278,0.05,floor_05p00pct,0.2571589743589744,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1784,curve,1.1209362943592178,0.017130352941676856,3.636366993188858,0.047636109833116363,32,0.7696485628839582,0.05,floor_05p00pct,0.2571589743589744,5503,-0.0264220655998282,0.0005882185535459944,-44.91878986228235,8,32,,
tsa:1.000,Uniform LAWA,1.0,1784,curve,1.1194406575708178,0.01719066694304124,3.631446160376072,0.04777207131235432,32,0.7751274988986552,0.05,floor_05p00pct,0.2571589743589744,5503,-0.027917702388228254,0.0008506485943132404,-32.81931290413432,8,32,,
raw,Raw iterate,0.0,2040,curve,1.1290570224789962,0.017225616650832977,3.662041574716568,0.04685635131894352,32,0.7824681950733066,0.05,floor_05p00pct,0.20727179487179487,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2040,curve,1.1059219623461023,0.017129933039433762,3.5872519314289093,0.047246526505373976,32,0.7961679068394005,0.05,floor_05p00pct,0.20727179487179487,5503,-0.02313506013289403,0.0006688212605535666,-34.59079652124952,8,32,,
tsa:1.000,Uniform LAWA,1.0,2040,curve,1.1045013189015798,0.01706250458607719,3.582839533686638,0.04727864880397316,32,0.7703847240190953,0.05,floor_05p00pct,0.20727179487179487,5503,-0.024555703577416634,0.0009693742251215812,-25.331500406189157,8,32,,
raw,Raw iterate,0.0,2296,curve,1.1088516570112907,0.016996448957481605,3.596920408308506,0.04698224556173037,32,0.7984415411483496,0.05,floor_05p00pct,0.1573846153846154,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2296,curve,1.0918498419917837,0.017061431066695068,3.541849121451378,0.047491376044272705,32,0.7843633890151978,0.05,floor_05p00pct,0.1573846153846154,5503,-0.01700181501950702,0.00048558303621144854,-35.01319805600361,8,32,,
tsa:1.000,Uniform LAWA,1.0,2296,curve,1.092060399499149,0.017152997364656204,3.5424830988049507,0.04770985049829623,32,0.7706122039817274,0.05,floor_05p00pct,0.1573846153846154,5503,-0.01679125751214213,0.0007089607571892144,-23.684325742815005,8,32,,
raw,Raw iterate,0.0,2488,curve,1.0952223784948552,0.017390685516805407,3.5527694150805473,0.04840889957391385,32,0.8210768750868738,0.05,floor_05p00pct,0.11996923076923079,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2488,curve,1.0822301087851374,0.01728527176756512,3.5106515884399414,0.04826983972223393,32,0.7911007888615131,0.05,floor_05p00pct,0.11996923076923079,5503,-0.012992269709717872,0.00038410131920549247,-33.825110875932886,8,32,,
tsa:1.000,Uniform LAWA,1.0,2488,curve,1.0826026333282979,0.017215460193094053,3.51184618473053,0.048046923159814514,32,0.7618334458675236,0.05,floor_05p00pct,0.11996923076923079,5503,-0.012619745166557412,0.0006592481991434361,-19.142631231991682,8,32,,
raw,Raw iterate,0.0,2600,curve,1.0867213278734287,0.017226829313668805,3.5248541682958603,0.04772065361440568,32,0.7976000430062413,0.05,floor_05p00pct,0.09814358974358975,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2600,curve,1.0764004362416515,0.01726299089433868,3.4914754405617714,0.048157698009687624,32,0.7777087888680398,0.05,floor_05p00pct,0.09814358974358975,5503,-0.010320891631777063,0.00038444642901543866,-26.846111324817624,8,32,,
tsa:1.000,Uniform LAWA,1.0,2600,curve,1.0772920250907787,0.01728854383095804,3.4944240897893906,0.048334616469678356,32,0.7618022819515318,0.05,floor_05p00pct,0.09814358974358975,5503,-0.009429302782649935,0.0005912668434330041,-15.947626502953671,8,32,,
raw,Raw iterate,0.0,2696,curve,1.0798580091792127,0.017337931588212434,3.502548672258854,0.04821957908979596,32,0.7909089280292392,0.05,floor_05p00pct,0.07943589743589745,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2696,curve,1.0719106225515533,0.017301377592707043,3.476870149374008,0.04832849602244048,32,0.7671408078167588,0.05,floor_05p00pct,0.07943589743589745,5503,-0.00794738662765946,0.00035108862671780905,-22.63641150086941,8,32,,
tsa:1.000,Uniform LAWA,1.0,2696,curve,1.07302886877185,0.017286765587356347,3.4805588871240616,0.04831185693635796,32,0.7788902169559151,0.05,floor_05p00pct,0.07943589743589745,5503,-0.006829140407362686,0.0005494196396902383,-12.429734785623868,8,32,,
raw,Raw iterate,0.0,2760,curve,1.0753624769460728,0.017332514239991072,3.4882238507270813,0.048572962475198864,32,0.7801760658621788,0.05,floor_05p00pct,0.06696410256410257,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2760,curve,1.069007943696592,0.017306475156258147,3.4675847813487053,0.04849920692205334,32,0.7681001389864832,0.05,floor_05p00pct,0.06696410256410257,5503,-0.006354533249480789,0.0002619067319210906,-24.262580815965187,8,32,,
tsa:1.000,Uniform LAWA,1.0,2760,curve,1.0702120224688405,0.017275799555764866,3.4714562818408012,0.048297440540856475,32,0.7688606600277126,0.05,floor_05p00pct,0.06696410256410257,5503,-0.005150454477232419,0.0004871950261624667,-10.571648314642026,8,32,,
raw,Raw iterate,0.0,2808,curve,1.0723993363097768,0.017174430599221337,3.478882372379303,0.04816955914924922,32,0.7768616059329361,0.05,floor_05p00pct,0.05761025641025641,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2808,curve,1.0671592320044252,0.017221468695778796,3.461687348783016,0.048253173925138636,32,0.7774105512071401,0.05,floor_05p00pct,0.05761025641025641,5503,-0.005240104305351569,0.00021688200802726264,-24.161083498880526,8,32,,
tsa:1.000,Uniform LAWA,1.0,2808,curve,1.068441953624451,0.01726039290214825,3.465709075331688,0.0482900436533796,32,0.7820920429658145,0.05,floor_05p00pct,0.05761025641025641,5503,-0.003957382685326024,0.0003882151438424793,-10.193787512142382,8,32,,
raw,Raw iterate,0.0,2856,curve,1.0693229449355237,0.017316767974276327,3.46847952157259,0.04841680450165208,32,0.7742501010652632,0.05,floor_05p00pct,0.04825641025641026,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2856,curve,1.0653271940117373,0.01729525353092685,3.455585539340973,0.048419730926427075,32,0.7796715388540179,0.05,floor_05p00pct,0.04825641025641026,5503,-0.003995750923786269,0.0002206667743100969,-18.107623752052273,8,32,,
tsa:1.000,Uniform LAWA,1.0,2856,curve,1.0666355686324471,0.01728139117182406,3.4598839730024338,0.048386942968397524,32,0.779520696029067,0.05,floor_05p00pct,0.04825641025641026,5503,-0.0026873763030766003,0.0003907005140187761,-6.878353640833581,8,32,,
raw,Raw iterate,0.0,2904,curve,1.0670834962872167,0.017332924251722996,3.461188495159149,0.048602212831141266,32,0.7880554809235036,0.05,floor_05p00pct,0.03890256410256411,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2904,curve,1.0639098210653746,0.01730550325351451,3.450974702835083,0.04855419335329884,32,0.7583636320196092,0.05,floor_05p00pct,0.03890256410256411,5503,-0.00317367522184199,0.00016645748227263164,-19.065981165352486,8,32,,
tsa:1.000,Uniform LAWA,1.0,2904,curve,1.0650231193143078,0.01728458448268248,3.4546764940023422,0.048479311927781835,32,0.7570222960785031,0.05,floor_05p00pct,0.03890256410256411,5503,-0.0020603769729088013,0.0002981436207283012,-6.9106860910716135,8,32,,
raw,Raw iterate,0.0,2936,curve,1.065149667409808,0.01724814315526057,3.4551842361688614,0.048296997447458745,32,0.7812181490007788,0.05,floor_05p00pct,0.03266666666666667,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2936,curve,1.0628073481940654,0.017251060462781374,3.4475646540522575,0.04836706832875405,32,0.7708610189147294,0.05,floor_05p00pct,0.03266666666666667,5503,-0.0023423192157424853,0.00017220718376509015,-13.601750894072286,8,32,,
tsa:1.000,Uniform LAWA,1.0,2936,curve,1.0639865896877114,0.017267267327206026,3.4513704106211662,0.048452346648123874,32,0.7679207541514188,0.05,floor_05p00pct,0.03266666666666667,5503,-0.0011630777220966934,0.00029693228288246574,-3.9169796924946443,8,32,,
raw,Raw iterate,0.0,2968,curve,1.0633757252225893,0.017253617716854252,3.4490776658058167,0.048388637146669605,32,0.7638587320689112,0.05,floor_05p00pct,0.026430769230769237,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2968,curve,1.0618466937661202,0.017248605516879695,3.444274879992008,0.048410627946309695,32,0.7839075089432299,0.05,floor_05p00pct,0.026430769230769237,5503,-0.0015290314564691647,0.0001281001582112003,-11.936218329631037,8,32,,
tsa:1.000,Uniform LAWA,1.0,2968,curve,1.0631552204920993,0.017254736225411457,3.4486320093274117,0.048412899545442346,32,0.7657085319515318,0.05,floor_05p00pct,0.026430769230769237,5503,-0.00022050473048993574,0.0002208058485013377,-0.9986362770123811,8,32,,
raw,Raw iterate,0.0,3000,curve,1.0616639039081508,0.01722886672105736,3.443824239075184,0.04833940179964844,32,0.7927958748769015,0.05,floor_05p00pct,0.020194871794871797,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,curve,1.06094290901849,0.017233781944292575,3.4414872750639915,0.04838308403454095,32,0.7615462888497859,0.05,floor_05p00pct,0.020194871794871797,5503,-0.0007209948896605076,0.0001459289322707836,-4.940726135942939,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,curve,1.0623787841005745,0.017245496588267743,3.446125030517578,0.0483921045852047,32,0.7788965681102127,0.05,floor_05p00pct,0.020194871794871797,5503,0.000714880192423873,0.0002463182250360144,2.9022626820218025,8,32,,
raw,Raw iterate,0.0,3000,alpha_select,1.100739371993033,0.011806992184905357,3.545323681086302,0.028071312362039986,64,1.6272828879300505,0.05,floor_05p00pct,,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,alpha_select,1.1002890918429933,0.01181403673519535,3.5438849702477455,0.028109037636685347,64,1.5276545258238912,0.05,floor_05p00pct,,5503,-0.0004502801500396378,0.00011516297714326298,-3.9099384299477458,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,alpha_select,1.1019433557867058,0.011824409042173235,3.549239370971918,0.02814272247949887,64,1.545020837103948,0.05,floor_05p00pct,,5503,0.0012039837936728658,0.00020607841211377084,5.842357679892136,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,alpha_select,1.1015129252055216,0.011824462218953525,3.547830369323492,0.028138972574194124,64,1.5528767029754817,0.05,floor_05p00pct,,5503,0.000773553212488523,0.00019018353915025156,4.067403603617815,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,alpha_select,1.1032550707575495,0.011830180101276717,3.5535258650779724,0.028147829465502074,64,1.5704524160828441,0.05,floor_05p00pct,,5503,0.002515698764516532,0.0002743904047245272,9.168319012620557,32,16,,
