step,train_loss,elapsed_training_seconds,mult_embedding,mult_hidden,mult_unembed,mult_rest
250,4.913633555173874,163.38658976741135,0.4,0.4,0.4,0.4
500,4.226273387670517,314.4930202269461,0.4,0.4,0.4,0.4
750,3.975859597325325,464.5377706035506,0.4,0.4,0.4,0.4
1000,4.027443766593933,615.3123617656529,0.4,0.4,0.4,0.4
1250,3.892104834318161,768.007913784124,0.3612205128205129,0.3612205128205129,0.3612205128205129,0.3612205128205129
1500,3.8781837075948715,919.753807421308,0.3125025641025641,0.3125025641025641,0.3125025641025641,0.3125025641025641
1750,3.777012437582016,1070.6113259454723,0.2637846153846154,0.2637846153846154,0.2637846153846154,0.2637846153846154
2000,3.677887126803398,1223.2250555246137,0.21506666666666666,0.21506666666666666,0.21506666666666666,0.21506666666666666
2250,3.6048963516950607,1375.1676234030165,0.16634871794871797,0.16634871794871797,0.16634871794871797,0.16634871794871797
2500,3.4699245542287827,1528.275074546691,0.11763076923076923,0.11763076923076923,0.11763076923076923,0.11763076923076923
2750,3.586320459842682,1678.8756991624832,0.06891282051282052,0.06891282051282052,0.06891282051282052,0.06891282051282052
3000,3.431561455130577,1830.8786614830606,0.04000000000000001,0.04000000000000001,0.04000000000000001,0.04000000000000001
