floor,scalar_alpha,scalar_bpb,adaptive_mean_alpha,adaptive_bpb,adaptive_minus_scalar,paired_ci95
0.05,0.4,1.0544960390307663,0.5868601411584092,1.0546076011399057,0.0001115621091392141,5.615808806351611e-05
0.1,0.4,1.0543831287251646,0.5864739920488892,1.054287233256983,-9.589546818151069e-05,6.353513443957264e-05
