family,recipe,alpha_group,alpha_other,bpb,method_minus_raw,paired_eval_se,eval_seconds,optimizer,floor,stream_seed
structured_grid,structured:g0.000:o0.000,0.0,0.0,1.1446701494962521,0.0,0.0,1.5600483719899785,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.125,0.0,0.125,1.1446087409532182,-6.140854303409923e-05,2.1794744630996222e-05,1.5621475609950721,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.250,0.0,0.25,1.1445291724062314,-0.00014097709002072224,2.8574688079532433e-05,1.572997873998247,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.375,0.0,0.375,1.1445066093440528,-0.00016354015219951883,4.1701609037506224e-05,1.5523576700070407,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.500,0.0,0.5,1.1444879207787264,-0.0001822287175254865,5.7371494154117104e-05,1.6240235660225153,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.625,0.0,0.625,1.1445416069352783,-0.00012854256097377323,6.66250966377374e-05,1.5505569439847022,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.750,0.0,0.75,1.1445921515810216,-7.79979152307729e-05,7.785894118789077e-05,1.5401956749847159,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o0.875,0.0,0.875,1.1447020122286706,3.18627324184563e-05,8.88495775915315e-05,1.5457170529989526,pure_adamw,0.1,9403
structured_grid,structured:g0.000:o1.000,0.0,1.0,1.144865664733091,0.0001955152368388613,0.00010457275054288742,1.5259522540145554,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.000,0.125,0.0,1.1443745337288407,-0.0002956157674113887,1.716109033005439e-05,1.6584678090002853,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.125,0.125,0.125,1.1442879902932375,-0.0003821592030145201,2.4249812730646425e-05,1.558071140985703,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.250,0.125,0.25,1.1442378107796536,-0.00043233871659856607,3.36958717500507e-05,1.545960566989379,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.375,0.125,0.375,1.1442181047754851,-0.00045204472076701765,4.572109483378259e-05,1.5555075190204661,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.500,0.125,0.5,1.1442470437377323,-0.0004231057585199049,5.684123597736016e-05,1.5604330069909338,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.625,0.125,0.625,1.1442995175037471,-0.00037063199250495643,6.812726600166577e-05,1.6309783840260934,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.750,0.125,0.75,1.1443635832389571,-0.0003065662572950441,8.102620591914264e-05,1.5771586439805105,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o0.875,0.125,0.875,1.144483154035421,-0.00018699546083117413,9.568036115377424e-05,1.559922619984718,pure_adamw,0.1,9403
structured_grid,structured:g0.125:o1.000,0.125,1.0,1.144624215768598,-4.593372765418144e-05,0.00010877496904614357,1.5447100040037185,pure_adamw,0.1,9403
structured_grid,structured:g0.250:o0.000,0.25,0.0,1.1441512083251928,-0.000518941171059403,2.9321408856831223e-05,1.5563895469822455,pure_adamw,0.1,9403
structured_grid,structured:g0.250:o0.125,0.25,0.125,1.1440671275275203,-0.0006030219687318573,3.410571997697008e-05,1.6769693100068253,pure_adamw,0.1,9403
structured_grid,structured:g0.250:o0.250,0.25,0.25,1.1440322309032656,-0.0006379185929866315,4.3282168572400305e-05,1.564998537010979,pure_adamw,0.1,9403
structured_grid,structured:g0.250:o0.375,0.25,0.375,1.1440397306512995,-0.0006304188449526762,5.536953009721895e-05,1.5750335089978762,pure_adamw,0.1,9403
structured_grid,structured:g0.250:o0.500,0.25,0.5,1.1440735742808545,-0.000596575215397693,6.397824125914137e-05,1.6079502670036163,pure_adamw,0.1,9403
structured_grid,structured:g0.250:o0.625,0.25,0.625,1.1441307818340822,-0.0005393676621698387,7.65496032717272e-05,1.616988940979354,pure_adamw,0.1,9403
