bpb,bpb_se_within_run,charged_flop_equiv,delta_vs_raw,eval_batches_count,eval_kind,improvement_vs_raw,optimizer,recipe,result_path,seed,step,trajectory_id
1.0704163473102795,0.006414387259127754,3000.30517578125,-0.0007098464758319434,256,final,0.0007098464758319434,native,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0704258446400727,0.006415601600862999,3000.30517578125,-0.0007003491460386702,256,final,0.0007003491460386702,native,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0713214054509779,0.006417556038622802,3000.30517578125,0.00019521166486646813,256,final,-0.00019521166486646813,native,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0715426134684316,0.006418748378775025,3000.30517578125,0.00041641968232020155,256,final,-0.00041641968232020155,native,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0711261937861114,0.0064120881049384406,3000.30517578125,0.0,256,final,0.0,native,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0712796909469122,0.006417163724048233,3000.30517578125,0.00015349716080081954,256,final,-0.00015349716080081954,native,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0718647861200146,0.006418428748727247,3000.30517578125,0.0007385923339031653,256,final,-0.0007385923339031653,native,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.0708222120858757,0.006417167932593821,3000.30517578125,-0.0007324632128593578,256,final,0.0007324632128593578,native,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.07079663465735,0.006415528146759854,3000.30517578125,-0.0007580406413849605,256,final,0.0007580406413849605,native,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.0717942545969383,0.006421940758495793,3000.30517578125,0.00023957929820328516,256,final,-0.00023957929820328516,native,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.0718642216288221,0.006419073342074841,3000.30517578125,0.00030954633008706267,256,final,-0.00030954633008706267,native,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.071554675298735,0.006411500043288068,3000.30517578125,0.0,256,final,0.0,native,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.0717375899432948,0.006418769824517161,3000.30517578125,0.0001829146445597729,256,final,-0.0001829146445597729,native,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.0722032969060806,0.006419931900752571,3000.30517578125,0.0006486216073455786,256,final,-0.0006486216073455786,native,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/native_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.1150675157624566,0.006426512043950472,3000.30517578125,-0.00013013847073484186,256,final,0.00013013847073484186,pure_adamw,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
