name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.026272522285580635,0.15777873247861862,0.8572543158195788,0.06292940919904812,0.8971624533102653
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.03286905214190483,0.1910868180649621,0.853234246052386,0.08508965583239009,0.884072295109998
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.15473899245262146,0.7687615837369647,0.8324429930611598,0.13629423080689834,0.8480743811271307
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.15726783871650696,0.7599936723709106,0.8285463449457666,0.14456084358958485,0.8419927506780909
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.04377136752009392,0.20539408709321702,0.8243281052422603,0.15272015696567282,0.8358039741382937
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.043945226818323135,0.20493700248854502,0.8234296319961868,0.1541478598490159,0.8346408860735854
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.02833039127290249,0.1665325995002474,0.8546137921803563,0.06892452141256289,0.8928446353838967
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.041972920298576355,0.2053123563528061,0.8302651865612327,0.14623898358429022,0.8420131014884713
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,6.487894552265061e-06,2.1002722600574737e-05,0.7639960384958161,0.057319384560353764,0.8533383269677312
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.1588069200515747,0.7855186462402344,0.8318303287337863,0.13904870642352937,0.8463908111551284
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.15953664481639862,0.7699933477810451,0.8283684807516588,0.1441089764087702,0.8421297521714444
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.04245023429393768,0.20298897794314794,0.8270437966817941,0.1451279943531826,0.8409579011643058
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.04097774624824524,0.19731339599405015,0.8280349581497288,0.14048603305151508,0.8437744625491068
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.02609293721616268,0.16088459960051946,0.8604488129408566,0.05028256965635174,0.9050831216422525
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.036665499210357666,0.1992883554526738,0.844607331112602,0.10915391209672355,0.8677267095079393
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.15335500240325928,0.7660354886736188,0.8331992728969437,0.137494835713922,0.8478522185915109
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.1573791652917862,0.7563536592892238,0.8277623818932498,0.1466967808681091,0.8405328005125703
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.04484758898615837,0.20493539316313608,0.8204537851207448,0.16106129554250018,0.8296962447891223
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.04376651719212532,0.20448979948248183,0.8237043158523508,0.15507446053656346,0.8343149276578936
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.03126191347837448,0.18022221965449198,0.8521784447122851,0.0695102795547425,0.8913340825787712
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.04336557164788246,0.20466508184160506,0.8251604346568379,0.1537992804932442,0.8356805770817968
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,8.20957120595267e-06,2.0994599513609762e-05,0.7188904528470831,0.3383372246079301,0.6902766141195764
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.16798901557922363,0.8164100561823163,0.8293486651926495,0.1493744764165003,0.8399870943880745
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.15959134697914124,0.7869656596864972,0.8313980607028403,0.13855907114978136,0.8464194947765294
