family,recipe,alpha_group,alpha_other,bpb,method_minus_raw,paired_eval_se,eval_seconds,optimizer,floor,stream_seed
structured_grid,structured:g0.000:o0.000,0.0,0.0,1.1014130328369194,0.0,0.0,1.6342159467749298,native,0.1,7203
structured_grid,structured:g0.000:o0.125,0.0,0.125,1.1013271559440712,-8.587689284817075e-05,1.880978919853026e-05,1.6066217618063092,native,0.1,7203
structured_grid,structured:g0.000:o0.250,0.0,0.25,1.1012924573535483,-0.0001205754833709903,2.831989756513529e-05,1.5903309206478298,native,0.1,7203
structured_grid,structured:g0.000:o0.375,0.0,0.375,1.101265587101035,-0.00014744573588419338,3.94663945322664e-05,1.6482854359783232,native,0.1,7203
structured_grid,structured:g0.000:o0.500,0.0,0.5,1.101292261275253,-0.00012077156166629723,5.098585818265568e-05,2.0616906881332397,native,0.1,7203
structured_grid,structured:g0.000:o0.625,0.0,0.625,1.1013847602205926,-2.827261632666958e-05,6.176127947631762e-05,1.5771599230356514,native,0.1,7203
structured_grid,structured:g0.000:o0.750,0.0,0.75,1.101467946092773,5.4913255853671766e-05,7.068565503214467e-05,1.664285175036639,native,0.1,7203
structured_grid,structured:g0.000:o0.875,0.0,0.875,1.1015837330591078,0.00017070022218852558,8.362386018045462e-05,1.559751715976745,native,0.1,7203
structured_grid,structured:g0.000:o1.000,0.0,1.0,1.1017717486435963,0.0003587158066770419,9.708060569580406e-05,1.6391642577946186,native,0.1,7203
structured_grid,structured:g0.125:o0.000,0.125,0.0,1.1006556952677848,-0.0007573375691345714,2.6290304938370244e-05,1.564659302122891,native,0.1,7203
structured_grid,structured:g0.125:o0.125,0.125,0.125,1.100599160047855,-0.0008138727890642568,2.758441311998715e-05,1.5570855312980711,native,0.1,7203
structured_grid,structured:g0.125:o0.250,0.125,0.25,1.1005816126087185,-0.000831420228201039,3.671260031716728e-05,1.6584455240517855,native,0.1,7203
structured_grid,structured:g0.125:o0.375,0.125,0.375,1.1005430005854944,-0.0008700322514250038,4.240280823476217e-05,1.5768312606960535,native,0.1,7203
structured_grid,structured:g0.125:o0.500,0.125,0.5,1.1005975381765647,-0.0008154946603545904,5.247144162580105e-05,1.5708535662852228,native,0.1,7203
structured_grid,structured:g0.125:o0.625,0.125,0.625,1.1006933344533327,-0.0007196983835863584,6.323150296292456e-05,1.564252750016749,native,0.1,7203
structured_grid,structured:g0.125:o0.750,0.125,0.75,1.1007897267742934,-0.0006233060626259293,7.646789663338969e-05,1.5891154240816832,native,0.1,7203
structured_grid,structured:g0.125:o0.875,0.125,0.875,1.1009155165297893,-0.0004975163071299152,8.507263812894805e-05,1.5591629138216376,native,0.1,7203
structured_grid,structured:g0.125:o1.000,0.125,1.0,1.1011084457337457,-0.00030458710317365564,9.90130476333607e-05,1.5774269988760352,native,0.1,7203
structured_grid,structured:g0.250:o0.000,0.25,0.0,1.1001184768900827,-0.0012945559468366188,4.4268429504856204e-05,1.533055272884667,native,0.1,7203
structured_grid,structured:g0.250:o0.125,0.25,0.125,1.1000599291283355,-0.0013531037085837971,4.421324469492204e-05,1.980251309927553,native,0.1,7203
structured_grid,structured:g0.250:o0.250,0.25,0.25,1.100025757045556,-0.0013872757913632131,4.926904550989305e-05,1.5489218677394092,native,0.1,7203
structured_grid,structured:g0.250:o0.375,0.25,0.375,1.100012709177609,-0.0014003236593102125,5.372075760512297e-05,1.5492828469723463,native,0.1,7203
structured_grid,structured:g0.250:o0.500,0.25,0.5,1.100059263070974,-0.001353769765945416,6.231093673202785e-05,1.596555570140481,native,0.1,7203
structured_grid,structured:g0.250:o0.625,0.25,0.625,1.1001231137131025,-0.001289919123816756,7.110215587967389e-05,1.538249121978879,native,0.1,7203
structured_grid,structured:g0.250:o0.750,0.25,0.75,1.1002748652501047,-0.0011381675868143842,7.93521711779578e-05,1.5591929289512336,native,0.1,7203
structured_grid,structured:g0.250:o0.875,0.25,0.875,1.1004086440285408,-0.001004388808378484,8.806957510087767e-05,1.5298249772749841,native,0.1,7203
structured_grid,structured:g0.250:o1.000,0.25,1.0,1.1006216256353507,-0.0007914072015686065,0.00010008604793090496,1.5646446580067277,native,0.1,7203
structured_grid,structured:g0.375:o0.000,0.375,0.0,1.0997353625021469,-0.001677670334772386,6.237005643467485e-05,1.559003110975027,native,0.1,7203
