family,recipe,alpha_group,alpha_other,bpb,method_minus_raw,paired_eval_se,eval_seconds,optimizer,floor,stream_seed
structured_grid,structured:g0.000:o0.000,0.0,0.0,1.1520887963172894,0.0,0.0,1.5892804629984312,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.125,0.0,0.125,1.1519748951055928,-0.0001139012116964204,1.7052596338086105e-05,1.6040078390215058,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.250,0.0,0.25,1.1518832169614397,-0.00020557935584969954,2.8778394694120138e-05,1.5818189360143151,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.375,0.0,0.375,1.151889501595835,-0.00019929472145422712,4.0029145155976986e-05,1.6353760240017436,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.500,0.0,0.5,1.151889794236327,-0.0001990020809622857,5.1294734140393456e-05,1.5823041090043262,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.625,0.0,0.625,1.1519193867684294,-0.00016940954885984703,6.298248558059197e-05,1.6753366519988049,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.750,0.0,0.75,1.1519623172941014,-0.00012647902318783932,7.505515316243585e-05,1.634341007011244,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o0.875,0.0,0.875,1.1520388346920696,-4.99616252198562e-05,8.85654709664656e-05,1.6124952630198095,pure_adamw,0.1,8303
structured_grid,structured:g0.000:o1.000,0.0,1.0,1.1521733803568583,8.458403956890757e-05,9.783975076168475e-05,1.61072362397681,pure_adamw,0.1,8303
structured_grid,structured:g0.125:o0.000,0.125,0.0,1.1517054133968552,-0.0003833829204341558,2.003471363839481e-05,1.6799608349974733,pure_adamw,0.1,8303
structured_grid,structured:g0.125:o0.125,0.125,0.125,1.1516158045576161,-0.0004729917596733024,2.6797136166979545e-05,1.6594798279984389,pure_adamw,0.1,8303
structured_grid,structured:g0.125:o0.250,0.125,0.25,1.1515283449847336,-0.0005604513325557555,3.4977240743617764e-05,1.6443448759964667,pure_adamw,0.1,8303
structured_grid,structured:g0.125:o0.375,0.125,0.375,1.151549420735814,-0.0005393755814754944,4.4472246688920705e-05,1.5934550869860686,pure_adamw,0.1,8303
