recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
raw,Raw iterate,0.0,248,curve,1.5454031669777262,0.020415836196174566,5.009023666381836,0.039956460568918,32,0.8182104409206659,0.15,floor_15p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,248,curve,1.547007207218828,0.020415636931275863,5.0143957287073135,0.03981441475027441,32,0.8140709279105067,0.15,floor_15p00pct,0.4,,0.0016040402411018548,0.0002852229567632919,5.623811839357154,8,32,,
tsa:0.200,TSA alpha=0.20,0.2,248,curve,1.554404939600919,0.020414492058610702,5.0385753363370895,0.03955957123667861,32,0.8055481030605733,0.15,floor_15p00pct,0.4,,0.00900177262319287,0.0005841953829012864,15.408839040266656,8,32,,
tsa:0.300,TSA alpha=0.30,0.3,248,curve,1.5665868260273355,0.0204123208183058,5.0782773941755295,0.03920181462948557,32,0.7858508909121156,0.15,floor_15p00pct,0.4,,0.021183659049609393,0.0008911056874974478,23.772330652608552,8,32,,
tsa:0.400,TSA alpha=0.40,0.4,248,curve,1.582899541276917,0.02042304909118546,5.131385535001755,0.038776931616062854,32,0.8018058899324387,0.15,floor_15p00pct,0.4,,0.037496374299190734,0.0012465049839815868,30.081206879269587,8,32,,
tsa:0.500,TSA alpha=0.50,0.5,248,curve,1.6016558310145197,0.02044733475866242,5.192417740821838,0.03833717516467711,32,0.8015547610120848,0.15,floor_15p00pct,0.4,,0.05625266403679353,0.0016259465891257058,34.596870778542225,8,32,,
tsa:0.550,TSA alpha=0.55,0.55,248,curve,1.611983688962514,0.02045688432872248,5.22602079808712,0.03808221841698918,32,0.7897627950878814,0.15,floor_15p00pct,0.4,,0.06658052198478817,0.00182919713071756,36.398767998651884,8,32,,
tsa:0.600,TSA alpha=0.60,0.6,248,curve,1.622549433404179,0.020473165730782488,5.260395720601082,0.03782999881058197,32,0.7817244660109282,0.15,floor_15p00pct,0.4,,0.07714626642645292,0.0020441694646343173,37.73966286119711,8,32,,
tsa:0.650,TSA alpha=0.65,0.65,248,curve,1.63342698232651,0.02049307814348516,5.295778930187225,0.03757482485552404,32,0.7796249820385128,0.15,floor_15p00pct,0.4,,0.08802381534878392,0.002260516763659987,38.93968705025889,8,32,,
tsa:0.700,TSA alpha=0.70,0.7,248,curve,1.6446647398225873,0.02052196717627258,5.332320392131805,0.0373214197758953,32,0.7882797389756888,0.15,floor_15p00pct,0.4,,0.09926157284486126,0.0024926337395225024,39.82196472389728,8,32,,
tsa:0.750,TSA alpha=0.75,0.75,248,curve,1.6557981549114098,0.020541375969880683,5.368535906076431,0.03704825167036627,32,0.7893839919706807,0.15,floor_15p00pct,0.4,,0.11039498793368373,0.00272249744533425,40.5491612573874,8,32,,
tsa:0.800,TSA alpha=0.80,0.8,248,curve,1.6670615610846435,0.0205761430156618,5.4051577895879745,0.03680062625805727,32,0.7823489570291713,0.15,floor_15p00pct,0.4,,0.1216583941069172,0.002961957603477172,41.07364466125277,8,32,,
tsa:0.900,TSA alpha=0.90,0.9,248,curve,1.69032403378856,0.02065661991332182,5.48079326748848,0.03630988683495447,32,0.8135760000441223,0.15,floor_15p00pct,0.4,,0.1449208668108341,0.0034676573190912455,41.7921534555822,8,32,,
tsa:1.000,Uniform LAWA,1.0,248,curve,1.7135146019031993,0.02075152446424873,5.556174635887146,0.03585272647927773,32,0.7716962500708178,0.15,floor_15p00pct,0.4,,0.16811143492547315,0.0040016180134251665,42.010865195396036,8,32,,
raw,Raw iterate,0.0,504,curve,1.3235090702531411,0.017538880870608647,4.29224643856287,0.04263876981542568,32,0.8152212150162086,0.15,floor_15p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,504,curve,1.317586924775895,0.017537519985087544,4.272915504872799,0.04255947043340025,32,0.8349124729866162,0.15,floor_15p00pct,0.4,,-0.005922145477246399,0.00020366628024107855,-29.077692538187424,8,32,,
tsa:0.200,TSA alpha=0.20,0.2,504,curve,1.3139469905416425,0.017537203056225564,4.261012382805347,0.04244001736973016,32,0.8071782140759751,0.15,floor_15p00pct,0.4,,-0.009562079711498597,0.0004186537934830586,-22.84006465567961,8,32,,
tsa:0.300,TSA alpha=0.30,0.3,504,curve,1.3125985417861243,0.017566223006977116,4.256523974239826,0.04230685167229642,32,0.7968609200324863,0.15,floor_15p00pct,0.4,,-0.010910528467016706,0.0006684600538623593,-16.3218855098008,8,32,,
tsa:0.400,TSA alpha=0.40,0.4,504,curve,1.3131083279047613,0.0175982565871776,4.25806999951601,0.042158751921869755,32,0.8236656410153955,0.15,floor_15p00pct,0.4,,-0.010400742348379892,0.000931474258745964,-11.16589347555597,8,32,,
tsa:0.500,TSA alpha=0.50,0.5,504,curve,1.3154039080815236,0.017638546428990542,4.265412919223309,0.04198903353649126,32,0.8145033180480823,0.15,floor_15p00pct,0.4,,-0.00810516217161767,0.001212428594562195,-6.68506352289095,8,32,,
tsa:0.550,TSA alpha=0.55,0.55,504,curve,1.3172592004491865,0.01766694689769949,4.27137453854084,0.0419063323713567,32,0.8020532629452646,0.15,floor_15p00pct,0.4,,-0.006249869803954741,0.0013693266453471671,-4.564192061252269,8,32,,
tsa:0.600,TSA alpha=0.60,0.6,504,curve,1.319478140489158,0.017702604908348987,4.2785142585635185,0.04185672048733556,32,0.8129628560272977,0.15,floor_15p00pct,0.4,,-0.004030929763983317,0.0015215723392758324,-2.6491870678339042,8,32,,
tsa:0.650,TSA alpha=0.65,0.65,504,curve,1.322077804211016,0.01773718941223811,4.286889038980007,0.04178547612085392,32,0.826225493918173,0.15,floor_15p00pct,0.4,,-0.0014312660421253315,0.0016889131868337002,-0.8474479643377086,8,32,,
tsa:0.700,TSA alpha=0.70,0.7,504,curve,1.3250027916112752,0.017777408828383072,4.296326346695423,0.04172186625406721,32,0.8286018640501425,0.15,floor_15p00pct,0.4,,0.001493721358133894,0.001841323698608678,0.8112214920508352,8,32,,
tsa:0.750,TSA alpha=0.75,0.75,504,curve,1.3282587939726493,0.017822495989241516,4.3068288415670395,0.04166958306743231,32,0.8103555820416659,0.15,floor_15p00pct,0.4,,0.004749723719508131,0.0020093036773560042,2.3638655386119543,8,32,,
tsa:0.800,TSA alpha=0.80,0.8,504,curve,1.3318727644391362,0.017870422880740845,4.318497136235237,0.04161472952647263,32,0.8013140540570021,0.15,floor_15p00pct,0.4,,0.008363694185994974,0.0021823429530894497,3.8324380566101444,8,32,,
tsa:0.900,TSA alpha=0.90,0.9,504,curve,1.3399554377615486,0.017971825457055002,4.34459975361824,0.04150738351535916,32,0.7927091208985075,0.15,floor_15p00pct,0.4,,0.0164463675084073,0.0025283725844397354,6.504724663454483,8,32,,
tsa:1.000,Uniform LAWA,1.0,504,curve,1.3489487547936756,0.018083963409457227,4.373639106750488,0.04139147579452728,32,0.8002841040724888,0.15,floor_15p00pct,0.4,,0.02543968454053428,0.0028865457189669284,8.813193005527362,8,32,,
raw,Raw iterate,0.0,760,curve,1.2547692627663238,0.01729368896667965,4.069869853556156,0.04467718904711985,32,0.8061426479835063,0.15,floor_15p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,760,curve,1.2454559362624786,0.01728793005048675,4.039673306047916,0.04487807427821534,32,0.8156713609350845,0.15,floor_15p00pct,0.4,,-0.009313326503845386,0.0001976391521319171,-47.12288230030997,8,32,,
tsa:0.200,TSA alpha=0.20,0.2,760,curve,1.2378093395554748,0.017283545784308733,4.014875777065754,0.04505193305360703,32,0.8176987509941682,0.15,floor_15p00pct,0.4,,-0.016959923210849014,0.0003606814128387189,-47.0218941346799,8,32,,
tsa:0.300,TSA alpha=0.30,0.3,760,curve,1.2318963393330686,0.017286124755738267,3.9957003965973854,0.0451846304111532,32,0.8153773869853467,0.15,floor_15p00pct,0.4,,-0.02287292343325517,0.000500598551711241,-45.69114983466612,8,32,,
tsa:0.400,TSA alpha=0.40,0.4,760,curve,1.2272765104271897,0.017283116802077458,3.9807329401373863,0.045305658962305394,32,0.8130230640526861,0.15,floor_15p00pct,0.4,,-0.027492752339134452,0.0006278519834306023,-43.788588815015316,8,32,,
tsa:0.500,TSA alpha=0.50,0.5,760,curve,1.223895175048899,0.01728382405220109,3.9697594344615936,0.04538708698000703,32,0.8411471379222348,0.15,floor_15p00pct,0.4,,-0.030874087717424982,0.0007284423901711445,-42.3837054707528,8,32,,
tsa:0.550,TSA alpha=0.55,0.55,760,curve,1.2227634478279652,0.017292904038185977,3.9660898819565773,0.045444526662491734,32,0.7978769659530371,0.15,floor_15p00pct,0.4,,-0.03200581493835872,0.000779273266695557,-41.07136264801781,8,32,,
tsa:0.600,TSA alpha=0.60,0.6,760,curve,1.221800790916022,0.017285737546306988,3.9629657864570618,0.04545176817714134,32,0.8011906819883734,0.15,floor_15p00pct,0.4,,-0.03296847185030207,0.0008273157926892205,-39.84992446854766,8,32,,
tsa:0.650,TSA alpha=0.65,0.65,760,curve,1.2212376706556793,0.017286757042792634,3.961134985089302,0.04546088018765158,32,0.8049916459713131,0.15,floor_15p00pct,0.4,,-0.0335315921106446,0.0008606028707808939,-38.96290989619718,8,32,,
tsa:0.700,TSA alpha=0.70,0.7,760,curve,1.2209033460918035,0.01729301431189307,3.9600472301244736,0.04549030625214571,32,0.81337207602337,0.15,floor_15p00pct,0.4,,-0.03386591667452038,0.0008986665058558076,-37.684632123091745,8,32,,
tsa:0.750,TSA alpha=0.75,0.75,760,curve,1.2210373462349478,0.017288534140949777,3.960478365421295,0.045471969718163925,32,0.8040778199210763,0.15,floor_15p00pct,0.4,,-0.03373191653137619,0.000929593653271315,-36.2867328242516,8,32,,
tsa:0.800,TSA alpha=0.80,0.8,760,curve,1.2213339646872758,0.01728337555503091,3.9614432975649834,0.0454526403280675,32,0.800426225992851,0.15,floor_15p00pct,0.4,,-0.03343529807904789,0.0009645925119845493,-34.66261417503462,8,32,,
tsa:0.900,TSA alpha=0.90,0.9,760,curve,1.2228219172768384,0.01728423288301494,3.966252379119396,0.04542165487766849,32,0.7960215070052072,0.15,floor_15p00pct,0.4,,-0.03194734548948546,0.0010264364023658014,-31.124525022545008,8,32,,
tsa:1.000,Uniform LAWA,1.0,760,curve,1.225334082660812,0.017285215856580587,3.974383108317852,0.045363786374751094,32,0.7915029659634456,0.15,floor_15p00pct,0.4,,-0.029435180105512007,0.0010834597289109528,-27.167765741601663,8,32,,
raw,Raw iterate,0.0,1016,curve,1.2200921980998143,0.017736123179958485,3.957488887012005,0.04720690596363853,32,0.8053274310659617,0.15,floor_15p00pct,0.4,,,,,,,,
tsa:0.100,TSA alpha=0.10,0.1,1016,curve,1.2096256525904008,0.017724881579231487,3.923530325293541,0.047352118482926905,32,0.7999632550636306,0.15,floor_15p00pct,0.4,,-0.01046654550941354,0.00018333464879523694,-57.08983859948607,8,32,,
tsa:0.200,TSA alpha=0.20,0.2,1016,curve,1.2009259373561463,0.01771124259366677,3.895285539329052,0.047434823713758095,32,0.7942002739291638,0.15,floor_15p00pct,0.4,,-0.019166260743668076,0.0003250062261303292,-58.971980235179565,8,32,,
tsa:0.300,TSA alpha=0.30,0.3,1016,curve,1.1939796836869832,0.017695797875608904,3.8727308213710785,0.04747386803511453,32,0.8282308439956978,0.15,floor_15p00pct,0.4,,-0.026112514412831092,0.00044283793060490327,-58.96630032834402,8,32,,
tsa:0.400,TSA alpha=0.40,0.4,1016,curve,1.1886161910545088,0.01768672214956861,3.8553113639354706,0.04750370638883237,32,0.7891077999956906,0.15,floor_15p00pct,0.4,,-0.03147600704530553,0.0005441603457729847,-57.84325757988407,8,32,,
tsa:0.500,TSA alpha=0.50,0.5,1016,curve,1.1846975855258501,0.017671656030549543,3.8425929620862007,0.047488647511432926,32,0.7911764689488336,0.15,floor_15p00pct,0.4,,-0.03539461257396417,0.0006252162317791723,-56.61179408801021,8,32,,
tsa:0.550,TSA alpha=0.55,0.55,1016,curve,1.1831491802214291,0.017663206508730704,3.8375651761889458,0.04746624732185128,32,0.7900687929941341,0.15,floor_15p00pct,0.4,,-0.03694301787838533,0.0006588650269353209,-56.07069182321607,8,32,,
tsa:0.600,TSA alpha=0.60,0.6,1016,curve,1.1817441683642294,0.017653862062938973,3.83299071341753,0.04744841280920717,32,0.7875892260344699,0.15,floor_15p00pct,0.4,,-0.03834802973558496,0.0007090417356970426,-54.08430534471415,8,32,,
tsa:0.650,TSA alpha=0.65,0.65,1016,curve,1.181014141043895,0.01765308932465369,3.8306227400898933,0.04744121547981366,32,1.2589976909803227,0.15,floor_15p00pct,0.4,,-0.03907805705591941,0.000731171012065009,-53.44585112250723,8,32,,
tsa:0.700,TSA alpha=0.70,0.7,1016,curve,1.1803701113099692,0.0176411769917603,3.8285346627235413,0.047402424448744145,32,0.7872531089233235,0.15,floor_15p00pct,0.4,,-0.039722086789845276,0.0007664220984812245,-51.8279507709398,8,32,,
