name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.6.attn.c_q.weight,6,attn_qkv,attn,589824,768x768,1,0.04328534007072449,0.20367966166564397,0.8247308737416529,0.15499513580619498,0.8348678689677289
transformer.h.6.attn.c_k.weight,6,attn_qkv,attn,589824,768x768,1,0.04252105578780174,0.2039673924446106,0.8274927036430165,0.14703462112068225,0.8402290412611672
transformer.h.6.attn.c_v.weight,6,attn_qkv,attn,589824,768x768,1,0.028179248794913292,0.16534931744847978,0.8543923032040996,0.0752710145975055,0.8895606443032971
transformer.h.6.attn.c_proj.weight,6,attn_out,attn,589824,768x768,1,0.03011203743517399,0.181127239550863,0.8574505751732695,0.07529549445381001,0.8910775403597297
transformer.h.6.mlp.c_fc.weight,6,mlp_up,mlp,2359296,3072x768,0,0.14883358776569366,0.7321974294526237,0.8310688445049227,0.14242246573426207,0.8443231893853302
transformer.h.6.mlp.c_proj.weight,6,mlp_down,mlp,2359296,768x3072,0,0.14646311104297638,0.7070087449891227,0.8283913991916473,0.14214412710521376,0.8431236360432168
transformer.h.7.attn.c_q.weight,7,attn_qkv,attn,589824,768x768,1,0.042249344289302826,0.2051061178956713,0.8291958305019823,0.14856137859289797,0.8403172259545422
transformer.h.7.attn.c_k.weight,7,attn_qkv,attn,589824,768x768,1,0.04220569506287575,0.2033416756561824,0.8281158745895708,0.1482386794658637,0.8399385975618536
transformer.h.7.attn.c_v.weight,7,attn_qkv,attn,589824,768x768,1,0.029450464993715286,0.1680888214281627,0.8509133776517805,0.07905630501494561,0.8859285363184175
transformer.h.7.attn.c_proj.weight,7,attn_out,attn,589824,768x768,1,0.03654175624251366,0.19155812902109964,0.8397993221246796,0.11188488604472933,0.863957218039975
transformer.h.7.attn.ve_gate.weight,7,attn_aux,attn,72,6x12,0,7.493454177165404e-06,1.5048284434929623e-05,0.6675742583074445,0.17273285139206584,0.7474207034576894
transformer.h.7.mlp.c_fc.weight,7,mlp_up,mlp,2359296,3072x768,0,0.15761198103427887,0.7830654212406704,0.8324484242386311,0.13920865806221186,0.8466198830882097
transformer.h.7.mlp.c_proj.weight,7,mlp_down,mlp,2359296,768x3072,0,0.1609928011894226,0.7702049016952515,0.827112115192405,0.14594039631509068,0.8405858594386572
transformer.h.8.attn.c_q.weight,8,attn_qkv,attn,589824,768x768,1,0.04409395158290863,0.2043327455009733,0.8225071938704712,0.15690992178049837,0.8327986360449864
transformer.h.8.attn.c_k.weight,8,attn_qkv,attn,589824,768x768,1,0.043454740196466446,0.19997062853404454,0.8214863946880824,0.15802035449760168,0.8317330200952404
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.02672596275806427,0.1575447161282812,0.8549635627350767,0.061374179008413056,0.8967946918633318
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.034438323229551315,0.19296136498451233,0.8485559786822018,0.09466033657476626,0.8769478210537178
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.1573045402765274,0.779076840196337,0.8320080433497193,0.13898092112619412,0.8465135611117627
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.15991300344467163,0.7673728551183429,0.8275472423439264,0.1463318334462643,0.840607704448831
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.04412011057138443,0.20614216583115713,0.8237045103017517,0.15256776201120173,0.8355683741452751
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.044897232204675674,0.2069907145840781,0.8217571234469236,0.15812946474768308,0.8318138293496202
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.029111068695783615,0.1705853364297322,0.8542233713346701,0.07017551873041586,0.8920239263021271
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.042940523475408554,0.2058978463922228,0.8274360843215192,0.14857305570705623,0.8394315143072315
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,1.3309372661751695e-05,2.1345736708358993e-05,0.6159477518997313,0.20251043795626253,0.7067186569717343
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.158038929104805,0.7786337648119245,0.8312762503581057,0.1380575641213506,0.8466093431183775
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.15892866253852844,0.7665272014481681,0.8282698627529437,0.14373058080115256,0.8422696409758956
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.04377448186278343,0.20278401247092656,0.8224580257067279,0.15552271467369969,0.8334676555165141
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.04326343908905983,0.19810072013310023,0.82075450129595,0.15862008268374608,0.831067209306102
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.026969773694872856,0.16323459787028177,0.8582063415633202,0.05478912241727,0.9017086095730251
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.03681804612278938,0.19944157344954355,0.8441627638720666,0.10793992382271127,0.8681114200246777
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.15905258059501648,0.7827056476048061,0.8311110263416052,0.14349246514388508,0.84380928059886
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.16073399782180786,0.7691883019038609,0.827153303163904,0.14701473633809067,0.8400692834129067
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.043538037687540054,0.2064159938267299,0.8258158213181113,0.1563813489875269,0.8347172361652921
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.043593525886535645,0.2064389203275953,0.8256485246350723,0.15457662903288638,0.835535947801093
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.030514825135469437,0.18053263212953294,0.8554124956968641,0.06711831574725945,0.8941470899748023
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.04263143241405487,0.20528104262692587,0.8280383735953273,0.14507572838182403,0.8414813226067517
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,4.409005669003818e-06,2.1680681259437862e-05,0.8310058038988065,0.07422788719893682,0.8783889583499349
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.1679004579782486,0.813941844872066,0.828994475496901,0.14503750566278378,0.8419784849170586
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.15868385136127472,0.7850898674556187,0.8318623964649074,0.1341194271906214,0.848871484637143
