step,train_loss,lr_multiplier,elapsed_training_seconds
250,4.9424563348293304,0.4,201.41284445067868
500,4.388337105512619,0.4,383.75110346241854
750,4.175501465797424,0.4,564.758046251256
1000,3.9835460782051086,0.4,746.873356434051
1250,3.927978515625,0.3612205128205129,928.6912501306506
1500,3.8024261444807053,0.3125025641025641,1110.3253425738076
1750,3.5935059934854507,0.2637846153846154,1293.4577195332386
2000,3.6516183465719223,0.21506666666666666,1475.6518035513582
2250,3.503410264849663,0.16634871794871797,1659.5451813152758
2500,3.467081144452095,0.11763076923076923,1843.9324576189974
2750,3.554787501692772,0.06891282051282052,2008.6339641193626
3000,3.461967349052429,0.04000000000000001,2155.127183695091
