recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
raw,Raw iterate,0.0,248,curve,1.5348612399987875,0.01974555165305147,4.976108193397522,0.04128153719568457,32,0.8365799190942198,0.1,floor_10p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,248,curve,1.6039130520063525,0.01970893291585506,5.20099438726902,0.03897384493652662,32,0.862531399121508,0.1,floor_10p00pct,0.4,5503,0.06905181200756502,0.0016851565663576682,40.976496419448445,8,32,,
tsa:1.000,Uniform LAWA,1.0,248,curve,1.7051249894170577,0.019792375609031725,5.530073806643486,0.03577056192641401,32,0.864753439091146,0.1,floor_10p00pct,0.4,5503,0.1702637494182702,0.003863733448529743,44.067157242190255,8,32,,
raw,Raw iterate,0.0,504,curve,1.3164192715162526,0.017351946288141077,4.2696672305464745,0.04327363021774319,32,0.8439921971876174,0.1,floor_10p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,504,curve,1.306836144838778,0.017461460638772856,4.238225556910038,0.04316465513954798,32,0.8131373201031238,0.1,floor_10p00pct,0.4,5503,-0.009583126677474615,0.0010955321503672043,-8.747462750648175,8,32,,
tsa:1.000,Uniform LAWA,1.0,504,curve,1.335693321466691,0.01775518950268969,4.331438399851322,0.04275800964094532,32,0.8091291608288884,0.1,floor_10p00pct,0.4,5503,0.019274049950438667,0.0024048226000622534,8.014749175236345,8,32,,
raw,Raw iterate,0.0,760,curve,1.251102898501976,0.01704352252245251,4.058210738003254,0.04442273415826574,32,0.807490934850648,0.1,floor_10p00pct,0.4,5503,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,760,curve,1.2186606375928557,0.01712570428253239,3.9531092047691345,0.04557301842698753,32,0.8379060809966177,0.1,floor_10p00pct,0.4,5503,-0.03244226090912036,0.0009431401127924463,-34.39813498448859,8,32,,
tsa:1.000,Uniform LAWA,1.0,760,curve,1.2211721111729417,0.01715462642029567,3.961250774562359,0.045644971130239506,32,0.8184871561825275,0.1,floor_10p00pct,0.4,5503,-0.029930787329034238,0.0013483990234692197,-22.197277518065093,8,32,,
raw,Raw iterate,0.0,1016,curve,1.2171155652622279,0.01698984983858579,3.9479363411664963,0.045305304988415715,32,0.8367833930533379,0.1,floor_10p00pct,0.4,5503,,,,,,,
