recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
tsa:0.550,TSA alpha=0.55,0.55,1016,curve,1.1822673741734633,0.01719912205377987,3.834984675049782,0.046186255344349794,32,0.7652721659978852,0.05,floor_05p00pct,0.4,1103,-0.03766889022551794,0.0008973803683754733,-41.97650355747128,8,32,,
tsa:1.000,Uniform LAWA,1.0,1016,curve,1.1819670207525999,0.01734346936886249,3.83400596678257,0.046836729487676025,32,0.7542317369952798,0.05,floor_05p00pct,0.4,1103,-0.03796924364638163,0.0013078528311465274,-29.031740225003713,8,32,,
raw,Raw iterate,0.0,1272,curve,1.192826281952061,0.01713704512147436,3.868890754878521,0.045544136170238204,32,0.7542721650097519,0.05,floor_05p00pct,0.3569333333333334,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1272,curve,1.1577385330252012,0.01713653842869791,3.755407728254795,0.046459030602316785,32,0.7825251820031554,0.05,floor_05p00pct,0.3569333333333334,1103,-0.03508774892685956,0.0008582973772045369,-40.880643304701564,8,32,,
tsa:1.000,Uniform LAWA,1.0,1272,curve,1.1559202506886739,0.017146994099615714,3.749673269689083,0.04670576666181136,32,0.7660925680538639,0.05,floor_05p00pct,0.3569333333333334,1103,-0.036906031263387026,0.001126979318145153,-32.74774494010155,8,32,,
raw,Raw iterate,0.0,1528,curve,1.1676929906599416,0.017304689229423388,3.7876986116170883,0.04736605680651736,32,0.804490044945851,0.05,floor_05p00pct,0.3070461538461539,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1528,curve,1.1372187017480062,0.01721107326877698,3.6889813914895058,0.047594321153314426,32,0.7588768909918144,0.05,floor_05p00pct,0.3070461538461539,1103,-0.030474288911935588,0.0007232088231833189,-42.13760664284784,8,32,,
tsa:1.000,Uniform LAWA,1.0,1528,curve,1.1352090776027177,0.017178892768345624,3.682473346590996,0.0474111829402971,32,0.7837846030015498,0.05,floor_05p00pct,0.3070461538461539,1103,-0.03248391305722399,0.0009571597880316815,-33.93781630131414,8,32,,
raw,Raw iterate,0.0,1784,curve,1.1469194482718184,0.017316799695473225,3.7198111340403557,0.047031586683190116,32,0.7772321889642626,0.05,floor_05p00pct,0.2571589743589744,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,1784,curve,1.1206158264174242,0.017285637920174186,3.634912930428982,0.047615656968176226,32,0.7615135369123891,0.05,floor_05p00pct,0.2571589743589744,1103,-0.026303621854394,0.0007132965462527018,-36.87613797175927,8,32,,
tsa:1.000,Uniform LAWA,1.0,1784,curve,1.1197863289484593,0.017244861841560225,3.632503494620323,0.04770363572908915,32,0.778942471020855,0.05,floor_05p00pct,0.2571589743589744,1103,-0.02713311932335891,0.0010787964317881915,-25.15128760519127,8,32,,
raw,Raw iterate,0.0,2040,curve,1.1253220142107494,0.01731140415114154,3.6503328531980515,0.048256383618646766,32,0.7771809680853039,0.05,floor_05p00pct,0.20727179487179487,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2040,curve,1.1029328752441425,0.017376340980975496,3.5777900516986847,0.048774281654124646,32,0.7559045680100098,0.05,floor_05p00pct,0.20727179487179487,1103,-0.022389138966606874,0.0004570595430756506,-48.98516901309097,8,32,,
tsa:1.000,Uniform LAWA,1.0,2040,curve,1.102223550068933,0.017430011592660055,3.5754464268684387,0.048836620136178094,32,0.7864331939490512,0.05,floor_05p00pct,0.20727179487179487,1103,-0.023098464141816485,0.0006949770905969685,-33.23629577771472,8,32,,
raw,Raw iterate,0.0,2296,curve,1.1090182078364232,0.017535785160685755,3.598215326666832,0.04913792119480469,32,0.7770129339769483,0.05,floor_05p00pct,0.1573846153846154,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2296,curve,1.091108149783862,0.017504934616401107,3.5398668721318245,0.04934682798246015,32,0.7529761700425297,0.05,floor_05p00pct,0.1573846153846154,1103,-0.017910058052561365,0.0004850483942836295,-36.9242703689656,8,32,,
tsa:1.000,Uniform LAWA,1.0,2296,curve,1.0902269223455563,0.017478424513100773,3.5367690697312355,0.04929420524949595,32,0.74905238696374,0.05,floor_05p00pct,0.1573846153846154,1103,-0.018791285490866897,0.0007372274921794695,-25.489127427022723,8,32,,
raw,Raw iterate,0.0,2488,curve,1.0931099551090089,0.0174488797031713,3.545885093510151,0.04929141083553492,32,0.7862249059835449,0.05,floor_05p00pct,0.11996923076923079,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2488,curve,1.0805179654783161,0.01751404881922019,3.505174845457077,0.049585778851238924,32,0.773689707973972,0.05,floor_05p00pct,0.11996923076923079,1103,-0.012591989630692968,0.000328290508629842,-38.356240280132006,8,32,,
tsa:1.000,Uniform LAWA,1.0,2488,curve,1.0813256535603868,0.017545252954057407,3.507947064936161,0.049665443967997436,32,0.7717269519343972,0.05,floor_05p00pct,0.11996923076923079,1103,-0.011784301548622284,0.0005433166870709549,-21.689563065239156,8,32,,
raw,Raw iterate,0.0,2600,curve,1.0852880079073797,0.0174569333652709,3.520233638584614,0.04914463265460868,32,0.7782680951058865,0.05,floor_05p00pct,0.09814358974358975,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2600,curve,1.0750834790838493,0.017457562849289527,3.4873296543955803,0.04934741553401264,32,0.7748864389723167,0.05,floor_05p00pct,0.09814358974358975,1103,-0.010204528823530304,0.00028635434918603464,-35.63601828481666,8,32,,
tsa:1.000,Uniform LAWA,1.0,2600,curve,1.0756313603931011,0.01746073742321971,3.4892858415842056,0.04943191537866446,32,0.7631251700222492,0.05,floor_05p00pct,0.09814358974358975,1103,-0.009656647514278409,0.00048756665375042157,-19.805799760911274,8,32,,
raw,Raw iterate,0.0,2696,curve,1.0787044393764926,0.017372636504469824,3.499221161007881,0.04919077012920821,32,0.7753382599912584,0.05,floor_05p00pct,0.07943589743589745,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2696,curve,1.0705779070006813,0.017400036159837602,3.4729170724749565,0.04937260331726377,32,0.7584775320719928,0.05,floor_05p00pct,0.07943589743589745,1103,-0.008126532375811377,0.000344298727133069,-23.603143826525184,8,32,,
tsa:1.000,Uniform LAWA,1.0,2696,curve,1.0714104933429345,0.017413818357329573,3.4756559059023857,0.049411803416176556,32,0.7725945049896836,0.05,floor_05p00pct,0.07943589743589745,1103,-0.0072939460335580825,0.0006142275536836604,-11.87498996066629,8,32,,
raw,Raw iterate,0.0,2760,curve,1.0742119130935581,0.017498565964967277,3.484830416738987,0.049669309739691726,32,0.7583565120585263,0.05,floor_05p00pct,0.06696410256410257,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2760,curve,1.0678973460014083,0.01746148315253599,3.464315928518772,0.049643761954719826,32,0.7759276820579544,0.05,floor_05p00pct,0.06696410256410257,1103,-0.006314567092149673,0.0002503405019203393,-25.223913205059514,8,32,,
tsa:1.000,Uniform LAWA,1.0,2760,curve,1.068907176759437,0.01742845200142579,3.4675389900803566,0.049494954123504825,32,0.7579040140844882,0.05,floor_05p00pct,0.06696410256410257,1103,-0.005304736334121117,0.0004109876306113475,-12.907289511925889,8,32,,
raw,Raw iterate,0.0,2808,curve,1.0715303997194452,0.017477928360369346,3.476302020251751,0.049752064657261695,32,0.7638926929794252,0.05,floor_05p00pct,0.05761025641025641,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2808,curve,1.0661317023390189,0.017441600117388094,3.458684265613556,0.04967094229101637,32,0.7707342420471832,0.05,floor_05p00pct,0.05761025641025641,1103,-0.005398697380426205,0.0002329443285785218,-23.17591251682434,8,32,,
tsa:1.000,Uniform LAWA,1.0,2808,curve,1.0672110562672115,0.017419824747238646,3.4620656222105026,0.049538804793990844,32,0.7570593040436506,0.05,floor_05p00pct,0.05761025641025641,1103,-0.004319343452233736,0.0003902908724277585,-11.066985567368686,8,32,,
raw,Raw iterate,0.0,2856,curve,1.0679673755728656,0.01742223183007212,3.4644159451127052,0.049516958424973855,32,0.7559510819846764,0.05,floor_05p00pct,0.04825641025641026,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2856,curve,1.063935709886811,0.01743125417703301,3.4514124542474747,0.04963856324256876,32,0.7618919869419187,0.05,floor_05p00pct,0.04825641025641026,1103,-0.004031665686054935,0.0001846092993510556,-21.838908983605773,8,32,,
tsa:1.000,Uniform LAWA,1.0,2856,curve,1.0654097011731212,0.017437458090981416,3.456252299249172,0.049666442267770665,32,0.7709003170020878,0.05,floor_05p00pct,0.04825641025641026,1103,-0.0025576743997446742,0.0003228284293259846,-7.922704964629972,8,32,,
raw,Raw iterate,0.0,2904,curve,1.0648950988907608,0.017395711523915176,3.454679787158966,0.0493845067839509,32,0.7771026210393757,0.05,floor_05p00pct,0.03890256410256411,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2904,curve,1.062292048214532,0.017411997190423554,3.4461443200707436,0.04953058122786955,32,0.7677924770396203,0.05,floor_05p00pct,0.03890256410256411,1103,-0.002603050676228777,0.00017946239460807261,-14.504713825498492,8,32,,
tsa:1.000,Uniform LAWA,1.0,2904,curve,1.063902022850511,0.01742432804705625,3.45131254196167,0.04958977261406008,32,0.7802795160096139,0.05,floor_05p00pct,0.03890256410256411,1103,-0.0009930760402498545,0.00028918759264605197,-3.4340202190670026,8,32,,
raw,Raw iterate,0.0,2936,curve,1.0632720570208667,0.01747243342135586,3.449185088276863,0.04962414112949827,32,0.7760407029418275,0.05,floor_05p00pct,0.03266666666666667,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2936,curve,1.0613522285927548,0.017454170991275098,3.442971706390381,0.049632170719173835,32,0.7717367720324546,0.05,floor_05p00pct,0.03266666666666667,1103,-0.0019198284281121032,0.0001776298922719057,-10.808025628779527,8,32,,
tsa:1.000,Uniform LAWA,1.0,2936,curve,1.0628296950053087,0.0174407139819474,3.4477981328964233,0.049628123302448326,32,0.7551401309901848,0.05,floor_05p00pct,0.03266666666666667,1103,-0.0004423620155581953,0.00029903232688237205,-1.47931168569679,8,32,,
raw,Raw iterate,0.0,2968,curve,1.0612946608592684,0.01749337657700393,3.442787230014801,0.04982196673372822,32,0.767147921025753,0.05,floor_05p00pct,0.026430769230769237,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2968,curve,1.0601688420169544,0.01746708567194743,3.4391643926501274,0.04976082803437289,32,0.7591825349954888,0.05,floor_05p00pct,0.026430769230769237,1103,-0.0011258188423139866,0.00020543641251867276,-5.480132896166386,8,32,,
tsa:1.000,Uniform LAWA,1.0,2968,curve,1.061824639805183,0.017444181576341776,3.4445386976003647,0.04964881307303685,32,0.759400287992321,0.05,floor_05p00pct,0.026430769230769237,1103,0.0005299789459147566,0.00035667880666581783,1.4858717030846984,8,32,,
raw,Raw iterate,0.0,3000,curve,1.0598509869054227,0.017502445275356306,3.4381711557507515,0.04981451278540664,32,0.7807088140398264,0.05,floor_05p00pct,0.020194871794871797,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,curve,1.0592357265665693,0.01748034464316537,3.4361598044633865,0.04976766446158256,32,0.7807379020377994,0.05,floor_05p00pct,0.020194871794871797,1103,-0.0006152603388535106,0.0001665757222219066,-3.6935774952479656,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,curve,1.060838581447754,0.017462094764722692,3.4413483887910843,0.0496991968913849,32,0.7777211300563067,0.05,floor_05p00pct,0.020194871794871797,1103,0.0009875945423312646,0.000294204858287704,3.356826083971368,8,32,,
raw,Raw iterate,0.0,3000,alpha_select,1.100928826294656,0.011941365642517496,3.54608453810215,0.028564136832565087,64,1.5452024810947478,0.05,floor_05p00pct,,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,alpha_select,1.1004056634482335,0.011942734152632707,3.544398922473192,0.028545570736069704,64,1.4972471919609234,0.05,floor_05p00pct,,1103,-0.0005231628464223512,8.988186014971022e-05,-5.820560962478456,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,alpha_select,1.1020396098678504,0.011953209230774302,3.5496665202081203,0.028547212210856557,64,1.533200612058863,0.05,floor_05p00pct,,1103,0.0011107835731947874,0.00015552041001967476,7.142365256459027,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,alpha_select,1.1016036257001975,0.011949193246595349,3.548191327601671,0.028534443786802522,64,1.5216568710748106,0.05,floor_05p00pct,,1103,0.0006747994055417289,0.0001472447666219599,4.582841353365221,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,alpha_select,1.1037317071588062,0.01193258794000991,3.5551169738173485,0.028486774645143993,64,1.5940692289732397,0.05,floor_05p00pct,,1103,0.002802880864150186,0.0002614746247239939,10.719513861464904,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.58687010341774,3000,alpha_select,1.1004357303991907,0.011941852812872057,3.5445098504424095,0.028550744467548326,64,1.5204787319526076,0.05,floor_05p00pct,,1103,-0.0004930958954652166,7.956784250971754e-05,-6.1971756417172585,8,32,,0.58687010341774
raw,Raw iterate,0.0,3000,floor_select,1.0697587068165093,0.013093841513526152,3.4622743129730225,0.030925388783831304,64,1.5361439760308713,0.05,floor_05p00pct,,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,floor_select,1.0689027887819988,0.013091089076212665,3.4595101475715637,0.030934295811555417,64,1.5065503610530868,0.05,floor_05p00pct,,1103,-0.000855918034510475,9.285021176979711e-05,-9.218266907484784,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,floor_select,1.0702733585577526,0.013100930697583264,3.463961858302355,0.03095315946836123,64,1.5518223089165986,0.05,floor_05p00pct,,1103,0.0005146517412432713,0.00016202765040514077,3.1763204610843543,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,floor_select,1.0698995109557945,0.013097305593546273,3.462709866464138,0.030940909353324452,64,1.5324672580463812,0.05,floor_05p00pct,,1103,0.00014080413928531203,0.00015649412815728768,0.8997407183469139,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,floor_select,1.071486733070898,0.013086156310345818,3.46791497990489,0.03090371412440472,64,1.5103746589738876,0.05,floor_05p00pct,,1103,0.001728026254388509,0.0002496247411043332,6.922495930266234,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.58687010341774,3000,floor_select,1.0689208934965033,0.013091312145512792,3.4595749862492085,0.03093828250156818,64,1.532354204915464,0.05,floor_05p00pct,,1103,-0.0008378133200059382,9.209515292904572e-05,-9.097257492491787,8,32,,0.58687010341774
raw,Raw iterate,0.0,3000,holdout,1.0564583611672413,0.010673153588907941,3.451196995874246,0.028676933554501727,96,2.3767321300692856,0.05,floor_05p00pct,,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,holdout,1.0558718704806094,0.010677949164242742,3.4492610643307366,0.028675129082149493,96,2.325780473067425,0.05,floor_05p00pct,,1103,-0.0005864906866320992,7.935442338413438e-05,-7.390774976626678,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,holdout,1.0574399653984083,0.010681319822182723,3.4543826083342233,0.028665341769001713,96,2.2909534010104835,0.05,floor_05p00pct,,1103,0.0009816042311669704,0.00014080019906735733,6.97161110331514,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,holdout,1.0570878112944906,0.01068428323081456,3.4532104606429734,0.02867648984345473,96,2.2952477630460635,0.05,floor_05p00pct,,1103,0.0006294501272491605,0.00012777809917669078,4.926119039998871,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,holdout,1.0585552870449675,0.01069582488834835,3.4580033471186957,0.028689729922923013,96,2.315706964000128,0.05,floor_05p00pct,,1103,0.002096925877726184,0.0001995587009906909,10.50781483000334,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.58687010341774,3000,holdout,1.0558942717497184,0.01067507577272181,3.4493392184376717,0.02866955548879198,96,2.383937153033912,0.05,floor_05p00pct,,1103,-0.0005640894175231367,7.471414036719292e-05,-7.549968650523739,8,32,,0.58687010341774
