recipe,method,alpha,step,eval_kind,bpb,bpb_se,nll,nll_se,n_eval_batches,eval_seconds,floor,trajectory_id,lr_multiplier,stream_seed,paired_delta_vs_raw,paired_se_vs_raw,paired_z_vs_raw,window,spacing,ema_beta,mean_alpha_by_numel
tsa:0.550,TSA alpha=0.55,0.55,1784,curve,1.1202215403683913,0.01712396535100682,3.633474513888359,0.04694682483356205,32,0.7986317609902471,0.1,floor_10p00pct,0.2571589743589744,1103,-0.026200601279857252,0.0006644218134066501,-39.43368617824343,8,32,,
tsa:1.000,Uniform LAWA,1.0,1784,curve,1.118662340449998,0.01705738545662152,3.6285825595259666,0.04686661188603909,32,0.8073033469263464,0.1,floor_10p00pct,0.2571589743589744,1103,-0.027759801198250837,0.000989518899232409,-28.053836283253112,8,32,,
raw,Raw iterate,0.0,2040,curve,1.1239103519148506,0.01726603536569,3.6456353440880775,0.04799653646404013,32,0.8005847809836268,0.1,floor_10p00pct,0.20727179487179487,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2040,curve,1.1022680858612914,0.01722761252899362,3.575416699051857,0.04813218863247336,32,0.8138587281573564,0.1,floor_10p00pct,0.20727179487179487,1103,-0.021642266053558894,0.00048079027087030805,-45.01394342772972,8,32,,
tsa:1.000,Uniform LAWA,1.0,2040,curve,1.1020957686474495,0.01721113850093583,3.5748310312628746,0.04798310322824926,32,0.7874315020162612,0.1,floor_10p00pct,0.20727179487179487,1103,-0.021814583267400912,0.0008821206219578861,-24.72970558038079,8,32,,
raw,Raw iterate,0.0,2296,curve,1.1073742091387464,0.017162419120011554,3.5925587117671967,0.048087486083527115,32,0.7964984260033816,0.1,floor_10p00pct,0.1573846153846154,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2296,curve,1.0896716591300275,0.017223339874390276,3.5349332317709923,0.048531973882942385,32,0.7982123920228332,0.1,floor_10p00pct,0.1573846153846154,1103,-0.01770255000871906,0.0003999187755498828,-44.26536359634103,8,32,,
tsa:1.000,Uniform LAWA,1.0,2296,curve,1.089008293006883,0.01725841488810795,3.5326008275151253,0.04863835809829534,32,0.7798895670566708,0.1,floor_10p00pct,0.1573846153846154,1103,-0.018365916131863384,0.0005626570560524227,-32.641403736616844,8,32,,
raw,Raw iterate,0.0,2488,curve,1.093239758330924,0.01741017179357537,3.5459221974015236,0.0488679411156346,32,0.7803900269791484,0.1,floor_10p00pct,0.11996923076923079,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2488,curve,1.0800781114855562,0.017349100981967774,3.5034493058919907,0.04893346096254907,32,0.8020538750570267,0.1,floor_10p00pct,0.11996923076923079,1103,-0.013161646845367466,0.00037382108369056407,-35.20841231165606,8,32,,
tsa:1.000,Uniform LAWA,1.0,2488,curve,1.080346288280419,0.017300149294070113,3.504509001970291,0.048835603266261414,32,0.8127909710165113,0.1,floor_10p00pct,0.11996923076923079,1103,-0.012893470050504851,0.0006139262286130471,-21.001660215158367,8,32,,
raw,Raw iterate,0.0,2600,curve,1.0856585637630323,0.01736116002478214,3.5213005170226097,0.048730368610848424,32,0.7996446450706571,0.1,floor_10p00pct,0.09814358974358975,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2600,curve,1.0748816762602846,0.017316367945056258,3.486562915146351,0.04887167694112102,32,0.810406694188714,0.1,floor_10p00pct,0.09814358974358975,1103,-0.010776887502747651,0.0003115910869042227,-34.58663599726223,8,32,,
tsa:1.000,Uniform LAWA,1.0,2600,curve,1.0753146859310851,0.017289206564785577,3.488115631043911,0.048845244099268666,32,0.7837231629528105,0.1,floor_10p00pct,0.09814358974358975,1103,-0.010343877831947141,0.00047777733722576297,-21.64999682071436,8,32,,
raw,Raw iterate,0.0,2696,curve,1.0784914891782917,0.01729998966033777,3.4985001981258392,0.04884757433638866,32,0.79541144403629,0.1,floor_10p00pct,0.07943589743589745,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2696,curve,1.0703414870630659,0.017282729097564196,3.4720741659402847,0.0489681412189918,32,0.7916427860036492,0.1,floor_10p00pct,0.07943589743589745,1103,-0.00815000211522601,0.0003406239786087746,-23.926683460493354,8,32,,
tsa:1.000,Uniform LAWA,1.0,2696,curve,1.0713169228206318,0.017285844848884575,3.475209556519985,0.048969120232103654,32,0.7930191620253026,0.1,floor_10p00pct,0.07943589743589745,1103,-0.00717456635765993,0.0005727547588028889,-12.526419462066881,8,32,,
raw,Raw iterate,0.0,2760,curve,1.0740521040563615,0.017369203080788858,3.4841763079166412,0.04919137275870013,32,0.8528154850937426,0.1,floor_10p00pct,0.06696410256410257,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2760,curve,1.067794699516043,0.017326913041749548,3.4638512656092644,0.04917409319423996,32,0.7981667949352413,0.1,floor_10p00pct,0.06696410256410257,1103,-0.006257404540318735,0.00024092227244899836,-25.972710935820125,8,32,,
tsa:1.000,Uniform LAWA,1.0,2760,curve,1.068848275677313,0.01729304263799461,3.467254266142845,0.04907645308675554,32,0.7955621629953384,0.1,floor_10p00pct,0.06696410256410257,1103,-0.005203828379048748,0.00040573358988531694,-12.825727296868966,8,32,,
raw,Raw iterate,0.0,2808,curve,1.0712764918900632,0.017328115533730745,3.475485734641552,0.049239946277837295,32,0.8036704300902784,0.1,floor_10p00pct,0.05761025641025641,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2808,curve,1.0660136772371587,0.017304169594417634,3.4582379832863808,0.04919592908217279,32,0.7998139350675046,0.1,floor_10p00pct,0.05761025641025641,1103,-0.00526281465290445,0.00022912168589514422,-22.96951784525947,8,32,,
tsa:1.000,Uniform LAWA,1.0,2808,curve,1.0671933036788759,0.017289025997222332,3.461910143494606,0.04910838263211467,32,0.7866843000520021,0.1,floor_10p00pct,0.05761025641025641,1103,-0.004083188211187253,0.00040972651388666387,-9.965643112656167,8,32,,
raw,Raw iterate,0.0,2856,curve,1.0673852141643037,0.01729812083086972,3.4624464586377144,0.04910155365381267,32,0.8049085431266576,0.1,floor_10p00pct,0.04825641025641026,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2856,curve,1.063707618956434,0.017305702576673875,3.450598530471325,0.049205831412555245,32,0.8088496739510447,0.1,floor_10p00pct,0.04825641025641026,1103,-0.0036775952078696404,0.00018316883630486422,-20.077625004663407,8,32,,
tsa:1.000,Uniform LAWA,1.0,2856,curve,1.0652838555921886,0.017305690558036983,3.4557893872261047,0.04920891264411316,32,0.7936719751451164,0.1,floor_10p00pct,0.04825641025641026,1103,-0.0021013585721149086,0.0003164757987072628,-6.639871297263542,8,32,,
raw,Raw iterate,0.0,2904,curve,1.0646106263450534,0.01723119153543533,3.453774631023407,0.04892675573873732,32,0.8002997171133757,0.1,floor_10p00pct,0.04000000000000001,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2904,curve,1.0619966514056667,0.017274514041718203,3.445155493915081,0.049086147520766676,32,0.8002685820683837,0.1,floor_10p00pct,0.04000000000000001,1103,-0.0026139749393868338,0.00014803355684858455,-17.657989141343986,8,32,,
tsa:1.000,Uniform LAWA,1.0,2904,curve,1.0637147041786166,0.017311744752960566,3.450634464621544,0.04919151306141971,32,0.7856647539883852,0.1,floor_10p00pct,0.04000000000000001,1103,-0.0008959221664367363,0.0002501186546891242,-3.5819885867781025,8,32,,
raw,Raw iterate,0.0,2936,curve,1.0632832506860428,0.01732439351637502,3.4491014182567596,0.04911764547598976,32,0.80527777899988,0.1,floor_10p00pct,0.04000000000000001,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2936,curve,1.0610556187793514,0.017327997424859777,3.4419361352920532,0.049220086541999206,32,0.7870811920147389,0.1,floor_10p00pct,0.04000000000000001,1103,-0.0022276319066916114,0.00016754576331826586,-13.295662406336447,8,32,,
tsa:1.000,Uniform LAWA,1.0,2936,curve,1.0625416425781424,0.017317755230204665,3.4468133822083473,0.049222751989160374,32,0.7807431807741523,0.1,floor_10p00pct,0.04000000000000001,1103,-0.000741608107900367,0.0002820386130006854,-2.629455945801878,8,32,,
raw,Raw iterate,0.0,2968,curve,1.0618190884910068,0.017355096411613535,3.4443818852305412,0.04926214040505273,32,0.8078811930026859,0.1,floor_10p00pct,0.04000000000000001,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,2968,curve,1.0598860651336504,0.017332742295024284,3.4381510466337204,0.049243852335146714,32,0.7803441919386387,0.1,floor_10p00pct,0.04000000000000001,1103,-0.001933023357356324,0.0001689216394261955,-11.443313976365308,8,32,,
tsa:1.000,Uniform LAWA,1.0,2968,curve,1.0613781273787324,0.01731658524672742,3.4430332481861115,0.04920538496214363,32,0.7914630740415305,0.1,floor_10p00pct,0.04000000000000001,1103,-0.00044096111227420395,0.000285169092980094,-1.5463145310245276,8,32,,
raw,Raw iterate,0.0,3000,curve,1.060662429901098,0.017433972926685585,3.4406938776373863,0.04942783437570028,32,0.7837117759045213,0.1,floor_10p00pct,0.04000000000000001,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,curve,1.0586796225987,0.017377718847066286,3.4342818036675453,0.0493420651448052,32,0.7992485458962619,0.1,floor_10p00pct,0.04000000000000001,1103,-0.0019828073023980507,0.00020295761789305617,-9.769563335350364,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,curve,1.0601917365140718,0.017333552940116757,3.4391955733299255,0.049250185339003064,32,0.801526014925912,0.1,floor_10p00pct,0.04000000000000001,1103,-0.00047069338702636354,0.00035640922059468143,-1.3206543485070192,8,32,,
raw,Raw iterate,0.0,3000,alpha_select,1.1014508877735691,0.01187729475117892,3.54796876385808,0.028219756805381965,64,1.60437064897269,0.1,floor_10p00pct,,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,alpha_select,1.099562988798679,0.011863618289913353,3.5418831408023834,0.028172951686287123,64,1.5944286310113966,0.1,floor_10p00pct,,1103,-0.0018878989748901988,0.00011522475388210379,-16.38449127712495,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,alpha_select,1.1011694058992925,0.011866953386447214,3.547042902559042,0.028145733790052228,64,1.540642848936841,0.1,floor_10p00pct,,1103,-0.00028148187427678474,0.0001982069757921635,-1.4201411083126656,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,alpha_select,1.1006948403423324,0.011862374996633817,3.545444905757904,0.02812709926141519,64,1.5878302289638668,0.1,floor_10p00pct,,1103,-0.0007560474312366013,0.00018634996611236834,-4.057137476379832,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,alpha_select,1.103013376913569,0.011858964742862311,3.5529416278004646,0.028091309813227626,64,1.5704304280225188,0.1,floor_10p00pct,,1103,0.0015624891399998835,0.00027180273101784453,5.748614571121811,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.586485156453542,3000,alpha_select,1.099665817139087,0.011867493422669044,3.542203553020954,0.028190946998429056,64,1.6245909400749952,0.1,floor_10p00pct,,1103,-0.001785070634482076,0.00011206052268227427,-15.92952265217694,8,32,,0.586485156453542
raw,Raw iterate,0.0,3000,floor_select,1.07059710217342,0.013152138185843197,3.4650080390274525,0.031156063187999346,64,1.615344962105155,0.1,floor_10p00pct,,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,floor_select,1.0683919941647975,0.013133472875520016,3.457868680357933,0.03112906811569464,64,1.5793554820120335,0.1,floor_10p00pct,,1103,-0.0022051080086226468,0.00011573020028544118,-19.053868421413668,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,floor_select,1.0698203916509181,0.013127637540915992,3.46249046549201,0.031090594218415896,64,1.5661941580474377,0.1,floor_10p00pct,,1103,-0.0007767105225019964,0.0002033077090043378,-3.8203692634469872,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,floor_select,1.0693800091981922,0.0131185428971598,3.4610391594469547,0.031067935594451656,64,1.5687502769287676,0.1,floor_10p00pct,,1103,-0.0012170929752280853,0.0001998041790272692,-6.091429023924354,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,floor_select,1.0713469081229359,0.013119832302808044,3.4674476720392704,0.031035565505347872,64,1.6098283808678389,0.1,floor_10p00pct,,1103,0.00074980594951575,0.0002799716771996895,2.6781492935835494,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.586485156453542,3000,floor_select,1.0685420615247314,0.013133140220992962,3.4583469703793526,0.031122616465962958,64,1.6133306950796396,0.1,floor_10p00pct,,1103,-0.002055040648688597,0.00011707628891832137,-17.553004691857822,8,32,,0.586485156453542
raw,Raw iterate,0.0,3000,holdout,1.0570619431808594,0.010731081263404408,3.4531750679016113,0.028868589667854883,96,2.489720470039174,0.1,floor_10p00pct,,1103,,,,,,,
tsa:0.550,TSA alpha=0.55,0.55,3000,holdout,1.0549548878396686,0.010737890588021787,3.446269487341245,0.028898425899138797,96,2.3842011818196625,0.1,floor_10p00pct,,1103,-0.002107055341191008,9.651016752991097e-05,-21.83247004040251,8,32,,
tsa:1.000,Uniform LAWA,1.0,3000,holdout,1.0564226347322807,0.010749021092664996,3.4510530829429626,0.028911541983646018,96,2.3700585609767586,0.1,floor_10p00pct,,1103,-0.0006393084485786573,0.00016894576463439504,-3.784104620569475,8,32,,
ema:0.95:16:16,Checkpoint EMA,nan,3000,holdout,1.0559568992290869,0.010745964349289134,3.4495115553339324,0.028898312739131352,96,2.402684098808095,0.1,floor_10p00pct,,1103,-0.00110504395177267,0.0001569481139300515,-7.040823391258878,16,16,0.95,
swastyle:32:16,SWA-style late average,nan,3000,holdout,1.0575684278203947,0.010761949955952733,3.4547643586993217,0.02891658443963482,96,2.3905575319658965,0.1,floor_10p00pct,,1103,0.0005064846395352712,0.00023361174578787354,2.1680615322963015,32,16,,
adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.586485156453542,3000,holdout,1.055081817402259,0.010737641664037277,3.4466817875703177,0.028896799214731008,96,2.376734531018883,0.1,floor_10p00pct,,1103,-0.0019801257786006567,9.361621269308853e-05,-21.151526232879156,8,32,,0.586485156453542
