name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.2.attn.c_v.weight,2,attn_qkv,attn,589824,768x768,1,0.07114936411380768,0.23371876563344682,0.7666224929027746,0.3353739956163988,0.7156242486431879
transformer.h.2.attn.c_proj.weight,2,attn_out,attn,589824,768x768,1,0.07079301029443741,0.23667666741779872,0.7697561241772489,0.3317141377263953,0.7190209932254268
transformer.h.2.mlp.c_fc.weight,2,mlp_up,mlp,2359296,3072x768,0,0.3663102984428406,1.2074129155703954,0.7672333386322153,0.34268212391952924,0.712275607356343
transformer.h.2.mlp.c_proj.weight,2,mlp_down,mlp,2359296,768x3072,0,0.07967200875282288,0.26303733459540773,0.767523091216491,0.33665867942376587,0.7154322058963626
transformer.h.3.attn.c_q.weight,3,attn_qkv,attn,589824,768x768,1,0.07573176920413971,0.2400083648306983,0.7601452554150634,0.34599385249701725,0.7070757014590231
transformer.h.3.attn.c_k.weight,3,attn_qkv,attn,589824,768x768,1,0.07596315443515778,0.23978348076343536,0.7594173746701063,0.3474118104655446,0.7060027821022808
transformer.h.3.attn.c_v.weight,3,attn_qkv,attn,589824,768x768,1,0.07114401459693909,0.23463417163916997,0.767334565383272,0.3305625975085393,0.7183859839373663
transformer.h.3.attn.c_proj.weight,3,attn_out,attn,589824,768x768,1,0.07127772271633148,0.2395397765295846,0.7706766096205634,0.3293899143867645,0.7206433476168994
transformer.h.3.attn.ve_gate.weight,3,attn_aux,attn,72,6x12,0,0.00021653075236827135,0.001659419254532882,0.8845754142851843,0.14402304168359234,0.870276186300796
transformer.h.3.mlp.c_fc.weight,3,mlp_up,mlp,2359296,3072x768,0,0.3658217191696167,1.215640366077423,0.7686813218083115,0.3390951444601951,0.7147930886740582
transformer.h.3.mlp.c_proj.weight,3,mlp_down,mlp,2359296,768x3072,0,0.08264134079217911,0.27818878846509115,0.770968846303696,0.3331576328150919,0.718905606744302
transformer.h.4.attn.c_q.weight,4,attn_qkv,attn,589824,768x768,1,0.07622656226158142,0.2386943165745054,0.7579501157773137,0.346568859617249,0.7056906280800324
transformer.h.4.attn.c_k.weight,4,attn_qkv,attn,589824,768x768,1,0.0763516053557396,0.23823591002396174,0.757296136613735,0.34912006766738296,0.704088034473176
transformer.h.4.attn.c_v.weight,4,attn_qkv,attn,589824,768x768,1,0.07039161026477814,0.23452650436333247,0.7691458562551119,0.3288671350864016,0.7201393605843551
transformer.h.4.attn.c_proj.weight,4,attn_out,attn,589824,768x768,1,0.07052307575941086,0.2375117348773139,0.7710548505422623,0.32858151331904817,0.7212366686116071
transformer.h.4.mlp.c_fc.weight,4,mlp_up,mlp,2359296,3072x768,0,0.3665550947189331,1.2147612401417323,0.7681962257404801,0.3393773618293474,0.7144094319555663
transformer.h.4.mlp.c_proj.weight,4,mlp_down,mlp,2359296,768x3072,0,0.0837944969534874,0.2800309934786388,0.7696849199489507,0.33443929648746634,0.7176228117307422
transformer.h.5.attn.c_q.weight,5,attn_qkv,attn,589824,768x768,1,0.07547560334205627,0.23993299901485443,0.7607053112119959,0.3450094757941158,0.7078479177089401
transformer.h.5.attn.c_k.weight,5,attn_qkv,attn,589824,768x768,1,0.0754605159163475,0.2390286454132625,0.7600536832579142,0.3463916623328729,0.7068310104625206
transformer.h.5.attn.c_v.weight,5,attn_qkv,attn,589824,768x768,1,0.06970515847206116,0.23612655699253082,0.7720800199999814,0.32383626621144407,0.7241218768942688
transformer.h.5.attn.c_proj.weight,5,attn_out,attn,589824,768x768,1,0.07080298662185669,0.2399240200008665,0.772137647797625,0.328537239065055,0.721800204366285
transformer.h.5.attn.ve_gate.weight,5,attn_aux,attn,72,6x12,0,0.0001377658045385033,0.0016417873890272208,0.9225840480427228,0.13845862162241576,0.8920627132101535
transformer.h.5.mlp.c_fc.weight,5,mlp_up,mlp,2359296,3072x768,0,0.36903637647628784,1.2230986867632185,0.7682128953774738,0.3389412872486243,0.7146358040644247
transformer.h.5.mlp.c_proj.weight,5,mlp_down,mlp,2359296,768x3072,0,0.08451896905899048,0.2827060946396419,0.7698442252069375,0.3341077906390713,0.7178682172839331
transformer.h.6.attn.c_q.weight,6,attn_qkv,attn,589824,768x768,1,0.07641998678445816,0.23889152918543136,0.7576365501609024,0.34797707335928,0.7048297384008112
transformer.h.6.attn.c_k.weight,6,attn_qkv,attn,589824,768x768,1,0.07606737315654755,0.23807234636374883,0.7578549657053701,0.3491545890514061,0.704350188326982
transformer.h.6.attn.c_v.weight,6,attn_qkv,attn,589824,768x768,1,0.07014911621809006,0.23687791185719625,0.771521365210594,0.32568860671501665,0.7229163792477886
transformer.h.6.attn.c_proj.weight,6,attn_out,attn,589824,768x768,1,0.07058871537446976,0.23870845351900374,0.7717770400970546,0.327662558372174,0.7220572408624404
transformer.h.6.mlp.c_fc.weight,6,mlp_up,mlp,2359296,3072x768,0,0.3697669804096222,1.2175467014312744,0.7670485773292254,0.3393057309855161,0.7138714231718546
transformer.h.6.mlp.c_proj.weight,6,mlp_down,mlp,2359296,768x3072,0,0.08538001030683517,0.28461731331689016,0.7692415462073349,0.335875213930614,0.7166831661383604
transformer.h.7.attn.c_q.weight,7,attn_qkv,attn,589824,768x768,1,0.07627499103546143,0.23988870637757437,0.7587484215943493,0.3491297490761609,0.7048093362590941
transformer.h.7.attn.c_k.weight,7,attn_qkv,attn,589824,768x768,1,0.07650923728942871,0.24115969240665436,0.759154169208094,0.348637534633728,0.7052583172871829
transformer.h.7.attn.c_v.weight,7,attn_qkv,attn,589824,768x768,1,0.07408574968576431,0.2412244187934058,0.7650385014758617,0.3358130009048035,0.7146127502855291
transformer.h.7.attn.c_proj.weight,7,attn_out,attn,589824,768x768,1,0.07912461459636688,0.25323471214090076,0.7619305124573338,0.34753637567169254,0.7071970683928206
transformer.h.7.attn.ve_gate.weight,7,attn_aux,attn,72,6x12,0,0.00042749318527057767,0.0016126196132972836,0.7904561034219904,0.2270440118768329,0.7817060457725787
transformer.h.7.mlp.c_fc.weight,7,mlp_up,mlp,2359296,3072x768,0,0.38024991750717163,1.2395003352846419,0.765241637189579,0.34582947671729986,0.7097060802361397
transformer.h.7.mlp.c_proj.weight,7,mlp_down,mlp,2359296,768x3072,0,0.0877021849155426,0.2885362740073885,0.7668973417374443,0.34285512189725553,0.7120211099200944
transformer.h.8.attn.c_q.weight,8,attn_qkv,attn,589824,768x768,1,0.07814543694257736,0.2408843104328428,0.7550528200412006,0.35192672796916885,0.7015630460360158
transformer.h.8.attn.c_k.weight,8,attn_qkv,attn,589824,768x768,1,0.0780559703707695,0.24041058335985457,0.7549005713272064,0.3525277437820806,0.701186413772563
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.07234367728233337,0.23852444333689554,0.7672849916606775,0.33285893641401576,0.7172130276233308
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.07262181490659714,0.2387300091130393,0.7667532055247667,0.3366688918896592,0.7150421568175538
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.3775244951248169,1.244354350226266,0.7672301502624905,0.3436431999935461,0.7117934751344722
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.08738386631011963,0.28948481593813213,0.7681317911883219,0.3422108734181784,0.7129604588850718
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.07812950760126114,0.24154863400118692,0.7555994688607047,0.3533805620601385,0.7011094534002831
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.07774792611598969,0.24176613773618424,0.7566682192995408,0.3522642323480399,0.7022019934757504
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.07381178438663483,0.24188066380364553,0.7661908455214439,0.33810732609118715,0.7140417597151284
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.07655993103981018,0.24580432261739457,0.7625048988178994,0.34880414149802763,0.7068503786599358
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,0.00046498002484440804,0.001694606467416244,0.7846902513463734,0.12460511200100537,0.8300425696726841
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.3822994828224182,1.249241088117872,0.7656819023494517,0.3471654524816041,0.7092582249339238
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.08810758590698242,0.29103213122912813,0.7676118277121784,0.3435333492458265,0.7120392392331759
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.07871784269809723,0.24323573282786778,0.7554993990375833,0.3531265502113052,0.701186424413139
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.07849808037281036,0.24236637353897095,0.7553543890081614,0.3520354713606371,0.7016594588237621
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.07356753945350647,0.24035526386329106,0.7656508585033714,0.337785043437602,0.7139329075328847
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.07350796461105347,0.239176122205598,0.7649129977818272,0.34179090312857147,0.7115610473266278
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.3799138069152832,1.2505834443228585,0.7669951257956491,0.34675833180033594,0.7101183969976566
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.08824213594198227,0.29102212616375517,0.7673333747502402,0.3454042943202245,0.7109645402150079
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.07870282977819443,0.2420194489615304,0.7546075374387572,0.35302260472881697,0.7007924663549701
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.07850407809019089,0.2426268756389618,0.7555387383914334,0.353029429170048,0.7012546546106927
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.0771493911743164,0.24447080280099595,0.7601226769353966,0.3465782572768566,0.70677220982927
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.07933112978935242,0.25077493488788605,0.7596798778389046,0.35236358103652893,0.7036581484011879
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,0.00047952524619176984,0.0013737405284440943,0.7412539244210731,0.18055998611575194,0.7803469691526606
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.38055115938186646,1.24492803641728,0.7658837096375305,0.34917550053941676,0.7083541045490569
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.0881795808672905,0.2881726941892079,0.7656993548024842,0.34717002417436765,0.7092646653140583
