name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.2.attn.c_k.weight,2,attn_qkv,attn,589824,768x768,1,0.03890218585729599,0.18593921405928476,0.8269794358524309,0.13333964009605717,0.8468198978781869
transformer.h.2.attn.c_v.weight,2,attn_qkv,attn,589824,768x768,1,0.025075064972043037,0.14427707663604192,0.8519353535541829,0.06051100400957259,0.8957121747723051
transformer.h.2.attn.c_proj.weight,2,attn_out,attn,589824,768x768,1,0.029653921723365784,0.17875395928110396,0.8577120904428284,0.06397016547583173,0.8968709624834983
transformer.h.2.mlp.c_fc.weight,2,mlp_up,mlp,2359296,3072x768,0,0.09983877837657928,0.5081598460674286,0.835791111422533,0.1254969794244796,0.8551470659990268
transformer.h.2.mlp.c_proj.weight,2,mlp_down,mlp,2359296,768x3072,0,0.09712617844343185,0.4868332360471998,0.8336764918360776,0.1292230111260304,0.8522267403550237
transformer.h.3.attn.c_q.weight,3,attn_qkv,attn,589824,768x768,1,0.04195278137922287,0.20223062379019602,0.8281915130550528,0.13640503133819634,0.8458932408584282
transformer.h.3.attn.c_k.weight,3,attn_qkv,attn,589824,768x768,1,0.041637253016233444,0.20369503966399602,0.8302822161675055,0.13826429232004456,0.8460089619237305
transformer.h.3.attn.c_v.weight,3,attn_qkv,attn,589824,768x768,1,0.023891506716609,0.14054034863199508,0.8547026872259164,0.0681998280704305,0.893251429577743
transformer.h.3.attn.c_proj.weight,3,attn_out,attn,589824,768x768,1,0.031254686415195465,0.18721682046140944,0.8569393013211171,0.07597861224403395,0.8904803445385416
transformer.h.3.attn.ve_gate.weight,3,attn_aux,attn,72,6x12,0,5.9687913562811445e-06,1.7037649870742045e-05,0.7405599893793984,0.16154322865231877,0.7895083803635399
transformer.h.3.mlp.c_fc.weight,3,mlp_up,mlp,2359296,3072x768,0,0.12784677743911743,0.6461322265011924,0.8348188041429389,0.12908519366984458,0.8528668052365471
transformer.h.3.mlp.c_proj.weight,3,mlp_down,mlp,2359296,768x3072,0,0.12557056546211243,0.6303200892039708,0.8338773410056464,0.12980862786767836,0.8520343565689841
transformer.h.4.attn.c_q.weight,4,attn_qkv,attn,589824,768x768,1,0.04437987506389618,0.20286224356719426,0.8205003447243739,0.15710582227588665,0.8316972612242437
transformer.h.4.attn.c_k.weight,4,attn_qkv,attn,589824,768x768,1,0.04406438767910004,0.20073539657252176,0.8199982577034967,0.16142016493473565,0.8292890463843805
transformer.h.4.attn.c_v.weight,4,attn_qkv,attn,589824,768x768,1,0.026403293013572693,0.1553936100431851,0.8547648910975701,0.07657768421201437,0.8890936034427779
transformer.h.4.attn.c_proj.weight,4,attn_out,attn,589824,768x768,1,0.03100947104394436,0.1836865565606526,0.8555656972794387,0.07204191278217653,0.891761892248631
transformer.h.4.mlp.c_fc.weight,4,mlp_up,mlp,2359296,3072x768,0,0.13890261948108673,0.6992861117635455,0.8342824064517913,0.1344569420088628,0.8499127322214642
transformer.h.4.mlp.c_proj.weight,4,mlp_down,mlp,2359296,768x3072,0,0.1348610520362854,0.6710645130702427,0.8326631417648858,0.13232396533433752,0.8501695882152741
transformer.h.5.attn.c_q.weight,5,attn_qkv,attn,589824,768x768,1,0.04285820201039314,0.2066249336515154,0.8282120276519485,0.1472023387970529,0.8405048444274478
transformer.h.5.attn.c_k.weight,5,attn_qkv,attn,589824,768x768,1,0.042924776673316956,0.2061801893370492,0.827683978522007,0.14488362366694582,0.8414001774275306
transformer.h.5.attn.c_v.weight,5,attn_qkv,attn,589824,768x768,1,0.02780102752149105,0.16705435514450073,0.8573248162759469,0.06457413505788091,0.896375340609033
transformer.h.5.attn.c_proj.weight,5,attn_out,attn,589824,768x768,1,0.034989133477211,0.19164284212248667,0.8456125470175813,0.10527926837814545,0.8701666393197178
transformer.h.5.attn.ve_gate.weight,5,attn_aux,attn,72,6x12,0,5.6439885156578384e-06,2.0996970436369467e-05,0.7881461952694332,0.16822431365757715,0.8099609408059281
transformer.h.5.mlp.c_fc.weight,5,mlp_up,mlp,2359296,3072x768,0,0.13772842288017273,0.6998702713421413,0.835567529139895,0.12643851592762637,0.8545645066061343
transformer.h.5.mlp.c_proj.weight,5,mlp_down,mlp,2359296,768x3072,0,0.1363525539636612,0.6801075509616307,0.8329954481044266,0.13075350548407474,0.8511209713101759
transformer.h.6.attn.c_q.weight,6,attn_qkv,attn,589824,768x768,1,0.04180359095335007,0.20211680020604814,0.8286178914577418,0.14822820523756894,0.8401948431100864
transformer.h.6.attn.c_k.weight,6,attn_qkv,attn,589824,768x768,1,0.04211143031716347,0.19729143806866237,0.8240980544589969,0.1473724420596202,0.8383628061996884
transformer.h.6.attn.c_v.weight,6,attn_qkv,attn,589824,768x768,1,0.02719196118414402,0.16107384860515594,0.8555661210361231,0.06772221380159248,0.8939219536172653
transformer.h.6.attn.c_proj.weight,6,attn_out,attn,589824,768x768,1,0.02870173752307892,0.1764929166861943,0.8601243407939532,0.06486694236462015,0.8976286992146665
transformer.h.6.mlp.c_fc.weight,6,mlp_up,mlp,2359296,3072x768,0,0.15787659585475922,0.775191741330283,0.8307984639891924,0.14157836833709792,0.8446100478260472
transformer.h.6.mlp.c_proj.weight,6,mlp_down,mlp,2359296,768x3072,0,0.15613502264022827,0.7516988260405404,0.828013658152185,0.1443397803443688,0.8418369389039081
transformer.h.7.attn.c_q.weight,7,attn_qkv,attn,589824,768x768,1,0.042465467005968094,0.2038602509668895,0.8276044119329541,0.14745452968222647,0.8400749411253638
transformer.h.7.attn.c_k.weight,7,attn_qkv,attn,589824,768x768,1,0.041775815188884735,0.20418486424854823,0.8301524646767307,0.14453671407812135,0.8428078752993047
transformer.h.7.attn.c_v.weight,7,attn_qkv,attn,589824,768x768,1,0.029462376609444618,0.1706823536327907,0.8527946422881767,0.07436728139959754,0.8892136804442896
transformer.h.7.attn.c_proj.weight,7,attn_out,attn,589824,768x768,1,0.03888746723532677,0.19632591094289506,0.8346715329862674,0.12907558541225053,0.8527979737870084
transformer.h.7.attn.ve_gate.weight,7,attn_aux,attn,72,6x12,0,3.861148343276e-06,1.617994413598873e-05,0.8073384299148916,0.0611721945425929,0.8730831176861493
transformer.h.7.mlp.c_fc.weight,7,mlp_up,mlp,2359296,3072x768,0,0.16626045107841492,0.8070733887808663,0.829184556963054,0.14616261472853775,0.8415109711172581
transformer.h.7.mlp.c_proj.weight,7,mlp_down,mlp,2359296,768x3072,0,0.16930752992630005,0.7960855449948993,0.8246232189513895,0.15377264264100424,0.8354252881551927
transformer.h.8.attn.c_q.weight,8,attn_qkv,attn,589824,768x768,1,0.04393438994884491,0.20443025018487657,0.8231052941948971,0.15217363311459817,0.8354658305401494
transformer.h.8.attn.c_k.weight,8,attn_qkv,attn,589824,768x768,1,0.042984191328287125,0.20233513840607234,0.8247826970062574,0.1533397227421948,0.8357214871320313
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.02778271585702896,0.16725237241813115,0.8575501664714175,0.0677050747070132,0.8949225458822021
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.03437788411974907,0.1972385879073824,0.8515740965274609,0.09438599039833852,0.8785940530645612
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.16188021004199982,0.8036688225609916,0.8323438742353743,0.13961352911029926,0.8463651725625375
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.1666652262210846,0.7950763021196637,0.8267047628601158,0.14786246428143843,0.8394211492893386
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.04487144947052002,0.20536551092352187,0.8206841651214831,0.1585552638358667,0.8310644506428082
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.04475860670208931,0.20642476635319845,0.8218090387207376,0.15983229604725452,0.8309883713367416
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.028935354202985764,0.17289395204612187,0.8566345257746052,0.07404390068663874,0.8912953125439833
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.04345209151506424,0.20891951024532318,0.8278249564849236,0.14877459558678163,0.839525180449071
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,1.39511776069412e-05,2.252245667477837e-05,0.6174996574461604,0.4187457370076139,0.5993769602192732
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.16601765155792236,0.8108848333358765,0.8300570894996029,0.14321667951028252,0.8434202049946602
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.16689956188201904,0.796464911528996,0.826753459891382,0.14779957794006618,0.839476940975658
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.045174211263656616,0.20554248350007193,0.8198196920782317,0.16040181989354976,0.829708936092341
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.04418184980750084,0.20091186463832855,0.8197348719962139,0.1561277761849951,0.8318035479056094
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.02822848968207836,0.16787020436355046,0.856049578405096,0.06288752200308444,0.8965810282010058
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.0399647019803524,0.20326020887919835,0.8356882860430778,0.13191467882818667,0.8518868036074456
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.16061510145664215,0.7890967130661011,0.8308801691201918,0.14266324542506278,0.8441084618475645
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.16129909455776215,0.7783714362553188,0.8283450536453529,0.14514472124752814,0.8416001661989124
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.04577244818210602,0.20973569367613112,0.820857183457184,0.16220385219547553,0.8293266656308542
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.04619723558425903,0.20997038696493422,0.8196601306420467,0.16603959365453455,0.826810268493756
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.03245772048830986,0.18422133369105204,0.85020370053193,0.09117593749122183,0.879513881520354
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.04282999038696289,0.20298963572297776,0.8257665953498459,0.1497824014166973,0.8379920969665743
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,6.367718469846295e-06,2.345848562461989e-05,0.7865059043491314,0.0704795966436584,0.8580131538527365
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.17185992002487183,0.8185070157051086,0.8264684392980091,0.15390573413068026,0.8362813525836644
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.15975767374038696,0.7886870758874076,0.8315582707341868,0.13702940089772045,0.8472644349182332
