family,recipe,alpha_group,alpha_other,bpb,method_minus_raw,paired_eval_se,eval_seconds,optimizer,floor,stream_seed
structured_grid,structured:g0.000:o0.000,0.0,0.0,1.1024892622295706,0.0,0.0,1.7407547398470342,native,0.1,10503
structured_grid,structured:g0.000:o0.125,0.0,0.125,1.102383885700462,-0.0001053765291087385,1.8800417547851326e-05,1.6707811318337917,native,0.1,10503
structured_grid,structured:g0.000:o0.250,0.0,0.25,1.1022984501381141,-0.00019081209145632022,2.7734970869735293e-05,1.7213222030550241,native,0.1,10503
structured_grid,structured:g0.000:o0.375,0.0,0.375,1.1022320476007268,-0.0002572146288437032,3.881052552220859e-05,1.7044508918188512,native,0.1,10503
structured_grid,structured:g0.000:o0.500,0.0,0.5,1.10223302876018,-0.0002562334693905072,5.084338588923511e-05,1.6485067689791322,native,0.1,10503
structured_grid,structured:g0.000:o0.625,0.0,0.625,1.1022780664610639,-0.00021119576850675732,5.881672077607327e-05,1.6096714530140162,native,0.1,10503
structured_grid,structured:g0.000:o0.750,0.0,0.75,1.102431980647393,-5.728158217771853e-05,6.937864796593008e-05,1.6962069110013545,native,0.1,10503
structured_grid,structured:g0.000:o0.875,0.0,0.875,1.102493648307036,4.386077465546451e-06,8.1881899398032e-05,1.6312347669154406,native,0.1,10503
structured_grid,structured:g0.000:o1.000,0.0,1.0,1.1026706835867683,0.0001814213571977013,9.237816584766012e-05,1.6365774688310921,native,0.1,10503
structured_grid,structured:g0.125:o0.000,0.125,0.0,1.10168489472357,-0.0008043675060005143,3.0660481523101064e-05,1.6771685676649213,native,0.1,10503
structured_grid,structured:g0.125:o0.125,0.125,0.125,1.1015766991739335,-0.0009125630556369863,3.3548299013046594e-05,1.6610136809758842,native,0.1,10503
structured_grid,structured:g0.125:o0.250,0.125,0.25,1.1015063227971884,-0.0009829394323821947,3.827790190174628e-05,1.689170247875154,native,0.1,10503
structured_grid,structured:g0.125:o0.375,0.125,0.375,1.1014302801130338,-0.0010589821165366137,4.9749362821275466e-05,1.670241150073707,native,0.1,10503
structured_grid,structured:g0.125:o0.500,0.125,0.5,1.1014822509314797,-0.0010070112980908926,5.808834641932174e-05,1.6335590099915862,native,0.1,10503
structured_grid,structured:g0.125:o0.625,0.125,0.625,1.101505957349916,-0.0009833048796545323,6.695616709795467e-05,1.6412693778984249,native,0.1,10503
structured_grid,structured:g0.125:o0.750,0.125,0.75,1.101616888860446,-0.0008723733691246311,7.307622789707472e-05,1.6404283181764185,native,0.1,10503
structured_grid,structured:g0.125:o0.875,0.125,0.875,1.101712102705315,-0.0007771595242556991,8.573785345230463e-05,1.65738688968122,native,0.1,10503
structured_grid,structured:g0.125:o1.000,0.125,1.0,1.1019011126200142,-0.000588149609556431,9.736987103637455e-05,1.676838113926351,native,0.1,10503
structured_grid,structured:g0.250:o0.000,0.25,0.0,1.1010528968172812,-0.0014363654122893452,5.107702851658607e-05,1.7136084120720625,native,0.1,10503
