family,recipe,alpha_group,alpha_other,bpb,method_minus_raw,paired_eval_se,eval_seconds,optimizer,floor,stream_seed
structured_grid,structured:g0.000:o0.000,0.0,0.0,1.1021307517650585,0.0,0.0,1.6968148950254545,native,0.1,6103
structured_grid,structured:g0.000:o0.125,0.0,0.125,1.1020392921370306,-9.145962802792514e-05,1.9529348545289814e-05,1.5483709799591452,native,0.1,6103
structured_grid,structured:g0.000:o0.250,0.0,0.25,1.1019861883089535,-0.00014456345610516612,2.899634766358398e-05,1.5760537679307163,native,0.1,6103
structured_grid,structured:g0.000:o0.375,0.0,0.375,1.101990835042515,-0.00013991672254338137,4.003362852501164e-05,1.5559940590756014,native,0.1,6103
structured_grid,structured:g0.000:o0.500,0.0,0.5,1.1019925120075258,-0.00013823975753267902,4.8410276215694366e-05,1.5533195299794897,native,0.1,6103
structured_grid,structured:g0.000:o0.625,0.0,0.625,1.10191768755501,-0.00021306421004825896,5.571229701705801e-05,1.5709353560814634,native,0.1,6103
structured_grid,structured:g0.000:o0.750,0.0,0.75,1.1019875539060926,-0.00014319785896592906,6.542365176681581e-05,1.5802245000377297,native,0.1,6103
structured_grid,structured:g0.000:o0.875,0.0,0.875,1.1020736055801637,-5.714618489467693e-05,7.668281281831779e-05,1.6388970229309052,native,0.1,6103
structured_grid,structured:g0.000:o1.000,0.0,1.0,1.1022063191822045,7.556741714602466e-05,8.741632401750193e-05,1.5651371610583737,native,0.1,6103
structured_grid,structured:g0.125:o0.000,0.125,0.0,1.1013382650507895,-0.0007924867142691319,2.6339135688289848e-05,1.5654915800550953,native,0.1,6103
structured_grid,structured:g0.125:o0.125,0.125,0.125,1.1012833460266287,-0.0008474057384297486,3.005570077516193e-05,1.565879214904271,native,0.1,6103
structured_grid,structured:g0.125:o0.250,0.125,0.25,1.101231887358455,-0.0008988644066034637,3.620872209658787e-05,1.553274507052265,native,0.1,6103
structured_grid,structured:g0.125:o0.375,0.125,0.375,1.1012226894968058,-0.0009080622682528655,4.3621958230494946e-05,1.54939160507638,native,0.1,6103
structured_grid,structured:g0.125:o0.500,0.125,0.5,1.1012063625546928,-0.0009243892103656479,5.1742217061959126e-05,1.5784740980016068,native,0.1,6103
structured_grid,structured:g0.125:o0.625,0.125,0.625,1.101197773684181,-0.000932978080877717,5.9074261956074336e-05,1.5722183189354837,native,0.1,6103
structured_grid,structured:g0.125:o0.750,0.125,0.75,1.1012663814363164,-0.0008643703287421148,7.354773668600805e-05,1.5320609839400277,native,0.1,6103
structured_grid,structured:g0.125:o0.875,0.125,0.875,1.101338608391586,-0.0007921433734724599,8.143878628085858e-05,1.5278759800130501,native,0.1,6103
structured_grid,structured:g0.125:o1.000,0.125,1.0,1.101524866396099,-0.0006058853689593548,9.197306034069782e-05,1.5848464500159025,native,0.1,6103
structured_grid,structured:g0.250:o0.000,0.25,0.0,1.1007571104687441,-0.0013736412963144696,4.649344014713881e-05,1.5263052199734375,native,0.1,6103
structured_grid,structured:g0.250:o0.125,0.25,0.125,1.1006971330802653,-0.001433618684793381,4.8710738031832005e-05,1.5681060480419546,native,0.1,6103
structured_grid,structured:g0.250:o0.250,0.25,0.25,1.1006302334320917,-0.00150051833296669,5.192839874858079e-05,1.526536090997979,native,0.1,6103
structured_grid,structured:g0.250:o0.375,0.25,0.375,1.1006407109799938,-0.0014900407850645236,5.691406831387591e-05,1.5509573420276865,native,0.1,6103
structured_grid,structured:g0.250:o0.500,0.25,0.5,1.1006567271978995,-0.001474024567158859,6.369415184999798e-05,1.5658821269171312,native,0.1,6103
structured_grid,structured:g0.250:o0.625,0.25,0.625,1.1006519196238806,-0.0014788321411777945,7.06081972985554e-05,1.593362180981785,native,0.1,6103
structured_grid,structured:g0.250:o0.750,0.25,0.75,1.1007162072036534,-0.0014145445614049956,8.340322332966462e-05,1.638773315004073,native,0.1,6103
structured_grid,structured:g0.250:o0.875,0.25,0.875,1.1008305972136885,-0.0013001545513699683,9.18906164334616e-05,1.5990272930357605,native,0.1,6103
structured_grid,structured:g0.250:o1.000,0.25,1.0,1.1010005584185811,-0.0011301933464772807,0.00010242436019952202,1.546247811987996,native,0.1,6103
structured_grid,structured:g0.375:o0.000,0.375,0.0,1.1003406585762865,-0.0017900931887720878,6.373660494256214e-05,1.5560977360000834,native,0.1,6103
structured_grid,structured:g0.375:o0.125,0.375,0.125,1.1002944578491904,-0.0018362939158680508,6.461053868684905e-05,1.576736079994589,native,0.1,6103
structured_grid,structured:g0.375:o0.250,0.375,0.25,1.1002337565501588,-0.001896995214899621,6.993009685475678e-05,1.5915664359927177,native,0.1,6103
structured_grid,structured:g0.375:o0.375,0.375,0.375,1.1002358115267061,-0.0018949402383523738,7.605507417283196e-05,1.554544446989894,native,0.1,6103
structured_grid,structured:g0.375:o0.500,0.375,0.5,1.100253099567015,-0.0018776521980435872,8.205289652602789e-05,1.6022571959765628,native,0.1,6103
structured_grid,structured:g0.375:o0.625,0.375,0.625,1.1002904746897078,-0.0018402770753505847,8.85619699438172e-05,1.5905639439588413,native,0.1,6103
structured_grid,structured:g0.375:o0.750,0.375,0.75,1.100361471916235,-0.001769279848823621,9.955603150947768e-05,1.5926105919061229,native,0.1,6103
structured_grid,structured:g0.375:o0.875,0.375,0.875,1.1005017897415388,-0.0016289620235196735,0.00010515308273024496,1.579272055067122,native,0.1,6103
structured_grid,structured:g0.375:o1.000,0.375,1.0,1.100629929510765,-0.0015008222542933422,0.00011652049341229017,1.5880912949796766,native,0.1,6103
structured_grid,structured:g0.500:o0.000,0.5,0.0,1.1000954408150738,-0.0020353109499844455,8.047469732541066e-05,1.6057492629624903,native,0.1,6103
structured_grid,structured:g0.500:o0.125,0.5,0.125,1.100056699826769,-0.0020740519382895575,8.345549514128047e-05,1.5760556239401922,native,0.1,6103
structured_grid,structured:g0.500:o0.250,0.5,0.25,1.0999980289561688,-0.002132722808889492,8.737224097077338e-05,1.5826388159766793,native,0.1,6103
structured_grid,structured:g0.500:o0.375,0.5,0.375,1.100004251573087,-0.0021265001919714647,9.187759414787627e-05,1.5711898650042713,native,0.1,6103
structured_grid,structured:g0.500:o0.500,0.5,0.5,1.1000334080195433,-0.0020973437455151546,9.633234030346291e-05,1.589702069060877,native,0.1,6103
structured_grid,structured:g0.500:o0.625,0.5,0.625,1.1000842760804055,-0.002046475684652823,0.00010243468121752427,1.5639551650965586,native,0.1,6103
structured_grid,structured:g0.500:o0.750,0.5,0.75,1.1001975492768041,-0.0019332024882542567,0.00011108506782793184,1.6086188110057265,native,0.1,6103
structured_grid,structured:g0.500:o0.875,0.5,0.875,1.10030030252425,-0.0018304492408084735,0.00012241581576796762,1.594360048067756,native,0.1,6103
structured_grid,structured:g0.500:o1.000,0.5,1.0,1.1004883045107454,-0.001642447254313114,0.00012958178495951214,1.6645658679772168,native,0.1,6103
structured_grid,structured:g0.625:o0.000,0.625,0.0,1.1000172860707855,-0.002113465694273073,0.0001016018689121085,1.595094742020592,native,0.1,6103
structured_grid,structured:g0.625:o0.125,0.625,0.125,1.0999799788085567,-0.002150772956501819,0.00010467391336892374,1.5896931720199063,native,0.1,6103
structured_grid,structured:g0.625:o0.250,0.625,0.25,1.0999536344804683,-0.002177117284590033,0.00010999350181156501,1.5674128360114992,native,0.1,6103
structured_grid,structured:g0.625:o0.375,0.625,0.375,1.0999719830633843,-0.002158768701674153,0.0001109937768828002,1.605924185947515,native,0.1,6103
structured_grid,structured:g0.625:o0.500,0.625,0.5,1.1000032815998575,-0.0021274701652009634,0.00011742393050198604,1.5709294480038807,native,0.1,6103
structured_grid,structured:g0.625:o0.625,0.625,0.625,1.1000640886977884,-0.0020666630672701563,0.00012297116430308498,1.572640459984541,native,0.1,6103
structured_grid,structured:g0.625:o0.750,0.625,0.75,1.100131424617769,-0.001999327147289405,0.00013051218428549195,1.5715550259919837,native,0.1,6103
structured_grid,structured:g0.625:o0.875,0.625,0.875,1.1002868508402428,-0.0018439009248157976,0.00013530181120639201,1.5572959439596161,native,0.1,6103
structured_grid,structured:g0.625:o1.000,0.625,1.0,1.100468892891732,-0.0016618588733264463,0.00014683667689167145,1.5861601770156994,native,0.1,6103
structured_grid,structured:g0.750:o0.000,0.75,0.0,1.1001160965171286,-0.0020146552479299966,0.00012087657733869538,1.588210824993439,native,0.1,6103
structured_grid,structured:g0.750:o0.125,0.75,0.125,1.100067774907484,-0.00206297685757445,0.00012568329046682038,1.5716223509516567,native,0.1,6103
structured_grid,structured:g0.750:o0.250,0.75,0.25,1.1000409614924984,-0.002089790272559955,0.00012641178485304865,1.526817942969501,native,0.1,6103
structured_grid,structured:g0.750:o0.375,0.75,0.375,1.1000450645849225,-0.002085687180135895,0.0001315819598862329,1.5763676889473572,native,0.1,6103
structured_grid,structured:g0.750:o0.500,0.75,0.5,1.1001148314363651,-0.0020159203286934796,0.0001362917056054082,1.5686993830604479,native,0.1,6103
structured_grid,structured:g0.750:o0.625,0.75,0.625,1.1001633801920132,-0.0019673715730451798,0.00014133460395650326,1.5504144569858909,native,0.1,6103
structured_grid,structured:g0.750:o0.750,0.75,0.75,1.1003005727817503,-0.001830178983307968,0.0001481324739903544,1.6286863619461656,native,0.1,6103
structured_grid,structured:g0.750:o0.875,0.75,0.875,1.1004407872396031,-0.001689964525455277,0.00015559813333278384,1.5382666930090636,native,0.1,6103
structured_grid,structured:g0.750:o1.000,0.75,1.0,1.1006343646748624,-0.0014963870901961024,0.00016109805221176031,1.573705573915504,native,0.1,6103
structured_grid,structured:g0.875:o0.000,0.875,0.0,1.1003747577953822,-0.0017559939696763123,0.00013933391403441516,1.561373303993605,native,0.1,6103
structured_grid,structured:g0.875:o0.125,0.875,0.125,1.1003506485827854,-0.0017801031822728807,0.00014265684651759713,1.57897927693557,native,0.1,6103
structured_grid,structured:g0.875:o0.250,0.875,0.25,1.1003377767088187,-0.0017929750562399732,0.00014747606564022956,1.5588190900161862,native,0.1,6103
structured_grid,structured:g0.875:o0.375,0.875,0.375,1.100337429202208,-0.0017933225628504607,0.00015059726093163452,1.568095691036433,native,0.1,6103
structured_grid,structured:g0.875:o0.500,0.875,0.5,1.100403538752903,-0.0017272130121556324,0.0001545133896929881,1.5342009789310396,native,0.1,6103
structured_grid,structured:g0.875:o0.625,0.875,0.625,1.1004900560876312,-0.0016406956774273444,0.0001614282515580138,1.5378323399927467,native,0.1,6103
structured_grid,structured:g0.875:o0.750,0.875,0.75,1.100598003116653,-0.0015327486484055554,0.00016685009192238715,1.5810109820449725,native,0.1,6103
structured_grid,structured:g0.875:o0.875,0.875,0.875,1.1007561282630087,-0.0013746235020498498,0.00017189734720315166,1.5752204010495916,native,0.1,6103
structured_grid,structured:g0.875:o1.000,0.875,1.0,1.1009649430705686,-0.0011658086944899195,0.00018084699504631064,1.5227449670201167,native,0.1,6103
structured_grid,structured:g1.000:o0.000,1.0,0.0,1.1008178111982594,-0.0013129405667990889,0.00016247277956072176,1.5469452030956745,native,0.1,6103
structured_grid,structured:g1.000:o0.125,1.0,0.125,1.1007729036852947,-0.001357848079763949,0.00016363366301913924,1.5577724389731884,native,0.1,6103
structured_grid,structured:g1.000:o0.250,1.0,0.25,1.100747023893243,-0.0013837278718153764,0.00016513718570117955,1.5757592939771712,native,0.1,6103
structured_grid,structured:g1.000:o0.375,1.0,0.375,1.1008047154745717,-0.001326036290486667,0.00016996457173086078,1.5734387999400496,native,0.1,6103
structured_grid,structured:g1.000:o0.500,1.0,0.5,1.1008592882849002,-0.0012714634801582556,0.00017359569465049497,1.5576849540229887,native,0.1,6103
structured_grid,structured:g1.000:o0.625,1.0,0.625,1.1009789610199927,-0.0011517907450658352,0.0001792993459590775,1.5613242180552334,native,0.1,6103
structured_grid,structured:g1.000:o0.750,1.0,0.75,1.1011017900789037,-0.001028961686154562,0.0001845164937471094,1.615192431025207,native,0.1,6103
structured_grid,structured:g1.000:o0.875,1.0,0.875,1.1012713193282146,-0.0008594324368436951,0.00018949378446869,1.5523709380067885,native,0.1,6103
structured_grid,structured:g1.000:o1.000,1.0,1.0,1.1014559018511774,-0.0006748499138812276,0.0001981698855013558,1.5421855339081958,native,0.1,6103
scalar_grid,scalar:a0.000,0.0,0.0,1.1021307517650585,0.0,0.0,1.6968148950254545,native,0.1,6103
scalar_grid,scalar:a0.050,0.05,0.05,1.101762188666918,-0.0003685630981406351,1.6751597669201954e-05,1.551066086976789,native,0.1,6103
scalar_grid,scalar:a0.100,0.1,0.1,1.101453974232824,-0.0006767775322345619,2.304337359111687e-05,1.5560463609872386,native,0.1,6103
scalar_grid,scalar:a0.150,0.15,0.15,1.1011606805541234,-0.0009700712109351941,3.510508485299391e-05,1.562031720066443,native,0.1,6103
scalar_grid,scalar:a0.200,0.2,0.2,1.100875843304199,-0.0012549084608595232,4.349158739753789e-05,1.5934906529728323,native,0.1,6103
scalar_grid,scalar:a0.250,0.25,0.25,1.1006302334320917,-0.00150051833296669,5.192839874858079e-05,1.526536090997979,native,0.1,6103
scalar_grid,scalar:a0.300,0.3,0.3,1.1004729990124718,-0.0016577527525867553,5.937557834684314e-05,1.5930574530502781,native,0.1,6103
scalar_grid,scalar:a0.350,0.35,0.35,1.1003278751290904,-0.0018028766359681134,7.303219513720478e-05,1.5787711349548772,native,0.1,6103
scalar_grid,scalar:a0.400,0.4,0.4,1.1001861740977552,-0.0019445776673032815,7.830966330173397e-05,1.5361083060270175,native,0.1,6103
scalar_grid,scalar:a0.450,0.45,0.45,1.1001023891103827,-0.0020283626546757794,8.59007317590284e-05,1.5847981569822878,native,0.1,6103
scalar_grid,scalar:a0.500,0.5,0.5,1.1000334080195433,-0.0020973437455151546,9.633234030346291e-05,1.589702069060877,native,0.1,6103
scalar_grid,scalar:a0.550,0.55,0.55,1.1000083606588036,-0.0021223911062549575,0.00010558691679992016,1.5373898289399222,native,0.1,6103
scalar_grid,scalar:a0.600,0.6,0.6,1.1000442419622511,-0.0020865098028074614,0.00011520383370032281,1.5626653300132602,native,0.1,6103
scalar_grid,scalar:a0.650,0.65,0.65,1.1000770962579873,-0.0020536555070710914,0.0001285586032245973,1.5750457929680124,native,0.1,6103
scalar_grid,scalar:a0.700,0.7,0.7,1.1001551667306373,-0.001975585034421242,0.000138469179965772,1.5701543800532818,native,0.1,6103
scalar_grid,scalar:a0.750,0.75,0.75,1.1003005727817503,-0.001830178983307968,0.0001481324739903544,1.6286863619461656,native,0.1,6103
scalar_grid,scalar:a0.800,0.8,0.8,1.1004296648321183,-0.0017010869329401306,0.0001557854910469914,1.5387094309553504,native,0.1,6103
scalar_grid,scalar:a0.850,0.85,0.85,1.1006461870080977,-0.001484564756960769,0.00016583902541475045,1.571447359980084,native,0.1,6103
scalar_grid,scalar:a0.900,0.9,0.9,1.100871597455872,-0.0012591543091863902,0.00017561482578193542,1.5924024030100554,native,0.1,6103
scalar_grid,scalar:a0.950,0.95,0.95,1.101144658098872,-0.000986093666186568,0.00018683647623768263,1.6294250129722059,native,0.1,6103
scalar_grid,scalar:a1.000,1.0,1.0,1.1014559018511774,-0.0006748499138812276,0.0001981698855013558,1.5421855339081958,native,0.1,6103
