name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.0.attn.c_q.weight,0,attn_qkv,attn,589824,768x768,1,0.08041345328092575,0.24595501167433603,0.7536114486675398,0.35775666349027485,0.6979273925886325
transformer.h.0.attn.c_k.weight,0,attn_qkv,attn,589824,768x768,1,0.08020161092281342,0.24501618104321615,0.753391072370386,0.3582658936831103,0.6975625893436379
transformer.h.0.attn.c_v.weight,0,attn_qkv,attn,589824,768x768,1,0.07629282772541046,0.24005640191691263,0.7588335277071162,0.34833655871731767,0.7052484844948992
transformer.h.0.attn.c_proj.weight,0,attn_out,attn,589824,768x768,1,0.07321900129318237,0.23667223751544952,0.763726778547626,0.33947314720606014,0.712126815670783
transformer.h.0.mlp.c_fc.weight,0,mlp_up,mlp,2359296,3072x768,0,0.3874838948249817,1.2237486924443925,0.7595108875735517,0.3618986205331227,0.6988061335202145
transformer.h.0.mlp.c_proj.weight,0,mlp_down,mlp,2359296,768x3072,0,0.08330939710140228,0.26562576634543283,0.7612467706651882,0.34999640756665795,0.7056251815492651
transformer.h.1.attn.c_q.weight,1,attn_qkv,attn,589824,768x768,1,0.07725534588098526,0.2438423399414335,0.7594023585591617,0.34683067094664205,0.7062858438062598
transformer.h.1.attn.c_k.weight,1,attn_qkv,attn,589824,768x768,1,0.07679203152656555,0.24289255057062423,0.7597881292153795,0.34665329979719645,0.7065674147090915
transformer.h.1.attn.c_v.weight,1,attn_qkv,attn,589824,768x768,1,0.07271324098110199,0.2357113744531359,0.7642430683467745,0.3372630585567686,0.7134900048950029
transformer.h.1.attn.c_proj.weight,1,attn_out,attn,589824,768x768,1,0.07195790112018585,0.2392572590282985,0.768784075024321,0.33293618772561057,0.7179239436493552
transformer.h.1.attn.ve_gate.weight,1,attn_aux,attn,72,6x12,0,0.0002888105227611959,0.0017601197884817208,0.8590432670274674,0.15795136453015038,0.8505459512486585
transformer.h.1.mlp.c_fc.weight,1,mlp_up,mlp,2359296,3072x768,0,0.3664132058620453,1.211684959275382,0.7678134263402198,0.3417413696229905,0.7130360283586146
transformer.h.1.mlp.c_proj.weight,1,mlp_down,mlp,2359296,768x3072,0,0.08145000040531158,0.27195186061518534,0.7695258305371867,0.3360382999047474,0.7167437653162196
transformer.h.2.attn.c_q.weight,2,attn_qkv,attn,589824,768x768,1,0.07584942132234573,0.24000448201383864,0.7598591610830463,0.34611383219201913,0.7068726644455136
transformer.h.2.attn.c_k.weight,2,attn_qkv,attn,589824,768x768,1,0.0758638083934784,0.2389745329107557,0.759038851242804,0.34760545141861937,0.7057166999120923
transformer.h.2.attn.c_v.weight,2,attn_qkv,attn,589824,768x768,1,0.07063721865415573,0.234543114900589,0.7685394146098065,0.33296643912224716,0.7177864877437796
transformer.h.2.attn.c_proj.weight,2,attn_out,attn,589824,768x768,1,0.07048117369413376,0.237198999949864,0.7709271518557962,0.3300871932975789,0.7204199792791086
transformer.h.2.mlp.c_fc.weight,2,mlp_up,mlp,2359296,3072x768,0,0.370790958404541,1.211855139051165,0.7657145466692572,0.34458928513506776,0.7105626307670947
transformer.h.2.mlp.c_proj.weight,2,mlp_down,mlp,2359296,768x3072,0,0.07953192293643951,0.262085497379303,0.7671900839748408,0.33713480281857655,0.7150276405781322
transformer.h.3.attn.c_q.weight,3,attn_qkv,attn,589824,768x768,1,0.07571874558925629,0.240468544619424,0.7605256506696308,0.34440416733070633,0.7080607416694622
transformer.h.3.attn.c_k.weight,3,attn_qkv,attn,589824,768x768,1,0.07580703496932983,0.24070447470460618,0.7604920116572544,0.34613497972146606,0.7071785159678942
transformer.h.3.attn.c_v.weight,3,attn_qkv,attn,589824,768x768,1,0.07090483605861664,0.2352901122399739,0.7684323779585263,0.3291272261155774,0.7196525759214745
transformer.h.3.attn.c_proj.weight,3,attn_out,attn,589824,768x768,1,0.07153960317373276,0.24050103979451315,0.7707362653363946,0.32910299011530925,0.7208166376105427
transformer.h.3.attn.ve_gate.weight,3,attn_aux,attn,72,6x12,0,0.00031546299578621984,0.0018923545721918344,0.8571154608235477,0.127553616838019,0.8647809219927644
transformer.h.3.mlp.c_fc.weight,3,mlp_up,mlp,2359296,3072x768,0,0.3657103180885315,1.2168679918561662,0.7689148677253697,0.33908842073688755,0.714913223494241
transformer.h.3.mlp.c_proj.weight,3,mlp_down,mlp,2359296,768x3072,0,0.0825258120894432,0.2787545131785529,0.7715740207324439,0.3324688855636287,0.7195525675844077
transformer.h.4.attn.c_q.weight,4,attn_qkv,attn,589824,768x768,1,0.0760684683918953,0.23952297227723257,0.7589653628418682,0.3468733428441985,0.7060460099988348
transformer.h.4.attn.c_k.weight,4,attn_qkv,attn,589824,768x768,1,0.07602382451295853,0.23884109726973943,0.7585509872534295,0.3473297325366953,0.7056106273583671
transformer.h.4.attn.c_v.weight,4,attn_qkv,attn,589824,768x768,1,0.07008641213178635,0.23472994140216283,0.7700700394869712,0.3282146371491007,0.7209277011689352
transformer.h.4.attn.c_proj.weight,4,attn_out,attn,589824,768x768,1,0.07024215906858444,0.23772604124886648,0.7719174934419222,0.3266388273925178,0.7226393330247022
transformer.h.4.mlp.c_fc.weight,4,mlp_up,mlp,2359296,3072x768,0,0.36538776755332947,1.2156429971967424,0.7688926896934294,0.3385153709775148,0.7151886593579573
transformer.h.4.mlp.c_proj.weight,4,mlp_down,mlp,2359296,768x3072,0,0.0836862251162529,0.28046959212848116,0.770191162262799,0.33440433603512193,0.7178934131138386
transformer.h.5.attn.c_q.weight,5,attn_qkv,attn,589824,768x768,1,0.07586969435214996,0.23926391346114023,0.7592459437169865,0.3458565479636391,0.7066946978766737
transformer.h.5.attn.c_k.weight,5,attn_qkv,attn,589824,768x768,1,0.07556235045194626,0.23910995892116002,0.7598697177947356,0.34562365029876624,0.7071230337479847
transformer.h.5.attn.c_v.weight,5,attn_qkv,attn,589824,768x768,1,0.07002823799848557,0.2357962088925498,0.7710181814750849,0.32446713014701706,0.723275525664034
transformer.h.5.attn.c_proj.weight,5,attn_out,attn,589824,768x768,1,0.07117341458797455,0.240547348346029,0.7716757333773011,0.3302969298756869,0.7206894017508072
transformer.h.5.attn.ve_gate.weight,5,attn_aux,attn,72,6x12,0,0.00012986399815417826,0.0017610412989077823,0.9313217862597574,-0.009325639041302666,0.9656608931298787
transformer.h.5.mlp.c_fc.weight,5,mlp_up,mlp,2359296,3072x768,0,0.36939364671707153,1.2243185894829887,0.768218102160131,0.3391531932399677,0.7145324544600817
transformer.h.5.mlp.c_proj.weight,5,mlp_down,mlp,2359296,768x3072,0,0.08451831340789795,0.2835933544806072,0.7704003410359241,0.33492264129829846,0.7177388498688129
transformer.h.6.attn.c_q.weight,6,attn_qkv,attn,589824,768x768,1,0.0760095939040184,0.23941863221781595,0.7590272917596802,0.3473409038005258,0.7058431939795773
transformer.h.6.attn.c_k.weight,6,attn_qkv,attn,589824,768x768,1,0.07646118104457855,0.23887902923992702,0.7575279696312948,0.3495114579571564,0.7040082558370693
transformer.h.6.attn.c_v.weight,6,attn_qkv,attn,589824,768x768,1,0.07081681489944458,0.23843876591750554,0.7710087730272476,0.3263975274571829,0.7223056227850324
transformer.h.6.attn.c_proj.weight,6,attn_out,attn,589824,768x768,1,0.07116270065307617,0.23994977133614676,0.7712637484506205,0.32853974185763063,0.7213620032964949
transformer.h.6.mlp.c_fc.weight,6,mlp_up,mlp,2359296,3072x768,0,0.3702108561992645,1.2208140747887748,0.7673129760642025,0.3394387511105485,0.713937112476827
transformer.h.6.mlp.c_proj.weight,6,mlp_down,mlp,2359296,768x3072,0,0.08542302250862122,0.28545670424188885,0.7696745970531705,0.33636017058255624,0.7166572132353071
transformer.h.7.attn.c_q.weight,7,attn_qkv,attn,589824,768x768,1,0.07645319402217865,0.24046145166669572,0.7587577757538057,0.34915573112351267,0.7048010223151464
transformer.h.7.attn.c_k.weight,7,attn_qkv,attn,589824,768x768,1,0.0765373483300209,0.24148535089833395,0.7593336937403214,0.34902297602639587,0.7051553588569628
transformer.h.7.attn.c_v.weight,7,attn_qkv,attn,589824,768x768,1,0.0737052634358406,0.2412491738796234,0.7659811874248462,0.33405598721044133,0.7159626001072024
transformer.h.7.attn.c_proj.weight,7,attn_out,attn,589824,768x768,1,0.07901202142238617,0.25346178880759646,0.7623511416802091,0.34790376881785406,0.7072236864311775
transformer.h.7.attn.ve_gate.weight,7,attn_aux,attn,72,6x12,0,0.0004715956165455282,0.001392405729607812,0.7469982425073137,0.23179291197334226,0.7576026652669857
transformer.h.7.mlp.c_fc.weight,7,mlp_up,mlp,2359296,3072x768,0,0.38031062483787537,1.2394032648631506,0.7651988865094719,0.34627026969486696,0.7094643084073025
transformer.h.7.mlp.c_proj.weight,7,mlp_down,mlp,2359296,768x3072,0,0.08767341077327728,0.28898268938064575,0.7672322026977687,0.34319036278662685,0.7120209199555709
transformer.h.8.attn.c_q.weight,8,attn_qkv,attn,589824,768x768,1,0.07764339447021484,0.24082358607224055,0.7561964058629806,0.3502425481731794,0.7029769288449006
transformer.h.8.attn.c_k.weight,8,attn_qkv,attn,589824,768x768,1,0.07820003479719162,0.24023172472204482,0.7544213714258375,0.35164131145828553,0.7013900299837761
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.0721016377210617,0.23903614921229227,0.7682646057500372,0.3325517475101524,0.7178564291199424
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.0724368467926979,0.2391453491789954,0.7675193007520921,0.3370986215343528,0.7152103396088696
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.3787504732608795,1.2458979742867606,0.7668723508568316,0.34476596471570065,0.7110531930705655
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.0874936655163765,0.29013517924717497,0.7683077796370142,0.34222674039613166,0.7130405196204412
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.0784226581454277,0.24319903552532196,0.7561648990453035,0.3533006945642523,0.7014321022405257
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.07802395522594452,0.24280588115964616,0.7568058005298138,0.35214948170325355,0.7023281594132802
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.07426717877388,0.24189610992159163,0.7650986644264884,0.338414341158803,0.7133421616338427
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.07732036709785461,0.24667628960950033,0.7613544291363072,0.35071091558834744,0.7053217567739799
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,0.0005053504137322307,0.0016781441601259367,0.7685588873072892,0.18028181531222898,0.7941385359975301
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.3816429674625397,1.2503915769713265,0.7661550922655702,0.3462952901307513,0.7099299010674095
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.08771099150180817,0.2910414742571967,0.7684213320538024,0.3428439331478777,0.7127886994529624
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.07852692157030106,0.24179789423942566,0.7548522072141106,0.3526426977313563,0.7011047547413771
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.07839885354042053,0.24195841806275503,0.7552768097065933,0.3521697568996252,0.701553526403484
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.0739135593175888,0.24038412954126084,0.7648294532932972,0.33901039255637855,0.7129095303684594
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.07401641458272934,0.2394242627280099,0.7638582993829137,0.34291619444482757,0.7104710524690431
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.3793491721153259,1.25054908650262,0.7672559191289702,0.34652718676965644,0.7103643661796568
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.08827444165945053,0.2912414308105196,0.7674025039191598,0.34504481003376714,0.7111788469426963
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.0790640115737915,0.24281888348715647,0.7543702607781602,0.3537991825611659,0.7002855391084971
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.07878376543521881,0.2431344219616481,0.7552677403153594,0.3532253878948071,0.7010211762102762
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.07643245160579681,0.24438731798103877,0.7617589099816712,0.343282502162881,0.7092382039093952
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.07932870090007782,0.2501754803316934,0.7592482723480874,0.35115241572323597,0.7040479283124257
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,0.0004566062707453966,0.0018385585197912796,0.8010573041952997,0.25729785660649457,0.7718797237944026
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.3816523849964142,1.245918231351035,0.7655079409992617,0.34876008995037555,0.708373925524443
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.08822090923786163,0.28832202724048067,0.7657082348617211,0.34699953888205154,0.7093543479898348
